stratum_dim,stratum_value,flag_a,flag_b,joint_rate,n
cpv_division,64,cpv_missing_or_generic,duration_missing,0.005084745762711864,590
cpv_division,65,cpv_missing_or_generic,duration_missing,0.01556420233463035,257
cpv_division,66,cpv_missing_or_generic,duration_missing,0.009551098376313277,2094
cpv_division,70,cpv_missing_or_generic,duration_missing,0.14093959731543623,149
cpv_division,71,cpv_missing_or_generic,duration_missing,0.11850731215330308,7932
cpv_division,72,cpv_missing_or_generic,duration_missing,0.09302325581395349,1462
cpv_division,73,cpv_missing_or_generic,duration_missing,0.08064516129032258,62
cpv_division,75,cpv_missing_or_generic,duration_missing,0.007042253521126761,426
cpv_division,76,cpv_missing_or_generic,duration_missing,0.0,1
cpv_division,77,cpv_missing_or_generic,duration_missing,0.0077348066298342545,905
cpv_division,79,cpv_missing_or_generic,duration_missing,0.007008086253369272,3710
cpv_division,80,cpv_missing_or_generic,duration_missing,0.05771812080536913,745
cpv_division,85,cpv_missing_or_generic,duration_missing,0.021153846153846155,520
cpv_division,90,cpv_missing_or_generic,duration_missing,0.01564644523744167,3643
cpv_division,92,cpv_missing_or_generic,duration_missing,0.07921928817451206,871
cpv_division,98,cpv_missing_or_generic,duration_missing,0.033854166666666664,384
cpv_division,03,cpv_missing_or_generic,text_weak_or_missing,0.0,232
cpv_division,09,cpv_missing_or_generic,text_weak_or_missing,0.005952380952380952,840
cpv_division,14,cpv_missing_or_generic,text_weak_or_missing,0.0,92
cpv_division,15,cpv_missing_or_generic,text_weak_or_missing,0.013541666666666667,960
cpv_division,16,cpv_missing_or_generic,text_weak_or_missing,0.047058823529411764,170
cpv_division,18,cpv_missing_or_generic,text_weak_or_missing,0.0024390243902439024,410
cpv_division,19,cpv_missing_or_generic,text_weak_or_missing,0.0,104
cpv_division,22,cpv_missing_or_generic,text_weak_or_missing,0.026755852842809364,299
cpv_division,24,cpv_missing_or_generic,text_weak_or_missing,0.023026315789473683,304
cpv_division,30,cpv_missing_or_generic,text_weak_or_missing,0.0049833887043189366,1204
cpv_division,31,cpv_missing_or_generic,text_weak_or_missing,0.010638297872340425,564
cpv_division,32,cpv_missing_or_generic,text_weak_or_missing,0.006920415224913495,578
cpv_division,33,cpv_missing_or_generic,text_weak_or_missing,0.021897810218978103,1370
cpv_division,34,cpv_missing_or_generic,text_weak_or_missing,0.0020491803278688526,1952
cpv_division,35,cpv_missing_or_generic,text_weak_or_missing,0.007751937984496124,258
cpv_division,37,cpv_missing_or_generic,text_weak_or_missing,0.003937007874015748,254
cpv_division,38,cpv_missing_or_generic,text_weak_or_missing,0.008928571428571428,672
cpv_division,39,cpv_missing_or_generic,text_weak_or_missing,0.0,1641
cpv_division,41,cpv_missing_or_generic,text_weak_or_missing,0.0,28
cpv_division,42,cpv_missing_or_generic,text_weak_or_missing,0.00851063829787234,705
cpv_division,43,cpv_missing_or_generic,text_weak_or_missing,0.0,168
cpv_division,44,cpv_missing_or_generic,text_weak_or_missing,0.005054151624548736,1385
cpv_division,45,cpv_missing_or_generic,text_weak_or_missing,0.008729510770583433,15923
cpv_division,48,cpv_missing_or_generic,text_weak_or_missing,0.03337969401947149,719
cpv_division,50,cpv_missing_or_generic,text_weak_or_missing,0.0026455026455026454,2646
cpv_division,51,cpv_missing_or_generic,text_weak_or_missing,0.03296703296703297,91
cpv_division,55,cpv_missing_or_generic,text_weak_or_missing,0.00906344410876133,993
cpv_division,60,cpv_missing_or_generic,text_weak_or_missing,0.019689119170984457,965
cpv_division,63,cpv_missing_or_generic,text_weak_or_missing,0.0,225
cpv_division,64,cpv_missing_or_generic,text_weak_or_missing,0.005084745762711864,590
cpv_division,65,cpv_missing_or_generic,text_weak_or_missing,0.0038910505836575876,257
cpv_division,66,cpv_missing_or_generic,text_weak_or_missing,0.0062082139446036294,2094
cpv_division,70,cpv_missing_or_generic,text_weak_or_missing,0.04697986577181208,149
cpv_division,71,cpv_missing_or_generic,text_weak_or_missing,0.0032778618255168935,7932
cpv_division,72,cpv_missing_or_generic,text_weak_or_missing,0.012311901504787962,1462
cpv_division,73,cpv_missing_or_generic,text_weak_or_missing,0.0,62
cpv_division,75,cpv_missing_or_generic,text_weak_or_missing,0.0,426
cpv_division,76,cpv_missing_or_generic,text_weak_or_missing,0.0,1
cpv_division,77,cpv_missing_or_generic,text_weak_or_missing,0.0022099447513812156,905
cpv_division,79,cpv_missing_or_generic,text_weak_or_missing,0.002425876010781671,3710
cpv_division,80,cpv_missing_or_generic,text_weak_or_missing,0.0013422818791946308,745
cpv_division,85,cpv_missing_or_generic,text_weak_or_missing,0.0019230769230769232,520
cpv_division,90,cpv_missing_or_generic,text_weak_or_missing,0.0005489980785067252,3643
cpv_division,92,cpv_missing_or_generic,text_weak_or_missing,0.003444316877152698,871
cpv_division,98,cpv_missing_or_generic,text_weak_or_missing,0.0026041666666666665,384
cpv_division,03,cpv_missing_or_generic,award_link_unresolved,0.017241379310344827,232
cpv_division,09,cpv_missing_or_generic,award_link_unresolved,0.036904761904761905,840
cpv_division,14,cpv_missing_or_generic,award_link_unresolved,0.0,92
cpv_division,15,cpv_missing_or_generic,award_link_unresolved,0.06979166666666667,960
cpv_division,16,cpv_missing_or_generic,award_link_unresolved,0.1411764705882353,170
cpv_division,18,cpv_missing_or_generic,award_link_unresolved,0.02195121951219512,410
cpv_division,19,cpv_missing_or_generic,award_link_unresolved,0.0,104
cpv_division,22,cpv_missing_or_generic,award_link_unresolved,0.043478260869565216,299
cpv_division,24,cpv_missing_or_generic,award_link_unresolved,0.046052631578947366,304
cpv_division,30,cpv_missing_or_generic,award_link_unresolved,0.014950166112956811,1204
cpv_division,31,cpv_missing_or_generic,award_link_unresolved,0.044326241134751775,564
cpv_division,32,cpv_missing_or_generic,award_link_unresolved,0.01730103806228374,578
cpv_division,33,cpv_missing_or_generic,award_link_unresolved,0.11021897810218978,1370
cpv_division,34,cpv_missing_or_generic,award_link_unresolved,0.005122950819672131,1952
cpv_division,35,cpv_missing_or_generic,award_link_unresolved,0.01937984496124031,258
cpv_division,37,cpv_missing_or_generic,award_link_unresolved,0.015748031496062992,254
cpv_division,38,cpv_missing_or_generic,award_link_unresolved,0.06696428571428571,672
cpv_division,39,cpv_missing_or_generic,award_link_unresolved,0.010968921389396709,1641
cpv_division,41,cpv_missing_or_generic,award_link_unresolved,0.0,28
cpv_division,42,cpv_missing_or_generic,award_link_unresolved,0.02269503546099291,705
cpv_division,43,cpv_missing_or_generic,award_link_unresolved,0.017857142857142856,168
cpv_division,44,cpv_missing_or_generic,award_link_unresolved,0.007942238267148015,1385
cpv_division,45,cpv_missing_or_generic,award_link_unresolved,0.07322740689568549,15923
cpv_division,48,cpv_missing_or_generic,award_link_unresolved,0.26008344923504867,719
cpv_division,50,cpv_missing_or_generic,award_link_unresolved,0.049886621315192746,2646
cpv_division,51,cpv_missing_or_generic,award_link_unresolved,0.04395604395604396,91
cpv_division,55,cpv_missing_or_generic,award_link_unresolved,0.0433031218529708,993
cpv_division,60,cpv_missing_or_generic,award_link_unresolved,0.07357512953367876,965
cpv_division,63,cpv_missing_or_generic,award_link_unresolved,0.013333333333333334,225
cpv_division,64,cpv_missing_or_generic,award_link_unresolved,0.005084745762711864,590
cpv_division,65,cpv_missing_or_generic,award_link_unresolved,0.011673151750972763,257
cpv_division,66,cpv_missing_or_generic,award_link_unresolved,0.009073543457497613,2094
cpv_division,70,cpv_missing_or_generic,award_link_unresolved,0.10067114093959731,149
cpv_division,71,cpv_missing_or_generic,award_link_unresolved,0.09379727685325265,7932
cpv_division,72,cpv_missing_or_generic,award_link_unresolved,0.06634746922024624,1462
cpv_division,73,cpv_missing_or_generic,award_link_unresolved,0.08064516129032258,62
cpv_division,75,cpv_missing_or_generic,award_link_unresolved,0.007042253521126761,426
cpv_division,76,cpv_missing_or_generic,award_link_unresolved,0.0,1
cpv_division,77,cpv_missing_or_generic,award_link_unresolved,0.009944751381215469,905
cpv_division,79,cpv_missing_or_generic,award_link_unresolved,0.005390835579514825,3710
cpv_division,80,cpv_missing_or_generic,award_link_unresolved,0.042953020134228186,745
cpv_division,85,cpv_missing_or_generic,award_link_unresolved,0.021153846153846155,520
cpv_division,90,cpv_missing_or_generic,award_link_unresolved,0.01152895964864123,3643
cpv_division,92,cpv_missing_or_generic,award_link_unresolved,0.0642939150401837,871
cpv_division,98,cpv_missing_or_generic,award_link_unresolved,0.03125,384
cpv_division,03,duration_missing,text_weak_or_missing,0.28448275862068967,232
cpv_division,09,duration_missing,text_weak_or_missing,0.16904761904761906,840
cpv_division,14,duration_missing,text_weak_or_missing,0.16304347826086957,92
cpv_division,15,duration_missing,text_weak_or_missing,0.175,960
cpv_division,16,duration_missing,text_weak_or_missing,0.15294117647058825,170
cpv_division,18,duration_missing,text_weak_or_missing,0.0951219512195122,410
cpv_division,19,duration_missing,text_weak_or_missing,0.08653846153846154,104
cpv_division,22,duration_missing,text_weak_or_missing,0.1605351170568562,299
cpv_division,24,duration_missing,text_weak_or_missing,0.0756578947368421,304
cpv_division,30,duration_missing,text_weak_or_missing,0.14451827242524917,1204
cpv_division,31,duration_missing,text_weak_or_missing,0.13297872340425532,564
cpv_division,32,duration_missing,text_weak_or_missing,0.08304498269896193,578
cpv_division,33,duration_missing,text_weak_or_missing,0.10218978102189781,1370
cpv_division,34,duration_missing,text_weak_or_missing,0.11834016393442623,1952
cpv_division,35,duration_missing,text_weak_or_missing,0.05426356589147287,258
cpv_division,37,duration_missing,text_weak_or_missing,0.07480314960629922,254
cpv_division,38,duration_missing,text_weak_or_missing,0.21279761904761904,672
cpv_division,39,duration_missing,text_weak_or_missing,0.10725167580743449,1641
cpv_division,41,duration_missing,text_weak_or_missing,0.0,28
cpv_division,42,duration_missing,text_weak_or_missing,0.09078014184397164,705
cpv_division,43,duration_missing,text_weak_or_missing,0.2261904761904762,168
cpv_division,44,duration_missing,text_weak_or_missing,0.11696750902527075,1385
cpv_division,45,duration_missing,text_weak_or_missing,0.08139169754443258,15923
cpv_division,48,duration_missing,text_weak_or_missing,0.09735744089012517,719
cpv_division,50,duration_missing,text_weak_or_missing,0.0563114134542706,2646
cpv_division,51,duration_missing,text_weak_or_missing,0.10989010989010989,91
cpv_division,55,duration_missing,text_weak_or_missing,0.11178247734138973,993
cpv_division,60,duration_missing,text_weak_or_missing,0.12124352331606218,965
cpv_division,63,duration_missing,text_weak_or_missing,0.09777777777777778,225
cpv_division,64,duration_missing,text_weak_or_missing,0.21864406779661016,590
cpv_division,65,duration_missing,text_weak_or_missing,0.16342412451361868,257
cpv_division,66,duration_missing,text_weak_or_missing,0.24068767908309455,2094
cpv_division,70,duration_missing,text_weak_or_missing,0.12080536912751678,149
cpv_division,71,duration_missing,text_weak_or_missing,0.03819969742813918,7932
cpv_division,72,duration_missing,text_weak_or_missing,0.09439124487004104,1462
cpv_division,73,duration_missing,text_weak_or_missing,0.08064516129032258,62
cpv_division,75,duration_missing,text_weak_or_missing,0.10328638497652583,426
cpv_division,76,duration_missing,text_weak_or_missing,0.0,1
cpv_division,77,duration_missing,text_weak_or_missing,0.16132596685082873,905
cpv_division,79,duration_missing,text_weak_or_missing,0.08948787061994609,3710
cpv_division,80,duration_missing,text_weak_or_missing,0.11677852348993288,745
cpv_division,85,duration_missing,text_weak_or_missing,0.09423076923076923,520
cpv_division,90,duration_missing,text_weak_or_missing,0.10897611858358495,3643
cpv_division,92,duration_missing,text_weak_or_missing,0.07921928817451206,871
cpv_division,98,duration_missing,text_weak_or_missing,0.10677083333333333,384
cpv_division,03,duration_missing,award_link_unresolved,0.6551724137931034,232
cpv_division,09,duration_missing,award_link_unresolved,0.6309523809523809,840
cpv_division,14,duration_missing,award_link_unresolved,0.6956521739130435,92
cpv_division,15,duration_missing,award_link_unresolved,0.646875,960
cpv_division,16,duration_missing,award_link_unresolved,0.611764705882353,170
cpv_division,18,duration_missing,award_link_unresolved,0.6390243902439025,410
cpv_division,19,duration_missing,award_link_unresolved,0.6346153846153846,104
cpv_division,22,duration_missing,award_link_unresolved,0.6722408026755853,299
cpv_division,24,duration_missing,award_link_unresolved,0.5953947368421053,304
cpv_division,30,duration_missing,award_link_unresolved,0.6204318936877077,1204
cpv_division,31,duration_missing,award_link_unresolved,0.6542553191489362,564
cpv_division,32,duration_missing,award_link_unresolved,0.6643598615916955,578
cpv_division,33,duration_missing,award_link_unresolved,0.672992700729927,1370
cpv_division,34,duration_missing,award_link_unresolved,0.6516393442622951,1952
cpv_division,35,duration_missing,award_link_unresolved,0.6434108527131783,258
cpv_division,37,duration_missing,award_link_unresolved,0.65748031496063,254
cpv_division,38,duration_missing,award_link_unresolved,0.6026785714285714,672
cpv_division,39,duration_missing,award_link_unresolved,0.6453382084095064,1641
cpv_division,41,duration_missing,award_link_unresolved,0.7857142857142857,28
cpv_division,42,duration_missing,award_link_unresolved,0.6553191489361702,705
cpv_division,43,duration_missing,award_link_unresolved,0.6726190476190477,168
cpv_division,44,duration_missing,award_link_unresolved,0.6765342960288808,1385
cpv_division,45,duration_missing,award_link_unresolved,0.7275639012748853,15923
cpv_division,48,duration_missing,award_link_unresolved,0.6842837273991655,719
cpv_division,50,duration_missing,award_link_unresolved,0.6247165532879818,2646
cpv_division,51,duration_missing,award_link_unresolved,0.5934065934065934,91
cpv_division,55,duration_missing,award_link_unresolved,0.6827794561933535,993
cpv_division,60,duration_missing,award_link_unresolved,0.6424870466321243,965
cpv_division,63,duration_missing,award_link_unresolved,0.6755555555555556,225
cpv_division,64,duration_missing,award_link_unresolved,0.6491525423728813,590
cpv_division,65,duration_missing,award_link_unresolved,0.7354085603112841,257
cpv_division,66,duration_missing,award_link_unresolved,0.664756446991404,2094
cpv_division,70,duration_missing,award_link_unresolved,0.6711409395973155,149
cpv_division,71,duration_missing,award_link_unresolved,0.6761220373171962,7932
cpv_division,72,duration_missing,award_link_unresolved,0.6668946648426812,1462
cpv_division,73,duration_missing,award_link_unresolved,0.6451612903225806,62
cpv_division,75,duration_missing,award_link_unresolved,0.7065727699530516,426
cpv_division,76,duration_missing,award_link_unresolved,0.0,1
cpv_division,77,duration_missing,award_link_unresolved,0.6287292817679558,905
cpv_division,79,duration_missing,award_link_unresolved,0.6695417789757412,3710
cpv_division,80,duration_missing,award_link_unresolved,0.7342281879194631,745
cpv_division,85,duration_missing,award_link_unresolved,0.7211538461538461,520
cpv_division,90,duration_missing,award_link_unresolved,0.6362887729892945,3643
cpv_division,92,duration_missing,award_link_unresolved,0.6727898966704937,871
cpv_division,98,duration_missing,award_link_unresolved,0.6432291666666666,384
cpv_division,03,text_weak_or_missing,award_link_unresolved,0.16810344827586207,232
cpv_division,09,text_weak_or_missing,award_link_unresolved,0.12857142857142856,840
cpv_division,14,text_weak_or_missing,award_link_unresolved,0.10869565217391304,92
cpv_division,15,text_weak_or_missing,award_link_unresolved,0.11666666666666667,960
cpv_division,16,text_weak_or_missing,award_link_unresolved,0.11764705882352941,170
cpv_division,18,text_weak_or_missing,award_link_unresolved,0.07317073170731707,410
cpv_division,19,text_weak_or_missing,award_link_unresolved,0.07692307692307693,104
cpv_division,22,text_weak_or_missing,award_link_unresolved,0.11371237458193979,299
cpv_division,24,text_weak_or_missing,award_link_unresolved,0.05921052631578947,304
cpv_division,30,text_weak_or_missing,award_link_unresolved,0.10631229235880399,1204
cpv_division,31,text_weak_or_missing,award_link_unresolved,0.09042553191489362,564
cpv_division,32,text_weak_or_missing,award_link_unresolved,0.06228373702422145,578
cpv_division,33,text_weak_or_missing,award_link_unresolved,0.07372262773722628,1370
cpv_division,34,text_weak_or_missing,award_link_unresolved,0.08247950819672131,1952
cpv_division,35,text_weak_or_missing,award_link_unresolved,0.046511627906976744,258
cpv_division,37,text_weak_or_missing,award_link_unresolved,0.06299212598425197,254
cpv_division,38,text_weak_or_missing,award_link_unresolved,0.12351190476190477,672
cpv_division,39,text_weak_or_missing,award_link_unresolved,0.08165752589884218,1641
cpv_division,41,text_weak_or_missing,award_link_unresolved,0.0,28
cpv_division,42,text_weak_or_missing,award_link_unresolved,0.06666666666666667,705
cpv_division,43,text_weak_or_missing,award_link_unresolved,0.17857142857142858,168
cpv_division,44,text_weak_or_missing,award_link_unresolved,0.0888086642599278,1385
cpv_division,45,text_weak_or_missing,award_link_unresolved,0.07429504490359856,15923
cpv_division,48,text_weak_or_missing,award_link_unresolved,0.06397774687065369,719
cpv_division,50,text_weak_or_missing,award_link_unresolved,0.04270597127739985,2646
cpv_division,51,text_weak_or_missing,award_link_unresolved,0.0989010989010989,91
cpv_division,55,text_weak_or_missing,award_link_unresolved,0.08761329305135952,993
cpv_division,60,text_weak_or_missing,award_link_unresolved,0.08290155440414508,965
cpv_division,63,text_weak_or_missing,award_link_unresolved,0.07555555555555556,225
cpv_division,64,text_weak_or_missing,award_link_unresolved,0.1423728813559322,590
cpv_division,65,text_weak_or_missing,award_link_unresolved,0.1245136186770428,257
cpv_division,66,text_weak_or_missing,award_link_unresolved,0.17335243553008595,2094
cpv_division,70,text_weak_or_missing,award_link_unresolved,0.0738255033557047,149
cpv_division,71,text_weak_or_missing,award_link_unresolved,0.02773575390821987,7932
cpv_division,72,text_weak_or_missing,award_link_unresolved,0.06429548563611491,1462
cpv_division,73,text_weak_or_missing,award_link_unresolved,0.04838709677419355,62
cpv_division,75,text_weak_or_missing,award_link_unresolved,0.07981220657276995,426
cpv_division,76,text_weak_or_missing,award_link_unresolved,0.0,1
cpv_division,77,text_weak_or_missing,award_link_unresolved,0.11712707182320442,905
cpv_division,79,text_weak_or_missing,award_link_unresolved,0.06522911051212937,3710
cpv_division,80,text_weak_or_missing,award_link_unresolved,0.08859060402684564,745
cpv_division,85,text_weak_or_missing,award_link_unresolved,0.07692307692307693,520
cpv_division,90,text_weak_or_missing,award_link_unresolved,0.07548723579467471,3643
cpv_division,92,text_weak_or_missing,award_link_unresolved,0.05855338691159587,871
cpv_division,98,text_weak_or_missing,award_link_unresolved,0.0859375,384
buyer_activity_tier,1 (single),siret_or_siren_missing,name_fallback,0.702,2000
buyer_activity_tier,2-5,siret_or_siren_missing,name_fallback,0.6673189823874756,5110
buyer_activity_tier,21+,siret_or_siren_missing,name_fallback,0.74274650159885,68174
buyer_activity_tier,6-20,siret_or_siren_missing,name_fallback,0.6569225827176357,9339
buyer_activity_tier,1 (single),siret_or_siren_missing,cpv_missing_or_generic,0.2735,2000
buyer_activity_tier,2-5,siret_or_siren_missing,cpv_missing_or_generic,0.24990215264187868,5110
buyer_activity_tier,21+,siret_or_siren_missing,cpv_missing_or_generic,0.23714319241939744,68174
buyer_activity_tier,6-20,siret_or_siren_missing,cpv_missing_or_generic,0.23749866152693008,9339
buyer_activity_tier,1 (single),siret_or_siren_missing,duration_missing,0.476,2000
buyer_activity_tier,2-5,siret_or_siren_missing,duration_missing,0.5487279843444227,5110
buyer_activity_tier,21+,siret_or_siren_missing,duration_missing,0.6896030744858744,68174
buyer_activity_tier,6-20,siret_or_siren_missing,duration_missing,0.56130206660242,9339
buyer_activity_tier,1 (single),siret_or_siren_missing,text_weak_or_missing,0.0835,2000
buyer_activity_tier,2-5,siret_or_siren_missing,text_weak_or_missing,0.09471624266144814,5110
buyer_activity_tier,21+,siret_or_siren_missing,text_weak_or_missing,0.07222694869011646,68174
buyer_activity_tier,6-20,siret_or_siren_missing,text_weak_or_missing,0.08566227647499733,9339
buyer_activity_tier,1 (single),siret_or_siren_missing,award_link_unresolved,0.692,2000
buyer_activity_tier,2-5,siret_or_siren_missing,award_link_unresolved,0.5804305283757338,5110
buyer_activity_tier,21+,siret_or_siren_missing,award_link_unresolved,0.5595534954674802,68174
buyer_activity_tier,6-20,siret_or_siren_missing,award_link_unresolved,0.5492022700503266,9339
buyer_activity_tier,1 (single),name_fallback,cpv_missing_or_generic,0.2735,2000
buyer_activity_tier,2-5,name_fallback,cpv_missing_or_generic,0.24990215264187868,5110
buyer_activity_tier,21+,name_fallback,cpv_missing_or_generic,0.23714319241939744,68174
buyer_activity_tier,6-20,name_fallback,cpv_missing_or_generic,0.23749866152693008,9339
buyer_activity_tier,1 (single),name_fallback,duration_missing,0.476,2000
buyer_activity_tier,2-5,name_fallback,duration_missing,0.5487279843444227,5110
buyer_activity_tier,21+,name_fallback,duration_missing,0.6896030744858744,68174
buyer_activity_tier,6-20,name_fallback,duration_missing,0.56130206660242,9339
buyer_activity_tier,1 (single),name_fallback,text_weak_or_missing,0.0835,2000
buyer_activity_tier,2-5,name_fallback,text_weak_or_missing,0.09471624266144814,5110
buyer_activity_tier,21+,name_fallback,text_weak_or_missing,0.07222694869011646,68174
buyer_activity_tier,6-20,name_fallback,text_weak_or_missing,0.08566227647499733,9339
buyer_activity_tier,1 (single),name_fallback,award_link_unresolved,0.692,2000
buyer_activity_tier,2-5,name_fallback,award_link_unresolved,0.5804305283757338,5110
buyer_activity_tier,21+,name_fallback,award_link_unresolved,0.5595534954674802,68174
buyer_activity_tier,6-20,name_fallback,award_link_unresolved,0.5492022700503266,9339
buyer_activity_tier,1 (single),cpv_missing_or_generic,duration_missing,0.298,2000
buyer_activity_tier,2-5,cpv_missing_or_generic,duration_missing,0.2598825831702544,5110
buyer_activity_tier,21+,cpv_missing_or_generic,duration_missing,0.24158770205650248,68174
buyer_activity_tier,6-20,cpv_missing_or_generic,duration_missing,0.24981261377021094,9339
buyer_activity_tier,1 (single),cpv_missing_or_generic,text_weak_or_missing,0.0585,2000
buyer_activity_tier,2-5,cpv_missing_or_generic,text_weak_or_missing,0.0589041095890411,5110
buyer_activity_tier,21+,cpv_missing_or_generic,text_weak_or_missing,0.0309942206706369,68174
buyer_activity_tier,6-20,cpv_missing_or_generic,text_weak_or_missing,0.051397365884998394,9339
buyer_activity_tier,1 (single),cpv_missing_or_generic,award_link_unresolved,0.4415,2000
buyer_activity_tier,2-5,cpv_missing_or_generic,award_link_unresolved,0.34951076320939334,5110
buyer_activity_tier,21+,cpv_missing_or_generic,award_link_unresolved,0.2739314108017719,68174
buyer_activity_tier,6-20,cpv_missing_or_generic,award_link_unresolved,0.3362244351643645,9339
buyer_activity_tier,1 (single),duration_missing,text_weak_or_missing,0.0895,2000
buyer_activity_tier,2-5,duration_missing,text_weak_or_missing,0.12348336594911938,5110
buyer_activity_tier,21+,duration_missing,text_weak_or_missing,0.08534045237187197,68174
buyer_activity_tier,6-20,duration_missing,text_weak_or_missing,0.10450797729949673,9339
buyer_activity_tier,1 (single),duration_missing,award_link_unresolved,0.6835,2000
buyer_activity_tier,2-5,duration_missing,award_link_unresolved,0.6722113502935421,5110
buyer_activity_tier,21+,duration_missing,award_link_unresolved,0.6543843694076921,68174
buyer_activity_tier,6-20,duration_missing,award_link_unresolved,0.6518899239747297,9339
buyer_activity_tier,1 (single),text_weak_or_missing,award_link_unresolved,0.1265,2000
buyer_activity_tier,2-5,text_weak_or_missing,award_link_unresolved,0.13013698630136986,5110
buyer_activity_tier,21+,text_weak_or_missing,award_link_unresolved,0.07136151612051515,68174
buyer_activity_tier,6-20,text_weak_or_missing,award_link_unresolved,0.10836277974087162,9339
