source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
24-83533,25-37560,2024-07-17,2025-04-04,SIRET:21850128600015,RAW_SIRET,8.5742444152431,2024-11-17,4.533508541392904,0.24441524310118268,1.0,0.0,1.0,0.5111038107752957,False,False,1,1,0.5111038107752957
24-83640,25-53516,2024-07-17,2025-05-14,SIRET:80355563000018,RAW_SIRET,9.888304862023652,2025-03-14,2.0039421813403417,0.6660096364432764,0.3602434605502833,1.0,1.0,0.6925876203034181,False,True,1,1,0.6925876203034181
24-86406,25-44681,2024-07-23,2025-04-20,SIRET:39172288100052,RAW_SIRET,8.902759526938238,2025-08-07,3.5808147174770038,0.40319754708716604,0.6679105225375179,1.0,1.0,0.7345680696599227,False,True,1,7,0.03148269820411731
24-86406,25-34793,2024-07-23,2025-03-28,SIRET:39172288100052,RAW_SIRET,8.147174770039422,2025-08-07,4.336399474375821,0.27726675427069647,0.6679105225375179,1.0,1.0,0.7030853714558054,False,True,2,7,0.03148269820411731
24-86406,25-76317,2024-07-23,2025-07-06,SIRET:39172288100052,RAW_SIRET,11.432325886990801,2025-08-07,1.0512483574244416,0.8247919404292597,0.0,0.0,1.0,0.30619798510731494,False,True,3,7,0.03148269820411731
24-86406,25-76461,2024-07-23,2025-07-06,SIRET:39172288100052,RAW_SIRET,11.432325886990801,2025-08-07,1.0512483574244416,0.8247919404292597,0.0,0.0,1.0,0.30619798510731494,False,True,4,7,0.03148269820411731
24-86406,25-56613,2024-07-23,2025-05-21,SIRET:39172288100052,RAW_SIRET,9.921156373193167,2025-08-07,2.562417871222076,0.5729303547963207,0.0,0.0,1.0,0.24323258869908018,False,True,5,7,0.03148269820411731
24-86406,25-124768,2024-07-23,2025-11-09,SIRET:39172288100052,RAW_SIRET,15.571616294349539,2025-08-07,3.088042049934297,0.4853263250109505,0.0,0.0,1.0,0.22133158125273764,False,True,6,7,0.03148269820411731
24-86406,25-16623,2024-07-23,2025-02-13,SIRET:39172288100052,RAW_SIRET,6.734559789750328,2025-08-07,5.7490144546649145,0.04183092422251422,0.0,0.0,1.0,0.11045773105562856,False,True,7,7,0.03148269820411731
24-90280,24-102167,2024-08-01,2024-09-10,SIRET:17440005100010,RAW_SIRET,1.314060446780552,2025-02-01,4.730617608409987,0.21156373193166889,1.0,1.0,1.0,0.8028909329829171,False,False,1,12,0.4131474329161834
24-90280,25-38470,2024-08-01,2025-04-06,SIRET:17440005100010,RAW_SIRET,8.147174770039422,2025-02-01,2.102496714848883,0.6495838808585195,0.020992942434582405,0.4,1.0,0.38974350006673375,False,False,2,12,0.4131474329161834
24-90280,25-26250,2024-08-01,2025-03-09,SIRET:17440005100010,RAW_SIRET,7.227332457293035,2025-02-01,1.1826544021024967,0.8028909329829172,0.024981074368189294,0.2,1.0,0.36946610927459556,False,False,3,12,0.4131474329161834
24-90280,25-33463,2024-08-01,2025-03-26,SIRET:17440005100010,RAW_SIRET,7.7858081471747695,2025-02-01,1.7411300919842312,0.7098116513359615,0.04697499538270058,0.2,1.0,0.3538941612179356,False,False,4,12,0.4131474329161834
24-90280,25-21094,2024-08-01,2025-02-25,SIRET:17440005100010,RAW_SIRET,6.83311432325887,2025-02-01,0.7884362680683311,0.8685939553219448,0.029395451169576772,0.0,1.0,0.3274368967398381,False,False,5,12,0.4131474329161834
24-90280,25-46078,2024-08-01,2025-04-24,SIRET:17440005100010,RAW_SIRET,8.73850197109067,2025-02-01,2.6938239159001314,0.5510293473499781,0.007730971238944159,0.2,1.0,0.300463176771125,False,True,6,12,0.4131474329161834
24-90280,25-28646,2024-08-01,2025-03-14,SIRET:17440005100010,RAW_SIRET,7.391590013140604,2025-02-01,1.3469119579500657,0.775514673674989,0.012712133406043987,0.0,1.0,0.29832791511086265,False,False,7,12,0.4131474329161834
24-90280,24-141949,2024-08-01,2024-12-19,SIRET:17440005100010,RAW_SIRET,4.599211563731932,2025-02-01,1.445466491458607,0.7590889180902322,0.009434630477864275,0.0,1.0,0.29307435018981054,False,False,8,12,0.4131474329161834
24-90280,24-141111,2024-08-01,2024-12-18,SIRET:17440005100010,RAW_SIRET,4.566360052562418,2025-02-01,1.4783180026281209,0.7536136662286466,0.009434630477864275,0.0,1.0,0.29170553722441417,False,False,9,12,0.4131474329161834
24-90280,25-47444,2024-08-01,2025-04-27,SIRET:17440005100010,RAW_SIRET,8.83705650459921,2025-02-01,2.7923784494086727,0.5346035917652212,0.034140845328505254,0.0,1.0,0.24560019380628215,False,False,10,12,0.4131474329161834
24-90280,24-106137,2024-08-01,2024-09-20,SIRET:17440005100010,RAW_SIRET,1.6425755584756898,2025-02-01,4.402102496714849,0.26631625054752517,0.011167771547324956,0.2,1.0,0.23048778267844502,False,False,11,12,0.4131474329161834
24-90280,25-71246,2024-08-01,2025-06-26,SIRET:17440005100010,RAW_SIRET,10.808147174770038,2025-02-01,4.763469119579501,0.20608848007008318,0.01988204242523136,0.0,1.0,0.15848083486635178,False,False,12,12,0.4131474329161834
24-94748,24-102689,2024-08-15,2024-09-11,SIRET:24440040400129,RAW_SIRET,0.8869908015768725,2025-02-15,5.157687253613666,0.1403854577310556,1.0,1.0,1.0,0.7850963644327638,False,True,1,20,0.21585632939115185
24-94748,24-141388,2024-08-15,2024-12-18,SIRET:24440040400129,RAW_SIRET,4.106438896189225,2025-02-15,1.938239159001314,0.6769601401664477,0.0,1.0,1.0,0.5692400350416119,False,True,2,20,0.21585632939115185
24-94748,24-110261,2024-08-15,2024-09-29,SIRET:24440040400129,RAW_SIRET,1.4783180026281209,2025-02-15,4.566360052562418,0.23893999123959697,0.004313247942908626,1.0,1.0,0.46124463458991727,False,True,3,20,0.21585632939115185
24-94748,25-17738,2024-08-15,2025-02-16,SIRET:24440040400129,RAW_SIRET,6.077529566360052,2025-02-15,0.0328515111695138,0.9945247481384144,0.10015670276680914,0.0,1.0,0.38368603300298676,False,True,4,20,0.21585632939115185
24-94748,24-140255,2024-08-15,2024-12-15,SIRET:24440040400129,RAW_SIRET,4.0078843626806835,2025-02-15,2.0367936925098555,0.6605343845816907,0.10374526954783833,0.2,1.0,0.36144444048716606,False,True,5,20,0.21585632939115185
24-94748,25-20873,2024-08-15,2025-02-23,SIRET:24440040400129,RAW_SIRET,6.307490144546649,2025-02-15,0.2628120893561104,0.9561979851073149,0.014933875065819719,0.0,1.0,0.34427635254986566,False,True,6,20,0.21585632939115185
24-94748,25-5091,2024-08-15,2025-01-17,SIRET:24440040400129,RAW_SIRET,5.091984231274639,2025-02-15,0.9526938239159001,0.8412176960140166,0.07449518764235376,0.0,1.0,0.33637773967832796,False,True,7,20,0.21585632939115185
24-94748,25-51370,2024-08-15,2025-05-08,SIRET:24440040400129,RAW_SIRET,8.73850197109067,2025-02-15,2.6938239159001314,0.5510293473499781,0.12342565414337668,0.0,1.0,0.2809563157876763,False,True,8,20,0.21585632939115185
24-94748,24-140072,2024-08-15,2024-12-15,SIRET:24440040400129,RAW_SIRET,4.0078843626806835,2025-02-15,2.0367936925098555,0.6605343845816907,0.01884633570258617,0.0,1.0,0.27172981364132787,False,True,9,20,0.21585632939115185
24-94748,24-139939,2024-08-15,2024-12-14,SIRET:24440040400129,RAW_SIRET,3.9750328515111693,2025-02-15,2.0696452036793693,0.6550591327201052,0.013348018712279596,0.0,1.0,0.26843658972932416,False,True,10,20,0.21585632939115185
24-94748,24-131879,2024-08-15,2024-11-22,SIRET:24440040400129,RAW_SIRET,3.252299605781866,2025-02-15,2.7923784494086727,0.5346035917652212,0.07554365994022562,0.0,1.0,0.26009117892038425,False,True,11,20,0.21585632939115185
24-94748,25-48827,2024-08-15,2025-05-01,SIRET:24440040400129,RAW_SIRET,8.508541392904073,2025-02-15,2.463863337713535,0.5893561103810776,0.00912894918903539,0.0,1.0,0.2505341598114318,False,True,12,20,0.21585632939115185
24-94748,25-49867,2024-08-15,2025-05-02,SIRET:24440040400129,RAW_SIRET,8.541392904073588,2025-02-15,2.4967148488830486,0.5838808585194919,0.00912894918903539,0.0,1.0,0.24916534684603536,False,True,13,20,0.21585632939115185
24-94748,25-51463,2024-08-15,2025-05-08,SIRET:24440040400129,RAW_SIRET,8.73850197109067,2025-02-15,2.6938239159001314,0.5510293473499781,0.014482142138323073,0.0,1.0,0.2428260865859076,False,True,14,20,0.21585632939115185
24-94748,25-51236,2024-08-15,2025-05-07,SIRET:24440040400129,RAW_SIRET,8.705650459921156,2025-02-15,2.6609724047306176,0.5565045992115638,0.00912894918903539,0.0,1.0,0.24232128201905334,False,True,15,20,0.21585632939115185
24-94748,24-117855,2024-08-15,2024-10-17,SIRET:24440040400129,RAW_SIRET,2.0696452036793693,2025-02-15,3.9750328515111693,0.33749452474813846,0.019060468529114027,0.0,1.0,0.19104479517222453,False,True,16,20,0.21585632939115185
24-94748,24-112365,2024-08-15,2024-10-05,SIRET:24440040400129,RAW_SIRET,1.6754270696452036,2025-02-15,4.369250985545335,0.27179150240911076,0.00902972416152803,0.0,1.0,0.1711082790588125,False,True,17,20,0.21585632939115185
24-94748,25-74706,2024-08-15,2025-07-03,SIRET:24440040400129,RAW_SIRET,10.578186596583443,2025-02-15,4.533508541392904,0.24441524310118268,0.011245298292509441,0.0,1.0,0.165039665177674,False,True,18,20,0.21585632939115185
24-94748,25-86184,2024-08-15,2025-07-29,SIRET:24440040400129,RAW_SIRET,11.432325886990801,2025-02-15,5.387647831800263,0.10205869469995621,0.10253987561802626,0.0,1.0,0.16140363014129824,False,True,19,20,0.21585632939115185
24-94748,24-100465,2024-08-15,2024-09-05,SIRET:24440040400129,RAW_SIRET,0.6898817345597897,2025-02-15,5.354796320630749,0.1075339465615418,0.00902972416152803,0.0,1.0,0.13004389009692027,False,True,20,20,0.21585632939115185
24-95293,24-116007,2024-08-18,2024-10-13,SIRET:11000201100044,RAW_SIRET,1.8396846254927726,2025-02-18,4.204993429697766,0.29916776171703896,0.02643220587111584,0.0,1.0,0.1840432124841503,False,True,1,1,0.1840432124841503
24-97797,25-63108,2024-08-26,2025-06-06,NAME:conseil departemental loire atlantique,NAME_FALLBACK,9.329829172141919,2025-08-26,2.6609724047306176,0.5565045992115638,0.005313646759425996,0.0,0.6,0.20098592616869004,False,False,1,11,0.008103457241579376
24-97797,25-128632,2024-08-26,2025-11-21,NAME:conseil departemental loire atlantique,NAME_FALLBACK,14.848883048620236,2025-08-26,2.8580814717477003,0.52365308804205,0.0056262769045662174,0.0,0.6,0.19288246892711067,False,False,2,11,0.008103457241579376
24-97797,25-55152,2024-08-26,2025-05-18,NAME:conseil departemental loire atlantique,NAME_FALLBACK,8.705650459921156,2025-08-26,3.2851511169513796,0.45247481384143673,0.0023637079402164525,0.0,0.6,0.17394600123943493,False,False,3,11,0.008103457241579376
24-97797,25-138294,2024-08-26,2025-12-17,NAME:conseil departemental loire atlantique,NAME_FALLBACK,15.703022339027594,2025-08-26,3.712220762155059,0.38129653964082355,0.0056262769045662174,0.0,0.6,0.15729333182680405,False,False,4,11,0.008103457241579376
24-97797,25-50085,2024-08-26,2025-05-04,NAME:conseil departemental loire atlantique,NAME_FALLBACK,8.245729303547963,2025-08-26,3.7450722733245727,0.37582128777923784,0.005995365724919719,0.0,0.6,0.15605369994853135,False,False,5,11,0.008103457241579376
24-97797,25-141819,2024-08-26,2025-12-24,NAME:conseil departemental loire atlantique,NAME_FALLBACK,15.932982917214192,2025-08-26,3.9421813403416555,0.34296977660972405,0.0037340396135391507,0.0,0.6,0.14704935801716973,False,False,6,11,0.008103457241579376
24-97797,26-3380,2024-08-26,2026-01-14,NAME:conseil departemental loire atlantique,NAME_FALLBACK,16.62286465177398,2025-08-26,4.6320630749014455,0.22798948751642578,0.006849637381683018,0.0,0.6,0.1193947449626955,False,False,7,11,0.008103457241579376
24-97797,26-5966,2024-08-26,2026-01-20,NAME:conseil departemental loire atlantique,NAME_FALLBACK,16.819973718791065,2025-08-26,4.829172141918528,0.195137976346912,0.0037340396135391507,0.0,0.6,0.1100914079514667,False,False,8,11,0.008103457241579376
24-97797,25-22758,2024-08-26,2025-02-27,NAME:conseil departemental loire atlantique,NAME_FALLBACK,6.077529566360052,2025-08-26,5.913272010512483,0.014454664914586135,0.0035528330566636963,0.1,0.6,0.09485715779847882,True,False,9,11,0.008103457241579376
24-97797,25-28394,2024-08-26,2025-03-14,NAME:conseil departemental loire atlantique,NAME_FALLBACK,6.570302233902759,2025-08-26,5.4204993429697765,0.09658344283837061,0.006826721951315824,0.0,0.6,0.08653521339255318,False,False,10,11,0.008103457241579376
24-97797,26-17888,2024-08-26,2026-02-21,NAME:conseil departemental loire atlantique,NAME_FALLBACK,17.871222076215506,2025-08-26,5.88042049934297,0.01992991677617173,0.0061830571920456975,0.0,0.6,0.06714654921125893,False,False,11,11,0.008103457241579376
25-101313,26-33969,2025-09-13,2026-04-03,SIRET:21440109300015,RAW_SIRET,6.636005256241787,2026-02-13,1.609724047306176,0.731712658782304,0.320839280960395,1.0,1.0,0.6952219130317142,False,False,1,4,0.027376259307928086
25-101313,26-40548,2025-09-13,2026-04-23,SIRET:21440109300015,RAW_SIRET,7.293035479632063,2026-02-13,2.266754270696452,0.6222076215505914,0.320839280960395,1.0,1.0,0.6678456537237861,False,False,2,4,0.027376259307928086
25-101313,25-125088,2025-09-13,2025-11-12,SIRET:21440109300015,RAW_SIRET,1.9710906701708277,2026-02-13,3.055190538764783,0.4908015768725361,0.4575474729375081,0.0,1.0,0.3828420097462618,False,False,3,4,0.027376259307928086
25-101313,25-109666,2025-09-13,2025-10-04,SIRET:21440109300015,RAW_SIRET,0.6898817345597897,2026-02-13,4.336399474375821,0.27726675427069647,0.4575474729375081,0.0,1.0,0.3294583040958019,False,False,4,4,0.027376259307928086
25-105779,25-108260,2025-09-23,2025-09-30,NAME:communaute de communes sud vendee littoral,NAME_FALLBACK,0.22996057818659657,2026-01-23,3.7779237844940865,0.37034603591765225,0.01631829988408997,0.0,0.6,0.15829791393884454,False,False,1,1,0.15829791393884454
25-106742,25-139865,2025-09-27,2025-12-20,SIRET:18440128900386,RAW_SIRET,2.759526938239159,2026-04-07,3.54796320630749,0.40867279894875164,0.07519409819003392,0.0,1.0,0.22848613410369978,False,False,1,1,0.22848613410369978
25-106850,25-109757,2025-09-27,2025-10-05,NAME:ville de saint nazaire,NAME_FALLBACK,0.2628120893561104,2026-02-27,4.763469119579501,0.20608848007008318,1.0,1.0,0.6,0.7615221200175206,False,False,1,7,0.46068353579158294
25-106850,26-16633,2025-09-27,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,4.730617608409987,2026-02-27,0.2956636005256242,0.9507227332457293,0.009022574041443784,0.0,0.6,0.3008385842259377,False,False,2,7,0.46068353579158294
25-106850,26-44000,2025-09-27,2026-05-02,NAME:ville de saint nazaire,NAME_FALLBACK,7.128777923784494,2026-02-27,2.102496714848883,0.6495838808585195,0.02118307679644072,0.0,0.6,0.22981004709338412,False,False,3,7,0.46068353579158294
25-106850,26-60199,2025-09-27,2026-06-17,NAME:ville de saint nazaire,NAME_FALLBACK,8.639947437582128,2026-02-27,3.6136662286465175,0.39772229522558045,0.018690753089568947,0.2,0.6,0.22597233738774425,False,False,4,7,0.46068353579158294
25-106850,25-113300,2025-09-27,2025-10-10,NAME:ville de saint nazaire,NAME_FALLBACK,0.42706964520367935,2026-02-27,4.599211563731932,0.23346473937801138,0.005899321301942112,0.2,0.6,0.18043094730018258,False,False,5,7,0.46068353579158294
25-106850,25-118527,2025-09-27,2025-10-24,NAME:ville de saint nazaire,NAME_FALLBACK,0.8869908015768725,2026-02-27,4.139290407358739,0.31011826544021026,0.005586191018973642,0.0,0.6,0.13948473321669336,False,False,6,7,0.46068353579158294
25-106850,25-114027,2025-09-27,2025-10-15,NAME:ville de saint nazaire,NAME_FALLBACK,0.5913272010512484,2026-02-27,4.434954007884363,0.2608409986859396,0.005586191018973642,0.0,0.6,0.12716541652812569,False,False,7,7,0.46068353579158294
25-108467,26-24820,2025-10-02,2026-03-12,SIRET:19720916600010,RAW_SIRET,5.289093298291721,2026-01-02,2.266754270696452,0.6222076215505914,0.0383657196679195,0.2,1.0,0.3289799072714197,False,False,1,1,0.3289799072714197
25-109666,25-125088,2025-10-04,2025-11-12,SIRET:21440109300015,RAW_SIRET,1.281208935611038,2026-03-04,3.679369250985545,0.38677179150240915,0.9999999999999998,1.0,1.0,0.8466929478756021,False,False,1,3,0.33744889090083874
25-109666,26-33969,2025-10-04,2026-04-03,SIRET:21440109300015,RAW_SIRET,5.946123521681997,2026-03-04,0.9855453350854139,0.835742444152431,0.5723098455333019,0.0,1.0,0.5092440569747634,False,False,2,3,0.33744889090083874
25-109666,26-40548,2025-10-04,2026-04-23,SIRET:21440109300015,RAW_SIRET,6.603153745072273,2026-03-04,1.6425755584756898,0.7262374069207184,0.5723098455333019,0.0,1.0,0.4818677976668352,False,False,3,3,0.33744889090083874
25-109757,26-16633,2025-10-05,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,4.467805519053877,2026-03-05,0.49277266754270693,0.9178712220762155,0.009022574041443784,0.0,0.6,0.29262570643355923,False,False,1,6,0.05460278154779666
25-109757,26-44000,2025-10-05,2026-05-02,NAME:ville de saint nazaire,NAME_FALLBACK,6.865965834428383,2026-03-05,1.9053876478318001,0.6824353920280333,0.02118307679644072,0.0,0.6,0.23802292488576257,False,False,2,6,0.05460278154779666
25-109757,26-60199,2025-10-05,2026-06-17,NAME:ville de saint nazaire,NAME_FALLBACK,8.377135348226018,2026-03-05,3.416557161629435,0.43057380639509424,0.018690753089568947,0.2,0.6,0.2341852151801227,False,False,3,6,0.05460278154779666
25-109757,25-113300,2025-10-05,2025-10-10,NAME:ville de saint nazaire,NAME_FALLBACK,0.164257555847569,2026-03-05,4.7963206307490145,0.20061322820849758,0.005899321301942112,0.2,0.6,0.17221806950780413,False,False,4,6,0.05460278154779666
25-109757,25-118527,2025-10-05,2025-10-24,NAME:ville de saint nazaire,NAME_FALLBACK,0.6241787122207622,2026-03-05,4.336399474375821,0.27726675427069647,0.005586191018973642,0.0,0.6,0.1312718554243149,False,False,5,6,0.05460278154779666
25-109757,25-114027,2025-10-05,2025-10-15,NAME:ville de saint nazaire,NAME_FALLBACK,0.328515111695138,2026-03-05,4.6320630749014455,0.22798948751642578,0.005586191018973642,0.0,0.6,0.11895253873574721,False,False,6,6,0.05460278154779666
25-110291,25-121229,2025-10-05,2025-10-31,SIRET:24440040400129,RAW_SIRET,0.8541392904073587,2026-03-05,4.106438896189225,0.31559351730179586,0.9999999999999999,1.0,1.0,0.8288983793254489,False,False,1,12,0.4468936583672837
25-110291,26-9688,2025-10-05,2026-01-29,SIRET:24440040400129,RAW_SIRET,3.8107752956636003,2026-03-05,1.149802890932983,0.8083661848445028,0.05689478499154136,0.2,1.0,0.3820047209581652,False,False,2,12,0.4468936583672837
25-110291,26-20284,2025-10-05,2026-02-28,SIRET:24440040400129,RAW_SIRET,4.7963206307490145,2026-03-05,0.164257555847569,0.9726237406920718,0.043600232545298954,0.0,1.0,0.35841601656387256,False,False,3,12,0.4468936583672837
25-110291,26-26807,2025-10-05,2026-03-15,SIRET:24440040400129,RAW_SIRET,5.289093298291721,2026-03-05,0.328515111695138,0.9452474813841437,0.02077697074507171,0.0,1.0,0.34358381010681105,False,False,4,12,0.4468936583672837
25-110291,25-134888,2025-10-05,2025-12-09,SIRET:24440040400129,RAW_SIRET,2.135348226018397,2026-03-05,2.8252299605781865,0.5291283399036355,0.029559646320931127,0.2,1.0,0.30262796118823476,False,False,5,12,0.4468936583672837
25-110291,26-56462,2025-10-05,2026-06-10,SIRET:24440040400129,RAW_SIRET,8.147174770039422,2026-03-05,3.1865965834428382,0.4689005694261936,0.028113233741154056,0.2,1.0,0.28706477416595233,False,False,6,12,0.4468936583672837
25-110291,26-50956,2025-10-05,2026-05-24,SIRET:24440040400129,RAW_SIRET,7.588699080157687,2026-03-05,2.628120893561104,0.5619798510731493,0.10078036589848889,0.0,1.0,0.27576809083275844,False,False,7,12,0.4468936583672837
25-110291,26-61592,2025-10-05,2026-06-24,SIRET:24440040400129,RAW_SIRET,8.607095926412615,2026-03-05,3.6465177398160313,0.39224704336399474,0.03166375331485406,0.2,1.0,0.2691440745011976,False,False,8,12,0.4468936583672837
25-110291,25-137164,2025-10-05,2025-12-14,SIRET:24440040400129,RAW_SIRET,2.299605781865966,2026-03-05,2.6609724047306176,0.5565045992115638,0.017384284812588607,0.0,1.0,0.24521064948729698,False,True,9,12,0.4468936583672837
25-110291,25-135711,2025-10-05,2025-12-11,SIRET:24440040400129,RAW_SIRET,2.2010512483574245,2026-03-05,2.759526938239159,0.5400788436268069,0.01460301821185057,0.0,1.0,0.24013076728084942,False,False,10,12,0.4468936583672837
25-110291,26-60182,2025-10-05,2026-06-19,SIRET:24440040400129,RAW_SIRET,8.442838370565045,2026-03-05,3.4822601839684624,0.41962330267192294,0.04760660584626145,0.0,1.0,0.22156813771417225,False,False,11,12,0.4468936583672837
25-110291,25-111245,2025-10-05,2025-10-08,SIRET:24440040400129,RAW_SIRET,0.09855453350854139,2026-03-05,4.862023653088042,0.18966272448532628,0.01314677594088286,0.2,1.0,0.21201705270064058,False,True,12,12,0.4468936583672837
25-111245,26-9688,2025-10-08,2026-01-29,SIRET:24440040400129,RAW_SIRET,3.712220762155059,2026-03-08,1.2483574244415243,0.791940429259746,0.01697783152310657,0.2,1.0,0.36392734834802376,False,True,1,11,0.017705527018833933
25-111245,26-26807,2025-10-08,2026-03-15,SIRET:24440040400129,RAW_SIRET,5.19053876478318,2026-03-08,0.22996057818659657,0.9616732369689006,0.01658146310561334,0.0,1.0,0.3462218213291898,False,True,2,11,0.017705527018833933
25-111245,26-20284,2025-10-08,2026-02-28,SIRET:24440040400129,RAW_SIRET,4.697766097240473,2026-03-08,0.2628120893561104,0.9561979851073149,0.014480303487059974,0.0,1.0,0.3441176024972997,False,True,3,11,0.017705527018833933
25-111245,25-134888,2025-10-08,2025-12-09,SIRET:24440040400129,RAW_SIRET,2.0367936925098555,2026-03-08,2.923784494086728,0.5127025843188786,0.022512241224698866,0.2,1.0,0.2960549305083643,False,True,4,11,0.017705527018833933
25-111245,26-56462,2025-10-08,2026-06-10,SIRET:24440040400129,RAW_SIRET,8.04862023653088,2026-03-08,3.088042049934297,0.4853263250109505,0.017405279875861754,0.2,1.0,0.2874234292092892,False,True,5,11,0.017705527018833933
25-111245,26-61592,2025-10-08,2026-06-24,SIRET:24440040400129,RAW_SIRET,8.508541392904073,2026-03-08,3.54796320630749,0.40867279894875164,0.017000799330100704,0.2,1.0,0.26811847950272316,False,True,6,11,0.017705527018833933
25-111245,26-50956,2025-10-08,2026-05-24,SIRET:24440040400129,RAW_SIRET,7.490144546649145,2026-03-08,2.5295663600525624,0.5784056066579062,0.010913255054808757,0.0,1.0,0.2484210409336596,False,True,7,11,0.017705527018833933
25-111245,25-137164,2025-10-08,2025-12-14,SIRET:24440040400129,RAW_SIRET,2.2010512483574245,2026-03-08,2.759526938239159,0.5400788436268069,0.013661365516382955,0.0,1.0,0.23980118883743576,False,True,8,11,0.017705527018833933
25-111245,26-60182,2025-10-08,2026-06-19,SIRET:24440040400129,RAW_SIRET,8.344283837056505,2026-03-08,3.383705650459921,0.43604905825667983,0.08714751280464259,0.0,1.0,0.23951389404579487,False,True,9,11,0.017705527018833933
25-111245,25-121229,2025-10-08,2025-10-31,SIRET:24440040400129,RAW_SIRET,0.7555847568988173,2026-03-08,4.204993429697766,0.29916776171703896,0.01314677594088286,0.2,1.0,0.23939331200856875,False,True,10,11,0.017705527018833933
25-111245,25-135711,2025-10-08,2025-12-11,SIRET:24440040400129,RAW_SIRET,2.102496714848883,2026-03-08,2.8580814717477003,0.52365308804205,0.009523210228535472,0.0,1.0,0.23424639559049992,False,True,11,11,0.017705527018833933
25-111645,26-6662,2025-10-09,2026-01-21,SIRET:23440003400026,RAW_SIRET,3.416557161629435,2026-02-09,0.6241787122207622,0.8959702146298729,0.009112314384521668,0.0,1.0,0.3271818636920508,False,False,1,8,0.027986600754258018
25-111645,26-28296,2025-10-09,2026-03-19,SIRET:23440003400026,RAW_SIRET,5.289093298291721,2026-02-09,1.2483574244415243,0.791940429259746,0.0034575874938752157,0.0,1.0,0.2991952629377928,False,False,2,8,0.027986600754258018
25-111645,26-39035,2025-10-09,2026-04-18,SIRET:23440003400026,RAW_SIRET,6.274638633377135,2026-02-09,2.2339027595269383,0.6276828734121769,0.05149814439607987,0.0,1.0,0.27494506889167214,False,False,3,8,0.027986600754258018
25-111645,25-129489,2025-10-09,2025-11-25,SIRET:23440003400026,RAW_SIRET,1.5440210249671484,2026-02-09,2.4967148488830486,0.5838808585194919,0.005132491181113513,0.0,1.0,0.2477665865432627,False,False,4,8,0.027986600754258018
25-111645,26-45220,2025-10-09,2026-05-06,SIRET:23440003400026,RAW_SIRET,6.865965834428383,2026-02-09,2.8252299605781865,0.5291283399036355,0.0,0.0,1.0,0.23228208497590888,False,False,5,8,0.027986600754258018
25-111645,25-121114,2025-10-09,2025-10-31,SIRET:23440003400026,RAW_SIRET,0.7227332457293035,2026-02-09,3.3180026281208934,0.44699956197985113,0.005132491181113513,0.0,1.0,0.2135462624083525,False,False,6,8,0.027986600754258018
25-111645,25-118828,2025-10-09,2025-10-25,SIRET:23440003400026,RAW_SIRET,0.5256241787122208,2026-02-09,3.515111695137976,0.41414805081033734,0.0,0.0,1.0,0.20353701270258434,False,True,7,8,0.027986600754258018
25-111645,26-68796,2025-10-09,2026-07-11,SIRET:23440003400026,RAW_SIRET,9.034165571616294,2026-02-09,4.993429697766097,0.1677617170389838,0.06436248908492202,0.0,1.0,0.16446730043946867,False,True,8,8,0.027986600754258018
25-113007,25-135765,2025-10-12,2025-12-11,SIRET:19753472000010,RAW_SIRET,1.9710906701708277,2026-05-15,5.091984231274639,0.1513359614542269,0.023305545952114228,1.0,1.0,0.4459909314467967,False,False,1,3,0.25539135207128955
25-113007,25-130867,2025-10-12,2025-11-28,SIRET:19753472000010,RAW_SIRET,1.5440210249671484,2026-05-15,5.519053876478318,0.08015768725361372,0.030171878748867703,0.2,1.0,0.19059957937550714,False,False,2,3,0.25539135207128955
25-113007,25-138044,2025-10-12,2025-12-17,SIRET:19753472000010,RAW_SIRET,2.1681997371879107,2026-05-15,4.894875164257556,0.1841874726237407,0.0,0.0,1.0,0.14604686815593518,False,False,3,3,0.25539135207128955
25-114027,26-60199,2025-10-15,2026-06-17,NAME:ville de saint nazaire,NAME_FALLBACK,8.04862023653088,2026-08-19,2.0696452036793693,0.6550591327201052,0.030455044400675136,0.0,0.6,0.2344240487202626,False,False,1,3,0.05823274173738269
25-114027,26-44000,2025-10-15,2026-05-02,NAME:ville de saint nazaire,NAME_FALLBACK,6.5374507227332455,2026-08-19,3.5808147174770038,0.40319754708716604,0.043976914888823986,0.0,0.6,0.1761913069828799,False,False,2,3,0.05823274173738269
25-114027,26-16633,2025-10-15,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,4.139290407358739,2026-08-19,5.978975032851511,0.003504161191414834,0.03781350781087329,0.0,0.6,0.07411076803165936,False,False,3,3,0.05823274173738269
25-117061,25-130935,2025-10-22,2025-11-28,SIRET:17440005100010,RAW_SIRET,1.2155059132720105,2026-03-22,3.7450722733245727,0.37582128777923784,0.04009756812833748,0.4,1.0,0.32798947078972757,False,False,1,2,0.07191576564457414
