source_notice_id,candidate_notice_id,sweep,severity,s_text,s_cpv,s_time,s_buyer,composite,is_arg_max,clears_balanced_threshold,recovered
15-126308,16-10649,cpv_only,2,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,cpv_only,3,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,duration_only,0,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,duration_only,1,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,duration_only,2,0.4495185967466126,0.0,0.0,0.6,0.2173315088613144,True,False,False
15-126308,16-10649,duration_only,3,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,combined,0,0.4495185967466126,0.0,0.8959702146298729,0.6,0.4413240625187826,True,True,True
15-126308,16-10649,combined,1,0.10970327252990722,0.0,0.8959702146298729,0.6,0.32238869904293577,True,False,False
15-126308,16-10649,combined,2,0.08106475814258352,0.0,0.0,0.6,0.08837266534990423,True,False,False
15-126308,16-10649,combined,3,0.20030623446751095,0.0,0.8959702146298729,0.6,0.35409973572109704,True,True,True
15-136102,18-158087,text_only,0,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,text_only,1,0.44723219836159367,1.0,0.6222076215505914,0.6,0.6720831748142055,True,True,True
15-136102,18-158087,text_only,2,0.49709520805695157,1.0,0.6222076215505914,0.6,0.6895352282075808,True,True,True
15-136102,18-158087,text_only,3,0.30824135140965453,1.0,0.6222076215505914,0.6,0.6234363783810268,True,True,True
15-136102,18-158087,cpv_only,0,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,cpv_only,1,0.694326259868366,0.8,0.6222076215505914,0.6,0.6985660963415758,True,True,True
15-136102,18-158087,cpv_only,2,0.694326259868366,0.6,0.6222076215505914,0.6,0.638566096341576,True,True,True
15-136102,18-158087,cpv_only,3,0.694326259868366,0.2,0.6222076215505914,0.6,0.5185660963415759,True,True,True
15-136102,18-158087,duration_only,0,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,duration_only,1,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,duration_only,2,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,duration_only,3,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,combined,0,0.694326259868366,1.0,0.6222076215505914,0.6,0.7585660963415759,True,True,True
15-136102,18-158087,combined,1,0.44723219836159367,0.8,0.6222076215505914,0.6,0.6120831748142057,True,True,True
15-136102,18-158087,combined,2,0.49709520805695157,0.6,0.6222076215505914,0.6,0.569535228207581,True,True,True
15-136102,18-158087,combined,3,0.30824135140965453,0.2,0.6222076215505914,0.6,0.3834363783810269,True,True,True
15-137458,18-158087,text_only,0,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,text_only,1,0.15955010704818265,1.0,0.6331581252737626,0.6,0.5741320687853047,True,True,True
15-137458,18-158087,text_only,2,0.1277932873239355,1.0,0.6331581252737626,0.6,0.5630171818818182,True,True,True
15-137458,18-158087,text_only,3,0.0,1.0,0.6331581252737626,0.6,0.5182895313184406,True,True,True
15-137458,18-158087,cpv_only,0,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,cpv_only,1,0.36529557120648914,0.8,0.6331581252737626,0.6,0.586142981240712,True,True,True
15-137458,18-158087,cpv_only,2,0.36529557120648914,0.6,0.6331581252737626,0.6,0.5261429812407118,True,True,True
15-137458,18-158087,cpv_only,3,0.36529557120648914,0.2,0.6331581252737626,0.6,0.40614298124071185,True,True,True
15-137458,18-158087,duration_only,0,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,duration_only,1,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,duration_only,2,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,duration_only,3,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,combined,0,0.36529557120648914,1.0,0.6331581252737626,0.6,0.6461429812407118,True,True,True
15-137458,18-158087,combined,1,0.15955010704818265,0.8,0.6331581252737626,0.6,0.5141320687853046,True,True,True
15-137458,18-158087,combined,2,0.1277932873239355,0.6,0.6331581252737626,0.6,0.44301718188181805,True,True,True
15-137458,18-158087,combined,3,0.0,0.2,0.6331581252737626,0.6,0.27828953131844064,False,False,False
15-139094,19-141668,text_only,0,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,text_only,1,0.01204129175969116,0.6,0.567455102934735,0.6,0.38607822784957563,True,True,True
15-139094,19-141668,text_only,2,0.010137403873212903,0.6,0.567455102934735,0.6,0.38541186708930825,True,True,True
15-139094,19-141668,text_only,3,0.017630346235149048,0.6,0.567455102934735,0.6,0.3880343969159859,True,True,True
15-139094,19-141668,cpv_only,0,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,cpv_only,1,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,cpv_only,2,0.13363366849178387,1.0,0.567455102934735,0.6,0.5486355597058081,True,True,True
15-139094,19-141668,cpv_only,3,0.13363366849178387,0.2,0.567455102934735,0.6,0.3086355597058081,True,False,False
15-139094,19-141668,duration_only,0,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,duration_only,1,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,duration_only,2,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,duration_only,3,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,combined,0,0.13363366849178387,0.6,0.567455102934735,0.6,0.4286355597058081,True,True,True
15-139094,19-141668,combined,1,0.01204129175969116,0.6,0.567455102934735,0.6,0.38607822784957563,True,True,True
15-139094,19-141668,combined,2,0.010137403873212903,1.0,0.567455102934735,0.6,0.5054118670893082,True,True,True
15-139094,19-141668,combined,3,0.017630346235149048,0.2,0.567455102934735,0.6,0.2680343969159859,True,False,False
15-140966,16-101519,text_only,0,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,text_only,1,0.5573714953554938,0.1,0.7590889180902322,0.6,0.47485225289698085,True,True,True
15-140966,16-101519,text_only,2,0.6225094050201272,0.1,0.7590889180902322,0.6,0.4976505212796026,True,True,True
15-140966,16-101519,text_only,3,0.6225094050201272,0.1,0.7590889180902322,0.6,0.4976505212796026,True,True,True
15-140966,16-101519,cpv_only,0,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,cpv_only,1,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,cpv_only,2,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,cpv_only,3,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,duration_only,0,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,duration_only,1,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,duration_only,2,0.4101046834439404,0.1,0.23346473937801138,0.6,0.291902824049882,True,False,False
15-140966,16-101519,duration_only,3,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,combined,0,0.4101046834439404,0.1,0.7590889180902322,0.6,0.42330886872793716,True,True,True
15-140966,16-101519,combined,1,0.5573714953554938,0.1,0.7590889180902322,0.6,0.47485225289698085,True,True,True
15-140966,16-101519,combined,2,0.6225094050201272,0.1,0.23346473937801138,0.6,0.36624447660154735,True,True,True
15-140966,16-101519,combined,3,0.6225094050201272,0.1,0.7590889180902322,0.6,0.4976505212796026,True,True,True
15-141361,19-177480,text_only,0,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,text_only,1,0.5429004655548421,0.0,0.5455540954883924,1.0,0.4264036868162928,True,True,True
15-141361,19-177480,text_only,2,0.48816248877553475,0.0,0.5455540954883924,1.0,0.4072453949435353,True,True,True
15-141361,19-177480,text_only,3,0.49215898092396976,0.0,0.5455540954883924,1.0,0.40864416719548746,True,True,True
15-141361,19-177480,cpv_only,0,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,cpv_only,1,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,cpv_only,2,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,cpv_only,3,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,False,True,False
15-141361,19-177480,duration_only,0,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,duration_only,1,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,duration_only,2,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,duration_only,3,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,combined,0,0.4478662388981783,0.0,0.5455540954883924,1.0,0.3931417074864605,True,True,True
15-141361,19-177480,combined,1,0.5429004655548421,0.0,0.5455540954883924,1.0,0.4264036868162928,True,True,True
15-141361,19-177480,combined,2,0.48816248877553475,0.0,0.5455540954883924,1.0,0.4072453949435353,True,True,True
15-141361,19-177480,combined,3,0.49215898092396976,0.0,0.5455540954883924,1.0,0.40864416719548746,False,True,False
15-154566,20-4011,text_only,0,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,text_only,1,0.2843560990825618,0.2,0.8850197109067017,0.6,0.4407795624055721,True,True,True
15-154566,20-4011,text_only,2,0.3796958290600098,0.2,0.8850197109067017,0.6,0.4741484678976789,True,True,True
15-154566,20-4011,text_only,3,0.27654518426995006,0.2,0.8850197109067017,0.6,0.43804574222115794,True,True,True
15-154566,20-4011,cpv_only,0,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,cpv_only,1,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,cpv_only,2,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,cpv_only,3,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,duration_only,0,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,duration_only,1,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,duration_only,2,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,duration_only,3,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,combined,0,0.2686998629169169,0.2,0.8850197109067017,0.6,0.4352998797475963,True,True,True
15-154566,20-4011,combined,1,0.2843560990825618,0.2,0.8850197109067017,0.6,0.4407795624055721,True,True,True
15-154566,20-4011,combined,2,0.3796958290600098,0.2,0.8850197109067017,0.6,0.4741484678976789,True,True,True
15-154566,20-4011,combined,3,0.27654518426995006,0.2,0.8850197109067017,0.6,0.43804574222115794,True,True,True
15-155719,18-158087,text_only,0,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,text_only,1,0.5509675610896404,1.0,0.8193166885676741,0.6,0.7576678185232926,True,True,True
15-155719,18-158087,text_only,2,0.49709520805695157,1.0,0.8193166885676741,0.6,0.7388124949618515,True,True,True
15-155719,18-158087,text_only,3,0.30824135140965453,1.0,0.8193166885676741,0.6,0.6727136451352975,True,True,True
15-155719,18-158087,cpv_only,0,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,cpv_only,1,0.6607829471310689,0.8,0.8193166885676741,0.6,0.7361032036377926,True,True,True
15-155719,18-158087,cpv_only,2,0.6607829471310689,0.6,0.8193166885676741,0.6,0.6761032036377925,True,True,True
15-155719,18-158087,cpv_only,3,0.6607829471310689,0.2,0.8193166885676741,0.6,0.5561032036377926,True,True,True
15-155719,18-158087,duration_only,0,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,duration_only,1,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,duration_only,2,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,duration_only,3,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,combined,0,0.6607829471310689,1.0,0.8193166885676741,0.6,0.7961032036377926,True,True,True
15-155719,18-158087,combined,1,0.5509675610896404,0.8,0.8193166885676741,0.6,0.6976678185232927,True,True,True
15-155719,18-158087,combined,2,0.49709520805695157,0.6,0.8193166885676741,0.6,0.6188124949618516,True,True,True
15-155719,18-158087,combined,3,0.30824135140965453,0.2,0.8193166885676741,0.6,0.4327136451352976,True,True,True
15-159244,19-151382,text_only,0,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,text_only,1,0.1683936634567346,1.0,0.9233464739378011,0.6,0.6497744006943074,True,True,True
15-159244,19-151382,text_only,2,0.2527754363993976,1.0,0.9233464739378011,0.6,0.6793080212242395,True,True,True
15-159244,19-151382,text_only,3,0.04509625699042383,1.0,0.9233464739378011,0.6,0.6066203084310986,True,True,True
15-159244,19-151382,cpv_only,0,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,cpv_only,1,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,cpv_only,2,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,cpv_only,3,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,duration_only,0,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,duration_only,1,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,duration_only,2,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,duration_only,3,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,combined,0,0.2292386608364031,1.0,0.9233464739378011,0.6,0.6710701497771914,True,True,True
15-159244,19-151382,combined,1,0.1683936634567346,1.0,0.9233464739378011,0.6,0.6497744006943074,True,True,True
15-159244,19-151382,combined,2,0.2527754363993976,1.0,0.9233464739378011,0.6,0.6793080212242395,True,True,True
15-159244,19-151382,combined,3,0.04509625699042383,1.0,0.9233464739378011,0.6,0.6066203084310986,True,True,True
15-162447,16-49246,text_only,0,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,text_only,1,0.11172493915170717,0.1,0.939772229522558,0.6,0.36404678608373703,True,True,True
15-162447,16-49246,text_only,2,0.03613641723956936,0.1,0.939772229522558,0.6,0.33759080341448877,False,True,False
15-162447,16-49246,text_only,3,0.030110211791457106,0.1,0.939772229522558,0.6,0.3354816315076495,False,True,False
15-162447,16-49246,cpv_only,0,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,cpv_only,1,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,cpv_only,2,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,cpv_only,3,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,duration_only,0,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,duration_only,1,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,duration_only,2,0.2343070468159477,0.1,0.0,0.6,0.17200746638558168,False,False,False
15-162447,16-49246,duration_only,3,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,combined,0,0.2343070468159477,0.1,0.939772229522558,0.6,0.4069505237662212,True,True,True
15-162447,16-49246,combined,1,0.11172493915170717,0.1,0.939772229522558,0.6,0.36404678608373703,True,True,True
15-162447,16-49246,combined,2,0.03613641723956936,0.1,0.0,0.6,0.10264774603384927,False,False,False
15-162447,16-49246,combined,3,0.030110211791457106,0.1,0.939772229522558,0.6,0.3354816315076495,False,True,False
15-164187,19-169855,text_only,0,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,text_only,1,0.0823830047441716,0.2,0.9178712220762155,0.6,0.3783018571795139,True,True,True
15-164187,19-169855,text_only,2,0.0,0.2,0.9178712220762155,0.6,0.3494678055190539,False,True,False
15-164187,19-169855,text_only,3,0.0,0.2,0.9178712220762155,0.6,0.3494678055190539,False,True,False
15-164187,19-169855,cpv_only,0,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,cpv_only,1,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,cpv_only,2,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,cpv_only,3,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,False,True,False
15-164187,19-169855,duration_only,0,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,duration_only,1,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,duration_only,2,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,duration_only,3,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,combined,0,0.3561558634766727,0.2,0.9178712220762155,0.6,0.47412235773588934,True,True,True
15-164187,19-169855,combined,1,0.0823830047441716,0.2,0.9178712220762155,0.6,0.3783018571795139,True,True,True
15-164187,19-169855,combined,2,0.0,0.2,0.9178712220762155,0.6,0.3494678055190539,False,True,False
15-164187,19-169855,combined,3,0.0,0.2,0.9178712220762155,0.6,0.3494678055190539,False,True,False
15-165050,19-136955,text_only,0,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,text_only,1,0.664677967720724,1.0,0.731712658782304,0.6,0.7755654533978293,True,True,True
15-165050,19-136955,text_only,2,0.49984039339207054,1.0,0.731712658782304,0.6,0.7178723023828006,True,True,True
15-165050,19-136955,text_only,3,0.2596623567104413,1.0,0.731712658782304,0.6,0.6338099895442304,True,True,True
15-165050,19-136955,cpv_only,0,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,cpv_only,1,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,cpv_only,2,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,cpv_only,3,0.8644788775438546,0.2,0.731712658782304,0.6,0.6054957718359251,True,True,True
15-165050,19-136955,duration_only,0,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,duration_only,1,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,duration_only,2,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,duration_only,3,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,combined,0,0.8644788775438546,1.0,0.731712658782304,0.6,0.8454957718359251,True,True,True
15-165050,19-136955,combined,1,0.664677967720724,1.0,0.731712658782304,0.6,0.7755654533978293,True,True,True
15-165050,19-136955,combined,2,0.49984039339207054,1.0,0.731712658782304,0.6,0.7178723023828006,True,True,True
15-165050,19-136955,combined,3,0.2596623567104413,0.2,0.731712658782304,0.6,0.39380998954423047,True,True,True
15-174987,19-136955,text_only,0,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,text_only,1,0.6939985312972389,1.0,0.6222076215505914,0.6,0.7584513913416815,True,True,True
15-174987,19-136955,text_only,2,0.49984039339207054,1.0,0.6222076215505914,0.6,0.6904960430748726,True,True,True
15-174987,19-136955,text_only,3,0.2596623567104413,1.0,0.6222076215505914,0.6,0.6064337302363023,True,True,True
15-174987,19-136955,cpv_only,0,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,cpv_only,1,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,cpv_only,2,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,cpv_only,3,0.8404844620896663,0.2,0.6222076215505914,0.6,0.5697214671190312,True,True,True
15-174987,19-136955,duration_only,0,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,duration_only,1,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,duration_only,2,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,duration_only,3,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,combined,0,0.8404844620896663,1.0,0.6222076215505914,0.6,0.8097214671190309,True,True,True
15-174987,19-136955,combined,1,0.6939985312972389,1.0,0.6222076215505914,0.6,0.7584513913416815,True,True,True
15-174987,19-136955,combined,2,0.49984039339207054,1.0,0.6222076215505914,0.6,0.6904960430748726,True,True,True
15-174987,19-136955,combined,3,0.2596623567104413,0.2,0.6222076215505914,0.6,0.36643373023630227,True,True,True
15-175415,16-73319,text_only,0,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,text_only,1,0.34529759050326386,0.1,0.9780989925536575,0.6,0.45537890481455673,True,True,True
15-175415,16-73319,text_only,2,0.03240986289118357,0.1,0.9780989925536575,0.6,0.34586820015032865,False,True,False
15-175415,16-73319,text_only,3,0.008149706523566278,0.1,0.9780989925536575,0.6,0.3373771454216626,False,True,False
15-175415,16-73319,cpv_only,0,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,cpv_only,1,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,cpv_only,2,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,cpv_only,3,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,duration_only,0,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,duration_only,1,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,duration_only,2,0.5244442976329952,0.1,0.014454664914586135,0.6,0.27716917040019484,False,False,False
15-175415,16-73319,duration_only,3,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,combined,0,0.5244442976329952,0.1,0.9780989925536575,0.6,0.5180802523099626,True,True,True
15-175415,16-73319,combined,1,0.34529759050326386,0.1,0.9780989925536575,0.6,0.45537890481455673,True,True,True
15-175415,16-73319,combined,2,0.03240986289118357,0.1,0.014454664914586135,0.6,0.10495711824056078,False,False,False
15-175415,16-73319,combined,3,0.008149706523566278,0.1,0.9780989925536575,0.6,0.3373771454216626,False,True,False
15-176598,16-35152,text_only,0,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,text_only,1,0.3715351708687138,0.1,0.6003066141042488,0.6,0.370113963330112,True,True,True
15-176598,16-35152,text_only,2,0.48831737453798985,0.1,0.6003066141042488,0.6,0.4109877346143586,True,True,True
15-176598,16-35152,text_only,3,0.32965125046339405,0.1,0.6003066141042488,0.6,0.3554545911882501,True,True,True
15-176598,16-35152,cpv_only,0,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,cpv_only,1,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,cpv_only,2,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,cpv_only,3,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,duration_only,0,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,duration_only,1,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,duration_only,2,0.7333573398843473,0.1,0.0,0.6,0.34667506895952155,True,True,True
15-176598,16-35152,duration_only,3,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,combined,0,0.7333573398843473,0.1,0.6003066141042488,0.6,0.49675172248558375,True,True,True
15-176598,16-35152,combined,1,0.3715351708687138,0.1,0.6003066141042488,0.6,0.370113963330112,True,True,True
15-176598,16-35152,combined,2,0.48831737453798985,0.1,0.0,0.6,0.2609110810882964,True,False,False
15-176598,16-35152,combined,3,0.32965125046339405,0.1,0.6003066141042488,0.6,0.3554545911882501,True,True,True
15-178562,20-8882,text_only,0,0.5788859900902603,1.0,0.32106876916338145,0.6,0.6428772888224363,True,True,True
15-178562,20-8882,text_only,1,0.6269935463596451,1.0,0.32106876916338145,0.6,0.6597149335167212,True,True,True
15-178562,20-8882,text_only,2,0.5454228004151608,1.0,0.32106876916338145,0.6,0.6311651724361516,True,True,True
15-178562,20-8882,text_only,3,0.2932014181236948,1.0,0.32106876916338145,0.6,0.5428876886341385,True,True,True
15-178562,20-8882,cpv_only,0,0.5788859900902603,1.0,0.32106876916338145,0.6,0.6428772888224363,True,True,True
15-178562,20-8882,cpv_only,1,0.5788859900902603,0.8,0.32106876916338145,0.6,0.5828772888224365,True,True,True
15-178562,20-8882,cpv_only,2,0.5788859900902603,0.6,0.32106876916338145,0.6,0.5228772888224364,True,True,True
15-178562,20-8882,cpv_only,3,0.5788859900902603,0.2,0.32106876916338145,0.6,0.4028772888224364,True,True,True
15-178562,20-8882,duration_only,0,0.5788859900902603,1.0,0.32106876916338145,0.6,0.6428772888224363,True,True,True
15-178562,20-8882,duration_only,1,0.5788859900902603,1.0,0.32106876916338145,0.6,0.6428772888224363,True,True,True
