notice_id,publication_date,buyer_name_raw,buyer_name_normalized,buyer_key,buyer_key_type,buyer_identity_source,buyer_identity_confidence,enrichment_join_status,department_key
15-47591,2015-03-27,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-48624,2015-03-31,Rectorat de l'Académie de Nantes,rectorat de l academie de nantes,NAME:rectorat de l academie de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-43293,2015-03-20,MSA Loire-Atlantique - Vendée,msa loire-atlantique - vendee,NAME:msa loire-atlantique - vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;85
15-32051,2015-03-04,Caisse des dépôts,caisse des depots,NAME:caisse des depots,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49
15-35224,2015-03-09,Centre hospitalier de Laval,centre hospitalier de laval,NAME:centre hospitalier de laval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
15-37182,2015-03-11,MINDEF/DGA/DT/SCAT,mindef dga dt scat,NAME:mindef dga dt scat,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,18;49;92
15-45496,2015-03-26,Commune de Saint-Barthélemy-d'Anjou,commune de saint-barthelemy-d anjou,NAME:commune de saint-barthelemy-d anjou,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49;75
15-42247,2015-03-19,COMMUNAUTE DE COMMUNES DERVAL,communaute de communes derval,NAME:communaute de communes derval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-44894,2015-03-24,Préfecture,prefecture,NAME:prefecture,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;72;75;85
15-40940,2015-03-17,CARENE,carene,NAME:carene,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-56918,2015-04-15,VALLET,vallet,NAME:vallet,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;85
15-50314,2015-04-02,Ministère des Affaires étrangères,ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-58339,2015-04-17,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-56571,2015-04-14,Caisse des dépôts,caisse des depots,NAME:caisse des depots,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49
15-65278,2015-04-28,SNA/ouest,sna ouest,NAME:sna ouest,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;49;56;85
15-62309,2015-04-22,Ville d'Allonnes,ville d allonnes,NAME:ville d allonnes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
15-55213,2015-04-13,Ville du Croisic,ville du croisic,NAME:ville du croisic,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-58989,2015-04-17,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-54712,2015-04-10,ville de donges,ville de donges,NAME:ville de donges,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-59425,2015-04-20,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-59556,2015-04-20,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-55407,2015-04-20,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-48967,2015-04-01,Centre hospitalier de Laval,centre hospitalier de laval,NAME:centre hospitalier de laval,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
15-49442,2015-04-09,Ville de Saumur,ville de saumur,NAME:ville de saumur,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-58224,2015-04-16,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-50278,2015-04-02,Cté de Cnes 'Océan-Marais de Monts',cte de cnes ocean-marais de monts,NAME:cte de cnes ocean-marais de monts,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
15-51571,2015-04-07,RESIDENCES SAINT ALEXANDRE,residences saint alexandre,NAME:residences saint alexandre,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-55527,2015-04-14,CDC du Pays de Saint Gilles Cx de Vie,cdc du pays de saint gilles cx de vie,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-56776,2015-04-15,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-55114,2015-04-10,Institution Aménagement de la Vilaine,institution amenagement de la vilaine,NAME:institution amenagement de la vilaine,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;56
15-55973,2015-04-13,ESID de Rennes,esid de rennes,NAME:esid de rennes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-65940,2015-04-29,Pole Santé Sarthe et Loire,pole sante sarthe et loire,NAME:pole sante sarthe et loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
15-81652,2015-05-29,Ecole des Mines de Nantes,ecole des mines de nantes,NAME:ecole des mines de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,29;35;44
15-74702,2015-05-15,CESAME - CH de Sainte Gemmes sur Loire,cesame - ch de sainte gemmes sur loire,NAME:cesame - ch de sainte gemmes sur loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-78724,2015-05-22,e-Collectivités Vendée,e-collectivites vendee,NAME:e-collectivites vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-81231,2015-05-29,SAEM Vendée,saem vendee,NAME:saem vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-67480,2015-05-04,Syndicat Départemental d'Energie,syndicat departemental d energie,NAME:syndicat departemental d energie,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-75567,2015-05-19,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-74284,2015-05-15,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-81513,2015-05-28,Ville de Bayeux,ville de bayeux,NAME:ville de bayeux,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,14;35;44;50
15-82510,2015-06-01,CG49,cg49,NAME:cg49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-90549,2015-06-15,Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;29;35;44;56
15-86544,2015-06-05,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-98976,2015-06-29,Ministère des Affaires étrangères,ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-84438,2015-06-03,SNA/ouest,sna ouest,NAME:sna ouest,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,14;29;35;44
15-84820,2015-06-04,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-69493,2015-06-10,ADEME,ademe,NAME:ademe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-98483,2015-06-29,SPR Pays de la Loire,spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-96106,2015-06-24,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-85320,2015-06-04,Ministère des Affaires étrangères,ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-95582,2015-06-22,SGAMI OUEST,sgami ouest,NAME:sgami ouest,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-98729,2015-06-26,SPR Pays de la Loire,spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-90148,2015-06-15,Concarneau Cornouaille Agglomération,concarneau cornouaille agglomeration,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,22;29;35;44;56
15-97256,2015-06-25,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-92906,2015-06-17,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-96786,2015-06-24,Conseil Général de la Sarthe,conseil general de la sarthe,NAME:conseil general de la sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
15-98106,2015-06-25,Mairie des Sables d'Olonne,mairie des sables d olonne,NAME:mairie des sables d olonne,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-86193,2015-06-05,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-89902,2015-06-11,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-81783,2015-06-02,CPAM de la Charente Maritime,cpam de la charente maritime,NAME:cpam de la charente maritime,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,17;33;49
15-84881,2015-06-04,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-86342,2015-06-05,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-92626,2015-06-16,Cté de Communes du Pays de Redon,cte de communes du pays de redon,NAME:cte de communes du pays de redon,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;56
15-99817,2015-07-01,Conseil Général de la Mayenne,conseil general de la mayenne,NAME:conseil general de la mayenne,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,53
15-52383,2015-07-24,LOIRE-ATLANTIQUE NUMERIQUE,loire-atlantique numerique,NAME:loire-atlantique numerique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-113716,2015-07-22,INSEE,insee,NAME:insee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-104589,2015-07-08,SPR Pays de la Loire,spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-104125,2015-07-08,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-108645,2015-07-13,Ville de Talmont Saint Hilaire,ville de talmont saint hilaire,NAME:ville de talmont saint hilaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;85
15-106707,2015-07-10,centre hospitalier le Bodio,centre hospitalier le bodio,NAME:centre hospitalier le bodio,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-114971,2015-07-24,CG49,cg49,NAME:cg49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-115709,2015-07-27,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-100455,2015-07-01,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-114783,2015-07-23,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-111661,2015-07-21,INRA - Formation permanente nationale,inra - formation permanente nationale,NAME:inra - formation permanente nationale,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-106427,2015-07-09,CENTRE DE GESTION DE LA FONCTION PUBLI,centre de gestion de la fonction publi,NAME:centre de gestion de la fonction publi,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-101283,2015-07-01,Caf de la Sarthe,caf de la sarthe,NAME:caf de la sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,35;44;72
15-105085,2015-07-07,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-113362,2015-07-22,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-115991,2015-07-27,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-103304,2015-07-03,L'Université Nantes-Angers-Le Mans,l universite nantes-angers-le mans,NAME:l universite nantes-angers-le mans,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-129133,2015-08-24,SDIS 49,sdis 49,NAME:sdis 49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-126174,2015-08-13,Centre Hospitalier la Ferté Bernard,centre hospitalier la ferte bernard,NAME:centre hospitalier la ferte bernard,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
15-121163,2015-08-04,Centre Hospitalier Loire Vendée Océan,centre hospitalier loire vendee ocean,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-126736,2015-08-13,Préfecture,prefecture,NAME:prefecture,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-133200,2015-08-31,SAELSI,saelsi,NAME:saelsi,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72;75
15-134999,2015-09-04,SPR Pays de la Loire,spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-133523,2015-09-11,Nantes Habitat,nantes habitat,NAME:nantes habitat,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-139562,2015-09-11,C.H.D La Roche Sur Yon-Luçon-Montaigu,c h d la roche sur yon-lucon-montaigu,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-146024,2015-09-28,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-117292,2015-09-01,SDIS 49,sdis 49,NAME:sdis 49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-145608,2015-09-24,CCIR Pays de la Loire,ccir pays de la loire,NAME:ccir pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-91934,2015-09-28,Ville de Saumur,ville de saumur,NAME:ville de saumur,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-142958,2015-09-17,"ministère budget, comptes publics",ministere budget comptes publics,NAME:ministere budget comptes publics,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-143035,2015-09-18,CNAMTS,cnamts,NAME:cnamts,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-136102,2015-09-07,SM Mégalis,sm megalis,NAME:sm megalis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-137458,2015-09-09,SM Mégalis,sm megalis,NAME:sm megalis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-143083,2015-09-18,Centre Hospitalier de Cholet,centre hospitalier de cholet,NAME:centre hospitalier de cholet,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-137106,2015-09-07,Cté d'Agglomération du Choletais,cte d agglomeration du choletais,NAME:cte d agglomeration du choletais,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-140966,2015-09-15,Commune de Saint Jean de Monts,commune de saint jean de monts,NAME:commune de saint jean de monts,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;49;53;72;85
15-147732,2015-09-28,Ecole des Mines de Nantes,ecole des mines de nantes,NAME:ecole des mines de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,29;35;44
15-148838,2015-09-30,Communauté d'Agglomération de Saintes,communaute d agglomeration de saintes,NAME:communaute d agglomeration de saintes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,16;17;33;85
15-144405,2015-09-22,Régie Dépt Passages d'Eau de Vendée,regie dept passages d eau de vendee,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-160806,2015-10-21,Communauté Communes Pays des Essarts,communaute communes pays des essarts,NAME:communaute communes pays des essarts,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-160539,2015-10-28,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-153604,2015-10-08,Cté de Cnes du pays Fontenay le Comte,cte de cnes du pays fontenay le comte,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-157399,2015-10-20,Centre Hospitalier de Saint-Nazaire,centre hospitalier de saint-nazaire,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-159244,2015-10-23,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-165845,2015-10-30,commune de Le Pellerin,commune de le pellerin,NAME:commune de le pellerin,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-156775,2015-10-13,Institut pour la Santé de L'Ouest,institut pour la sante de l ouest,NAME:institut pour la sante de l ouest,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-162447,2015-10-23,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-154566,2015-10-12,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-155719,2015-10-13,SM Mégalis,sm megalis,NAME:sm megalis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-160688,2015-10-20,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-153303,2015-10-07,GIP Groupement Technocampus,gip groupement technocampus,NAME:gip groupement technocampus,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-162906,2015-10-23,Centre Hospitalier de Cholet,centre hospitalier de cholet,NAME:centre hospitalier de cholet,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-169863,2015-11-09,Ville de Saint-Hilaire-de-Riez,ville de saint-hilaire-de-riez,NAME:ville de saint-hilaire-de-riez,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-169941,2015-11-09,SDIS 49,sdis 49,NAME:sdis 49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-171325,2015-11-10,Chambre Agriculture Pays de la Loire,chambre agriculture pays de la loire,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-170834,2015-11-12,SPR Pays de la Loire,spr pays de la loire,NAME:spr pays de la loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-171733,2015-11-10,S.I. d' énergies de Maine et Loire,s i d energies de maine et loire,NAME:s i d energies de maine et loire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-167001,2015-11-04,Communauté de communes de Montrevault,communaute de communes de montrevault,NAME:communaute de communes de montrevault,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-175210,2015-11-19,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-175690,2015-11-20,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-170544,2015-11-17,CCRLA,ccrla,NAME:ccrla,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-178562,2015-11-26,Ville d'Angers,ville d angers,NAME:ville d angers,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-166933,2015-11-02,SPM/DDTM44,spm ddtm44,NAME:spm ddtm44,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,33;35;44;49;56;75;85
15-178206,2015-11-27,Centre Hospitalier de Saint-Nazaire,centre hospitalier de saint-nazaire,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-171757,2015-11-12,Informatique CDC,informatique cdc,NAME:informatique cdc,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,33;49;75;92;94
15-178791,2015-11-30,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-175415,2015-11-20,Commune de Saint-Nazaire,commune de saint-nazaire,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-168917,2015-11-09,SICTOM Loir et Sarthe,sictom loir et sarthe,NAME:sictom loir et sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-179034,2015-11-27,C.H.S. de la Sarthe,c h s de la sarthe,NAME:c h s de la sarthe,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,72
15-167650,2015-11-03,CG49,cg49,NAME:cg49,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
15-185112,2015-12-10,Conseil général de la Vendée,conseil general de la vendee,NAME:conseil general de la vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-190662,2015-12-22,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-192825,2015-12-24,C.H.D La Roche Sur Yon-Luçon-Montaigu,c h d la roche sur yon-lucon-montaigu,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
15-194034,2015-12-30,Ministère des Affaires étrangères,ministere des affaires etrangeres,NAME:ministere des affaires etrangeres,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44;75
15-192356,2015-12-24,Nantes Métropole,nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
15-186668,2015-12-14,E.C.A.S. gendarmerie nationale,e c a s gendarmerie nationale,NAME:e c a s gendarmerie nationale,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,36;72
15-184743,2015-12-11,Com Communes du Pays d'Ancenis,com communes du pays d ancenis,NAME:com communes du pays d ancenis,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-7712,2016-01-18,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-2845,2016-01-11,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-9809,2016-01-21,Conseil général de Loire-Atlantique,conseil general de loire-atlantique,NAME:conseil general de loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-577,2016-01-04,CNIEG,cnieg,NAME:cnieg,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-8523,2016-01-19,Ecole des Mines de Nantes,ecole des mines de nantes,NAME:ecole des mines de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-9226,2016-01-20,Ville de Nantes,ville de nantes,NAME:ville de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
16-2771,2016-01-08,Conseil général de la Vendée,conseil general de la vendee,NAME:conseil general de la vendee,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,85
16-11249,2016-01-29,MONTREVAULT-SUR-ÈVRE,montrevault-sur-evre,NAME:montrevault-sur-evre,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,49
16-7903,2016-01-19,Ecole des Mines de Nantes,ecole des mines de nantes,NAME:ecole des mines de nantes,NAME_FALLBACK,NAME_FALLBACK,LOW,NOT_IN_ENRICHMENT,44
