source_notice_id,candidate_notice_id,repair_rule_pass,repair_failure_reasons,s_text,s_cpv,composite_score,top1_top2_margin,source_etat,candidate_etat,source_annonce_lie,candidate_annonce_lie,source_token_count,candidate_token_count
25-52714,25-121114,False,TEXT_MIN,0.0252529560276724,0.8,0.530397886339865,0.0342203241349101,INITIAL,INITIAL,,,26,10
25-5328,25-49175,True,,0.3114943906943059,0.0,0.4384908422620609,0.2333323651536048,INITIAL,INITIAL,,,27,14
25-53540,26-1571,False,TEXT_MIN,0.1253677319578199,0.4,0.4372251801230381,0.4372251801230381,INITIAL,INITIAL,,,16,23
25-54937,26-15866,False,TEXT_MIN,0.1695340355517673,1.0,0.6515423438929653,0.0109505037231711,INITIAL,INITIAL,,,10,14
25-55152,26-45351,False,TEXT_MIN,0.2228239009179785,0.0,0.3469239763594002,0.0043927452979646,INITIAL,INITIAL,,,25,14
25-57091,25-118828,False,TEXT_MIN;INITIAL_SOURCE,0.0,0.2,0.3648291721419185,0.0082128777923784,RECTIFICATIF,INITIAL,25-45972,,5,8
25-5729,25-118828,False,TEXT_MIN,0.0040485084008161,0.0,0.3432041001479072,0.0049947970927933,INITIAL,INITIAL,,,9,8
25-6053,26-8489,False,TEXT_MIN,0.0114430531694821,0.6,0.4022945999277593,0.0822416236237177,INITIAL,INITIAL,,,13,8
25-61834,26-23621,False,TEXT_MIN,0.2405464206922542,0.0,0.3846095564845141,0.0409439095454606,INITIAL,INITIAL,,,25,28
25-61977,25-121114,False,TEXT_MIN,0.0170982714527238,0.0,0.3505091431468677,0.0119609845151504,INITIAL,INITIAL,,,12,10
25-63108,26-45351,False,TEXT_MIN,0.2984527147675964,0.0,0.3733940612067665,0.0045074201545359,INITIAL,INITIAL,,,19,14
25-6327,25-73652,True,,0.9963730778051578,1.0,0.7893021935261548,0.7893021935261548,INITIAL,INITIAL,,,13,12
25-65181,26-13734,False,TEXT_MIN,0.0707642217111951,0.8,0.469673303266899,0.469673303266899,INITIAL,INITIAL,,,11,20
25-71246,26-2995,False,TEXT_MIN,0.0269043271350879,0.2,0.3605575569852352,0.1102814064584437,INITIAL,INITIAL,,,27,15
25-74485,25-78511,False,INITIAL_CANDIDATE;MIN_TOKEN_COUNT,0.3551161144635867,1.0,0.6168771490416683,0.6168771490416683,INITIAL,RECTIFICATIF,,,2,20
25-74706,25-134888,False,TEXT_MIN,0.0192865092551553,0.4,0.4685374004469259,0.0786474236327186,INITIAL,INITIAL,,,25,13
25-76566,25-113007,False,TEXT_MIN,0.1217062744850293,1.0,0.6556392460040572,0.0013217577086166,INITIAL,INITIAL,,,10,7
25-78625,26-10534,False,TEXT_MIN,0.1169323946999804,0.2,0.3548050065637404,0.0024628371276121,INITIAL,INITIAL,,,11,15
25-78668,25-130089,False,TEXT_MIN,0.1232816488663299,1.0,0.6301831806949806,0.1491178121467375,INITIAL,INITIAL,,,30,25
25-7967,25-97524,False,TEXT_MIN,0.0067407971581284,0.6,0.4348691344586958,0.3137653236834001,INITIAL,INITIAL,,,7,8
25-83123,25-108260,True,,0.6833920452772277,1.0,0.7944346972311733,0.5229571323330681,INITIAL,INITIAL,,,21,23
25-86184,25-134888,False,TEXT_MIN,0.0197174353975634,0.4,0.449524843081219,0.0450085027591299,INITIAL,INITIAL,,,15,13
25-88454,26-45220,False,TEXT_MIN,0.1775848004785115,0.2,0.3462238873510095,0.0050824160223592,INITIAL,INITIAL,,,24,16
25-98294,26-26807,False,TEXT_MIN,0.2156498992075113,0.0,0.3734625720375655,0.0082371781788773,INITIAL,INITIAL,,,16,15
26-15866,26-42512,True,,1.0,1.0,0.8956657906263688,0.05338370565046,INITIAL,INITIAL,,,14,14
26-15878,26-35891,False,TEXT_MIN,0.0707020084511814,0.4,0.3644040472417506,0.0956836958571912,INITIAL,INITIAL,,,12,19
26-16442,26-29615,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.9257796758650898,0.9257796758650898,INITIAL,RECTIFICATIF,,26-16442,13,13
26-20134,26-26706,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,1.0,0.8176434515987734,0.8176434515987734,INITIAL,RECTIFICATIF,,26-20134,22,22
26-20284,26-56462,True,,0.4057837495219361,0.0,0.3838880880663613,0.0324312381255402,INITIAL,INITIAL,,,18,25
26-28296,26-68796,False,TEXT_MIN,0.0185128741437565,0.0,0.3455290022271435,0.020840602955358,INITIAL,INITIAL,,,26,17
26-28872,26-42512,False,INITIAL_SOURCE,1.0,1.0,0.8463885238720981,0.3027316770312069,RECTIFICATIF,INITIAL,26-15866,,14,14
26-30515,26-46704,False,TEXT_MIN,0.1119360038755604,1.0,0.5424101900555263,0.5424101900555263,INITIAL,INITIAL,,,8,18
26-32976,26-62132,True,,0.9979210513331116,1.0,0.865128697357741,0.865128697357741,INITIAL,INITIAL,,,25,26
26-33969,26-40548,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000004,1.0,0.8179478756022778,0.8179478756022778,INITIAL,INITIAL,,26-33969,31,31
26-35207,26-45351,True,,0.3078426524713041,0.2,0.349076509617694,0.349076509617694,INITIAL,INITIAL,,,10,14
26-39035,26-68796,True,,0.6347913066319002,0.2,0.5801620646361015,0.3593847348191084,INITIAL,INITIAL,,,31,17
26-42512,26-44140,False,TEXT_MIN,0.1233196687788681,1.0,0.5327063431177199,0.1163005041941541,INITIAL,INITIAL,,,14,9
26-44140,26-52332,False,TEXT_MIN;INITIAL_CANDIDATE,0.0141632622771821,0.6,0.4059842990462471,0.0124762019109481,INITIAL,RECTIFICATIF,,26-48762,9,33
26-48762,26-52332,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8053241349102058,0.4794715244021614,INITIAL,RECTIFICATIF,,26-48762,33,33
26-56462,26-61592,False,TEXT_MIN,0.1090917372818001,0.8,0.4379171058585293,0.2337913134068041,INITIAL,INITIAL,,,25,18
26-7971,26-11970,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7286706088480068,0.4708615785953535,INITIAL,RECTIFICATIF,,26-7971,12,12
26-9688,26-56462,True,,0.3388373528149058,0.2,0.5025856271426853,0.0814517886033543,INITIAL,INITIAL,,,19,25
