source_notice_id,candidate_notice_id,candidate_rank,m0_composite_score,in_balanced_linked_set,posterior_M
15-32168,19-108948,5,0.2861742254057237,False,0.999999999999
15-32168,19-177480,6,0.2377068104476496,False,0.999999999999
15-32168,20-5957,7,0.2338796219195073,False,0.999999999999
15-32168,20-8845,8,0.2095729991524642,False,0.999999999999
15-33241,18-94803,1,0.2895823198113408,False,0.0006491696379240079
15-33241,18-121819,2,0.2887459688290236,False,0.004024175487265191
15-33241,18-120601,3,0.2860083428982308,False,0.004019220122426345
15-33241,18-159101,4,0.2425942699353067,False,0.003219786975192813
15-33241,18-76556,5,0.1917983725683686,False,0.003215694913648947
15-33752,19-174098,1,0.3255052314320441,True,0.0006484567057786487
15-33752,19-184490,2,0.287462952549004,False,0.0007016855863402502
15-33752,19-129278,3,0.265329292163627,False,0.0031413592625151535
15-33752,20-12202,4,0.2274350670847411,False,0.0007121927254723527
15-33752,19-79409,5,0.1370283951186633,False,0.0033013479760918177
15-33752,19-75460,6,0.1115221200175207,False,0.014478813619861019
15-33752,19-56150,7,0.0622448532632501,False,0.017343209545982965
15-39187,15-56571,1,0.4272242005997737,True,0.649953552423019
15-42765,15-167650,1,0.4024763089115339,True,0.0016724571551225541
15-42765,15-114971,2,0.2755420753636382,False,0.00046231090736826533
15-42765,15-82510,3,0.1898277432714906,False,0.0006948460073209028
15-42765,16-25827,4,0.1323062038428573,False,0.000563468381734944
15-42765,16-30715,5,0.1210643625604768,False,0.000580702606193267
15-43149,18-128642,1,0.2466477124508038,False,0.00318902343769302
15-44894,15-126736,1,0.4292069367328556,True,0.002713741551316799
15-45169,19-75795,1,0.560306507968839,True,0.3874891226507292
15-46309,18-152399,1,0.2540860929494425,False,0.999999999999
15-47591,18-32259,1,0.3126237406920718,False,0.0020300884400605034
15-47591,18-27688,2,0.2757283898556833,False,0.003853432062922645
15-48624,16-49315,1,0.3620789062796352,True,0.00048635071295541826
15-49442,15-91934,1,0.3775039380976233,True,0.0005893248759370658
15-49442,16-37530,2,0.1598869652212238,False,0.0005618118361679402
15-50024,19-75795,1,0.3230062070304091,False,0.0053253209198879815
15-50314,19-51014,1,0.3108007063668672,False,0.0036356432144507016
15-50314,19-34512,2,0.2796840964245356,False,0.003502254855414246
15-50732,15-169809,1,0.3124337858084746,False,0.0004642463669698932
15-50732,15-179747,2,0.2870978269453593,False,0.0004634459954692907
15-50732,15-182957,3,0.2767443338414763,False,0.00046288878863729013
15-50732,15-111481,4,0.2621157563379118,False,0.00046477871281689264
15-50732,16-7640,5,0.2214139119979831,False,0.00048460378030189933
15-50732,15-95253,6,0.2067031198401497,False,0.0005238067218433621
15-50732,15-92216,7,0.2047517021948379,False,0.0004772059248459981
15-50732,15-83632,8,0.1872416736209245,False,0.0004807413371600223
15-50732,15-86218,9,0.1835444198820713,False,0.000528117645742314
15-50732,15-78916,10,0.1669450922639185,False,0.0005067520452303859
15-50732,15-64142,11,0.1472372517343678,False,0.000513536569904993
15-50732,15-59370,12,0.1376068541702309,False,0.0005106876496684575
15-51820,17-48667,1,0.309752576249973,False,0.005476830489201343
15-51820,17-66007,2,0.2635783881994997,False,0.0048454769105204685
15-51820,17-20825,3,0.2379678697066334,False,0.004578158867769546
15-51820,17-80512,4,0.2253824589158295,False,0.004755320484450019
15-53947,19-104228,1,0.2527840504421961,False,0.004398584818114087
15-53947,18-182041,2,0.2107379640437952,False,0.0035008097232673693
15-54892,18-128642,1,0.2463113565374963,False,0.003195727754469304
15-55407,19-189603,1,0.3807366726428752,True,0.0058774550503129675
15-55407,19-189628,2,0.3375546671057247,False,0.0005358881193136049
15-55407,19-156899,3,0.3180367796203618,False,0.006161753283913918
15-55407,20-37940,4,0.3084607975172655,False,0.0009358141262043755
15-55407,20-21049,5,0.3051033278350036,False,0.0005432315805023999
15-55407,19-151382,6,0.3024090626237821,False,0.0058789544858978155
15-55407,19-191665,7,0.2971873760076816,False,0.003988828891358062
15-55407,20-26585,8,0.293671040603492,False,0.005727472693515979
15-55407,20-11000,9,0.2777319349299616,False,0.0031871751197533986
15-55407,20-25276,10,0.2719638984049494,False,0.004169067975791707
15-55407,19-158679,11,0.2638096530459627,False,0.0006742834072077193
15-55407,20-12070,12,0.2574438195714632,False,0.003527238616180921
15-55407,20-26328,13,0.235009221057023,False,0.003152958911301787
15-55407,20-32203,14,0.2278413787592536,False,0.0033206395875521513
15-55407,19-123920,15,0.2154445912929653,False,0.0005815969075903557
15-55407,19-119269,16,0.2139991137170756,False,0.00654965260360029
15-55407,20-34392,17,0.1958053891874324,False,0.003566640228244985
15-55407,20-66643,18,0.1714425292773567,False,0.0061690767601005605
15-55407,20-54283,19,0.1369464316753868,False,0.003670873900054958
15-55407,20-49949,20,0.1316028853673749,False,0.00341813463643314
15-55407,19-105083,21,0.1010567305555842,False,0.0038492427951012675
15-55407,19-92498,22,0.0935889086247625,False,0.003714085250907175
15-55830,19-43671,1,0.3321320479865212,True,0.004100880230539753
15-55830,19-59879,2,0.3302059348111174,False,0.0032966362008675872
15-55830,19-80203,3,0.3113409958735648,False,0.004205289638177861
15-55830,19-73678,4,0.3064092206371424,False,0.003344438975099021
15-56649,19-147943,1,0.4099637266138822,True,0.999999999999
15-56649,19-128681,2,0.3615896794847278,False,0.999999999999
15-56649,19-143955,3,0.3417871222076215,False,0.999999999999
15-56649,19-137030,4,0.3264358141047455,False,0.999999999999
15-56649,19-177480,5,0.2692400350416119,False,0.999999999999
15-56649,20-5957,6,0.2660666477539443,False,0.999999999999
15-56649,19-108948,7,0.2458076752569396,False,0.999999999999
15-56649,20-32737,8,0.1971752441202584,False,0.999999999999
15-56649,20-8845,9,0.1971644146127298,False,0.999999999999
15-56776,18-27688,1,0.4927463759964809,True,0.29578526476470646
15-56776,18-32259,2,0.2898972679401716,False,0.000588581828877625
15-58213,16-16005,1,0.2164195119136975,False,0.00047620363929918436
15-58224,20-8882,1,0.159031885335406,False,0.0007246997309499655
15-58339,19-103125,1,0.3248291721419185,True,0.0028441189460573692
15-58339,20-6485,2,0.1657295034101351,False,0.0007203576231433338
15-58339,20-4011,3,0.1523587385019711,False,0.0030843002605146115
15-58971,16-36754,1,0.1778707499385508,False,0.0005635944601329711
15-58989,19-106429,1,0.2613249908118215,False,0.0007077679459395252
15-58989,18-148384,2,0.1067824070792545,False,0.0039532913525709935
15-59370,19-59985,1,0.3177746011949363,False,0.0033317314216717193
15-59370,19-103545,2,0.2239019540936678,False,0.0031599957768463443
15-59370,18-159101,3,0.1053606720849852,False,0.003534600155363946
15-59770,19-88615,1,0.2472767287952764,False,0.003591947521173778
15-59770,19-97500,2,0.229220186056545,False,0.0033111137273512284
15-60447,15-126308,1,0.7767192259736686,True,0.999999999999
15-60447,16-10649,2,0.3338218270564533,False,0.023085052006209767
15-60447,15-63415,3,0.2028314984923678,False,0.0015505103044809528
15-63415,15-126308,1,0.3914770418190353,True,0.0029311895303573833
15-63415,16-10649,2,0.3434720425397693,False,0.0019772957327674626
15-63856,19-88615,1,0.2526911612826371,False,0.00359838465793095
15-63856,19-97500,2,0.2345937225289875,False,0.003313056051096504
15-64142,19-59985,1,0.5023963543716514,True,0.0035225373499051136
15-64142,18-159101,2,0.2547790508968405,False,0.001877193153507587
15-64142,19-103545,3,0.2451859204350585,False,0.003395141147715653
15-64904,19-141668,1,0.3227388600427145,False,0.004230454821172594
15-64904,19-108347,2,0.2413485784023558,False,0.0006789888153953038
15-65742,18-40230,1,0.1759361071954037,False,0.003364246014038725
15-65742,18-177619,2,0.1019404292597459,False,0.014643306907256955
15-69497,19-85688,1,0.4112598828756841,True,0.002111882205608034
15-69497,19-35566,2,0.3648496022103487,False,0.0021042884861392735
15-69497,19-47186,3,0.3062890927897905,False,0.00046119764609236423
15-69497,19-16795,4,0.2353045560949243,False,0.00047192232914357925
15-69497,19-136955,5,0.1983253708416982,False,0.0009438135041768593
15-69497,19-11075,6,0.1929852394063566,False,0.003246205382231086
15-69497,19-8916,7,0.1740347406811511,False,0.0032547749151840017
15-69497,18-117389,8,0.1161582497621433,False,0.00349635720801953
15-70236,19-141668,1,0.3033780192186021,False,0.004087261926133154
15-70236,19-108347,2,0.2871358348303328,False,0.0032938734324150314
15-71156,20-47300,1,0.6720088819485037,True,0.999999999999
15-71764,16-136139,1,0.4048159965992103,True,0.018937696134590565
15-71764,16-175021,2,0.3536677857537216,False,0.0076242661484582745
15-71764,16-124376,3,0.3153743923606419,False,0.007160591563774584
15-71764,16-175178,4,0.2917021108400736,False,0.0005367656464873475
15-71764,16-85619,5,0.2498226283297037,False,0.012980183162210836
15-71764,16-85662,6,0.2339780432404696,False,0.00971759055515561
15-71764,17-34018,7,0.1637649577173841,False,0.0005448645992263099
15-71764,16-61484,8,0.1632287582534303,False,0.009372395646101633
15-71764,16-85552,9,0.129671881929285,False,0.0033976866333717682
15-71764,16-84309,10,0.1174632145973444,False,0.004847265061923277
15-71764,17-44607,11,0.1027095439395068,False,0.003983721402108223
15-71764,17-48788,12,0.0962742359255126,False,0.0039658782972053835
15-72457,19-75460,1,0.3124260948037454,False,0.0034967769357549094
15-72457,19-79409,2,0.3038518150684578,False,0.003378300605244654
15-72457,19-44791,3,0.2714687078603813,False,0.0006180093503466154
15-72457,19-56150,4,0.2697434580821666,False,0.003962104609165486
15-72457,19-32405,5,0.2264068247239226,False,0.003193614854972696
15-72457,19-129278,6,0.1909169022757526,False,0.0032084844405324523
15-74861,19-47186,1,0.2968254027680282,False,0.0004754460097856669
15-74861,19-85688,2,0.2872676827098297,False,0.004591391762613613
15-74861,19-35566,3,0.236875786240113,False,0.0032036374315912515
15-74861,19-8916,4,0.2094208824204799,False,0.000779588827460452
15-74861,19-16795,5,0.1990980546938857,False,0.0005379894949781019
15-74861,19-11075,6,0.156778738005318,False,0.0037039511759674737
15-74861,19-136955,7,0.1532146534462079,False,0.006138910218911588
15-74861,19-169787,8,0.100959542935277,False,0.0006537160245654543
15-74861,18-117389,9,0.0783458486510163,False,0.0041881250618637095
15-74861,19-169306,10,0.0764347947968626,False,0.004309600470765568
15-75102,18-128642,1,0.389040282561122,True,0.006195802990984004
15-75567,19-105083,1,0.808631494057763,True,0.999999999999
15-75567,19-67059,2,0.607409399264766,False,0.999999999999
15-75567,19-55110,3,0.602435607045569,False,0.999999999999
15-75567,19-92498,4,0.5778240437607249,False,0.999999999999
15-75567,19-151382,5,0.481337629280928,False,0.999999999999
15-75567,19-69736,6,0.3309453336558337,False,0.00355346319503361
15-75567,19-74485,7,0.3140994115411307,False,0.0038229651360738963
15-75567,19-119269,8,0.273573296241454,False,0.00470344656380831
15-75567,19-43954,9,0.2704214896321941,False,0.00047384298680202793
15-75567,19-123920,10,0.2644337395385363,False,0.0005035411275104824
15-75567,19-36958,11,0.2532096318283026,False,0.003350738295411919
15-75567,19-16942,12,0.2006907126901078,False,0.0034249252640848136
15-75567,19-156899,13,0.1486668514841582,False,0.004003976285913056
15-75567,18-168544,14,0.1478765297144404,False,0.004904243631066904
15-75567,19-158679,15,0.1376139075060651,False,0.0005620968765253657
15-75567,18-181130,16,0.1326985317255787,False,0.003327967565680316
15-75567,18-174875,17,0.1128984398750172,False,0.0034722181255431627
15-75567,18-164871,18,0.1099528852861764,False,0.0005684539840358081
15-76604,17-69162,1,0.3058935611038108,False,0.014178075996727347
15-76604,17-40324,2,0.238784316667425,False,0.0033812743752303013
15-76604,17-10496,3,0.2160883350379984,False,0.0007465162735901249
15-78916,19-103545,1,0.2685735467887813,False,0.0031440019682860334
15-78916,19-59985,2,0.2671407937054633,False,0.0036797888207210105
15-78916,19-165120,3,0.0951612245688651,False,0.003940223577672759
15-79398,15-139094,1,0.2451361535809317,False,0.0013567518038000654
15-81386,19-87510,1,0.3704714887752198,True,0.0006681254532782397
15-81386,19-46291,2,0.2553493189624805,False,0.0006039264835269822
15-81386,19-34598,3,0.2047285106894525,False,0.0033227418723420503
15-81652,16-7903,1,0.3789615932542441,True,0.0013009852130185125
15-81652,16-8523,2,0.3686854253813111,False,0.0010948999226275782
15-81652,15-147732,3,0.3248356511297195,False,0.0007172350005077116
15-81652,16-78789,4,0.1855642446786751,False,0.0017584213290024447
15-82604,19-46630,1,0.3509309578304695,True,0.0021273477331647563
15-82604,19-99946,2,0.2742060271598061,False,0.0038839828328045525
15-82604,19-118102,3,0.2318037352526943,False,0.003877179298844858
15-82604,19-24951,4,0.1772115935773167,False,0.003269434419442246
15-82604,19-5191,5,0.129644638087848,False,0.003364494441205846
15-82604,19-7863,6,0.1272418275941577,False,0.0041745370976752376
15-82604,19-3707,7,0.1194196494846739,False,0.0038612120549884753
15-82604,19-169357,8,0.0972121070161752,False,0.0038463018053666296
15-82604,18-171623,9,0.076568460736159,False,0.004574225736084246
15-83632,19-103545,1,0.2770661693853701,False,0.0032119688320583054
15-83632,19-59985,2,0.2605328229402275,False,0.0031622497052200345
15-83632,19-165120,3,0.121746437564984,False,0.0033549059195113274
15-84820,19-189603,1,0.378612730681689,True,0.005701372521362083
15-84820,19-189628,2,0.3374047056164548,False,0.0005385587660146234
15-84820,19-156899,3,0.3157991631256989,False,0.005961403891282602
15-84820,20-37940,4,0.3068221471523259,False,0.0009171870652827424
15-84820,20-21049,5,0.3039108399026806,False,0.0005369614164808742
15-84820,19-151382,6,0.3002574675899065,False,0.005699199969088453
15-84820,19-191665,7,0.2970934312523129,False,0.004011692622517122
15-84820,20-26585,8,0.2915686902042641,False,0.005558600452254153
15-84820,20-11000,9,0.277076137590258,False,0.0031790590456505863
15-84820,20-25276,10,0.270497134533143,False,0.004100182707601919
15-84820,19-158679,11,0.2637620195616058,False,0.0006785601414062765
15-84820,20-12070,12,0.2572799415514949,False,0.0035440800082758455
15-84820,20-26328,13,0.2345033128956606,False,0.0031522395346826686
15-84820,20-32203,14,0.2270235755095174,False,0.003303574015552868
15-84820,19-123920,15,0.2141631660316556,False,0.0005739543519211324
15-84820,19-119269,16,0.2117261117233938,False,0.006331441852257062
15-84820,20-34392,17,0.1956425992265488,False,0.003583723288999193
15-84820,20-66643,18,0.1693506873436115,False,0.005988693304591185
15-84820,20-54283,19,0.1367836417145032,False,0.003688454358570896
15-84820,20-49949,20,0.1313298997401105,False,0.00342915516084568
15-84820,19-105083,21,0.1009017555365486,False,0.0038680935797480763
15-84820,19-92498,22,0.0929518862638503,False,0.0037057259753034625
15-84881,19-189603,1,0.3809303622204077,True,0.00589391984874808
15-84881,19-189628,2,0.337929657650043,False,0.0005296769867680053
15-84881,19-151382,3,0.3351038151417791,False,0.0008480563878971208
15-84881,20-11000,4,0.3197597806493695,False,0.0007082051006798088
15-84881,20-21049,5,0.3153274650281852,False,0.0006059282160587014
15-84881,20-26585,6,0.2999092281103208,False,0.0062764212700232485
15-84881,19-191665,7,0.2989327846388703,False,0.0036787086345921893
15-84881,20-12070,8,0.2938595407485538,False,0.003602654201189964
15-84881,19-156899,9,0.284535349416345,False,0.00398338970207711
15-84881,20-25276,10,0.2726748042404863,False,0.004203324047644486
15-84881,19-158679,11,0.2638142033085027,False,0.0006738825955099748
15-84881,20-26328,12,0.2362995564944704,False,0.003157473457321238
15-84881,20-37940,13,0.234198177873531,False,0.0038650704703626277
15-84881,19-119269,14,0.2174303891688489,False,0.006900287360590443
15-84881,20-32203,15,0.2017019262757069,False,0.00367046394886331
15-84881,19-123920,16,0.1985364758261443,False,0.0005014167479369894
15-84881,20-34392,17,0.1935336769343618,False,0.0038978785044683287
15-84881,20-49949,18,0.189887844849488,False,0.000720030673456473
15-84881,19-105083,19,0.161803423855429,False,0.0007754413035698186
15-84881,20-66643,20,0.1478659975190884,False,0.004543718237692662
15-84881,19-92498,21,0.1361312834448899,False,0.0008320018006972402
15-84881,20-54283,22,0.1346747194223162,False,0.0040117535118932394
15-85320,19-51014,1,0.2318127720263954,False,0.0031915807163018944
15-85320,19-34512,2,0.1868068331143232,False,0.013848824864997781
15-85858,20-31844,1,0.271313801834479,False,0.0026235588540696867
15-85858,19-73678,2,0.2137990359181912,False,0.0026956298766943505
15-85858,20-35694,3,0.2057956047101323,False,0.000511531073991248
15-85858,20-25372,4,0.1901734410002653,False,0.003249073173299918
15-85858,19-80203,5,0.122866615539018,False,0.003896640989830082
15-86193,15-190662,1,0.3344367523454365,True,0.00046223927935093353
