source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary
19-104228,23-171468,2019-07-05,2023-12-08,NAME:commune de saint-herblain,SIRET:21440162200011,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,21440162200011,214401622,214401622,False,53.12089356110381,2023-07-05,5.124835742444152,0.1458607095926413,0.24729990794064988,1.0,0.75,0.49802014517738774,0.3230216936565233,False,False,1,2,0.1778096595951913,balanced,0.3230216936565233,2019-07-05,2019-07-05,PUBLICATION_DATE_FALLBACK,NAME:commune de saint-herblain,NAME_FALLBACK,commune de saint-herblain,,,"Fourniture d'un service de Wifi Libre, pérenne ou ponctuel, (fourniture des équipements, installation et mise en service, exploitation et maintenance) pour la commune de Saint-Herblain.",72400000,72,724,7240,72400,False,48.0,True,2023-07-05,True,DIGITAL_ICT,2026-07-13,Commune de Saint-Herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:19-104228,NAME:commune de saint-herblain,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,commune de saint-herblain,214401622,4.0,214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:214401622,2023-12-08,2023-12-08,PUBLICATION_DATE_FALLBACK,SIRET:21440162200011,RAW_SIRET,commune de saint-herblain,21440162200011,214401622,"Fourniture d'équipement WIFI, de service de filtrage d'accès internet public et de prestations associées pour la ville de Saint-Herblain.",72400000,72,724,7240,72400,False,48.0,True,2027-12-08,True,DIGITAL_ICT,2026-07-13,Commune de Saint-Herblain,44,https://www.boamp.fr/pages/avis/?q=idweb:23-171468,SIRET:21440162200011,21440162200011,214401622,214401622,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,commune de saint-herblain,214401622,4.0,214401622,DIRECT_BOAMP_SIRET,HIGH,SIRET:21440162200011
19-106682,23-174001,2019-07-12,2023-12-14,NAME:gie loire ocean,SIRET:53961650800021,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,53961650800021,539616508,539616508,False,53.088042049934295,2023-11-21,0.7555847568988173,0.8740692071835304,0.0069001872433092715,0.2,0.75,0.3559323673310409,0.3230216936565233,False,False,1,1,0.3559323673310409,balanced,0.3230216936565233,2019-07-12,2019-11-21,LINKED_ATTRIBUTION_DATE,NAME:gie loire ocean,NAME_FALLBACK,gie loire ocean,,,fourniture de prestations informatiques (infogérance),72610000,72,726,7261,72610,False,48.0,True,2023-11-21,True,DIGITAL_ICT,2026-07-13,GIE Loire Océan,44,https://www.boamp.fr/pages/avis/?q=idweb:19-106682,NAME:gie loire ocean,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,gie loire ocean,539616508,3.0,539616508,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:539616508,2023-12-14,2023-12-14,PUBLICATION_DATE_FALLBACK,SIRET:53961650800021,RAW_SIRET,loire ocean developpement,53961650800021,539616508,missions programmation - economie et environnement salle de convivialité - reze,72243000,72,722,7224,72243,False,48.0,True,2027-12-14,True,DIGITAL_ICT,2026-07-13,Loire Ocean developpement,44,https://www.boamp.fr/pages/avis/?q=idweb:23-174001,SIRET:53961650800021,53961650800021,539616508,539616508,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,loire ocean developpement,865800767,8.0,539616508,DIRECT_BOAMP_SIRET,HIGH,SIRET:53961650800021
19-108948,21-115415,2019-07-14,2021-08-25,SIRET:23440003400026,NAME:conseil regional des pays de la loire,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,23440003400026,,234400034,234400034,False,25.394218134034166,2021-07-14,1.3797634691195795,0.7700394218134035,0.034907613093521875,0.2,0.75,0.33972752003608353,0.3230216936565233,False,True,1,11,0.02448255425056245,balanced,0.3230216936565233,2019-07-14,2019-07-14,PUBLICATION_DATE_FALLBACK,SIRET:23440003400026,RAW_SIRET,conseil regional des pays de la loire,23440003400026,234400034,"DEMARCHE ORIENTIBUS :Acquisition, paramétrage et maintenance du matériel numérique et multimédia",30213200,30,302,3021,30213,False,24.0,True,2021-07-14,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:19-108948,SIRET:23440003400026,23440003400026,234400034,234400034,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026,2021-08-25,2021-08-25,PUBLICATION_DATE_FALLBACK,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,Location et maintenance de matériels d'affranchissement et d'un logiciel de gestion du courrier suivi pour les services de la région des Pays de la Loire,30000000,30,300,3000,30000,True,24.0,True,2023-08-25,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:21-115415,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034
19-113409,20-37796,2019-07-19,2020-03-12,NAME:communaute d agglomeration du niortais,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,200041317,200041317,False,7.78580814717477,2020-01-19,1.7411300919842312,0.7098116513359615,0.15351773500919402,0.1,0.75,0.33618412008720827,0.3230216936565233,True,False,1,1,0.33618412008720827,balanced,0.3230216936565233,2019-07-19,2019-07-19,PUBLICATION_DATE_FALLBACK,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,communaute d agglomeration du niortais,,,"Mission de conception et suivi de la réalisation de la scénographie du centre d'interprétation, sur le site Port-Boinot à Niort, dénommé "" Séchoir 3.0 """,,,,,,False,6.0,True,2020-01-19,True,DIGITAL_ICT,2026-07-13,Communauté d'agglomération du Niortais,79;17;86;85,https://www.boamp.fr/pages/avis/?q=idweb:19-113409,NAME:communaute d agglomeration du niortais,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,17;79;85;86,communaute d agglomeration du niortais,200041317,8.0,200041317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:200041317,2020-03-12,2020-03-12,PUBLICATION_DATE_FALLBACK,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,communaute d agglomeration du niortais,,,"La présente consultation a pour objet :-La réalisation de prestations de Tierce Maintenance Applicative des sites intranet de la Communauté d'Agglomération du Niortais, de la Ville de Niort et d",72267000,72,722,7226,72267,False,48.0,True,2024-03-12,True,DIGITAL_ICT,2026-07-13,Communauté d'agglomération du Niortais,79;16;17;86;85,https://www.boamp.fr/pages/avis/?q=idweb:20-37796,NAME:communaute d agglomeration du niortais,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,16;17;79;85;86,communaute d agglomeration du niortais,200041317,7.0,200041317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:200041317
19-118102,22-165707,2019-07-31,2022-12-15,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,40.50591327201051,2022-12-07,0.2628120893561104,0.9561979851073149,0.02767769936283655,0.0,0.75,0.3237366910538215,0.3230216936565233,False,True,1,2,0.22524667357933703,balanced,0.3230216936565233,2019-07-31,2019-12-07,LINKED_ATTRIBUTION_DATE,NAME:ch le mans,NAME_FALLBACK,ch le mans,,,"Extensions et modifications des installations téléphoniques de l'EPSM de la Sarthe, amélioration de la couverture GSM sur Allonnes et fourniture de matériels téléphoniques",32000000,32,320,3200,32000,True,36.0,True,2022-12-07,True,DIGITAL_ICT,2026-07-13,CH LE MANS,72,https://www.boamp.fr/pages/avis/?q=idweb:19-118102,NAME:ch le mans,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,ch le mans,267200160,34.0,267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:267200160,2022-12-15,2022-12-15,PUBLICATION_DATE_FALLBACK,NAME:ch le mans,NAME_FALLBACK,ch le mans,,,"Gestion Technique Centralisée Prestations de services, d'assistance et de maintenance",72250000,72,722,7225,72250,False,48.0,True,2026-12-15,True,DIGITAL_ICT,2026-07-13,CH LE MANS,72,https://www.boamp.fr/pages/avis/?q=idweb:22-165707,NAME:ch le mans,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,ch le mans,267200160,34.0,267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:267200160
19-120297,22-108149,2019-08-01,2022-08-05,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,36.136662286465175,2022-10-25,2.6609724047306176,0.5565045992115638,0.5163245544560363,0.2,0.75,0.45483974386250364,0.3230216936565233,False,False,1,5,0.1448966864818641,balanced,0.3230216936565233,2019-08-01,2019-10-25,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,Location-maintenance d'un système de conférence sans fil pour les conseils municipaux et communautaires - Espace culturel des Jacobins 'Les Quinconces' - 72000 Le Mans - Durée de 3 ans,32342410,32,323,3234,32342,False,36.0,True,2022-10-25,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-120297,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2022-08-05,2022-11-09,LINKED_ATTRIBUTION_DATE,SIRET:24720013200014,RAW_SIRET,le mans metropole - communaute urbaine,24720013200014,247200132,Location - Maintenance d'un système de conférence sans fil pour réunions - Années 2023 à 2026,32510000,32,325,3251,32510,False,36.0,True,2025-11-09,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:22-108149,SIRET:24720013200014,24720013200014,247200132,247200132,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,DIRECT_BOAMP_SIRET,HIGH,SIRET:24720013200014
19-128681,24-56081,2019-08-24,2024-05-14,SIRET:23440003400026,NAME:conseil economique social et environnemental ceser des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,56.6688567674113,2024-02-12,3.0223390275952693,0.4962768287341218,0.0684605276390937,1.0,0.9,0.5380303918572132,0.3230216936565233,False,True,1,6,0.07070099176586708,balanced,0.3230216936565233,2019-08-24,2020-02-12,LINKED_ATTRIBUTION_DATE,SIRET:23440003400026,RAW_SIRET,conseil regional des pays de la loire,23440003400026,234400034,PANORAMA NUMERIQUE DE PRESSE ET DES MEDIAS SOCIAUX,72000000,72,720,7200,72000,True,48.0,True,2024-02-12,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44,https://www.boamp.fr/pages/avis/?q=idweb:19-128681,SIRET:23440003400026,23440003400026,234400034,234400034,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,conseil regional des pays de la loire,234400034,2.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026,2024-05-14,2024-05-14,PUBLICATION_DATE_FALLBACK,NAME:conseil economique social et environnemental ceser des pays de la loire,NAME_FALLBACK,conseil economique social et environnemental ceser des pays de la loire,,,Le présent marché ou accord-cadre a pour objet la stratégie digitale et multimédia et accompagnement des réseaux sociaux (X et LinkedIn) pour le CESER des Pays de la Loire.,72000000,72,720,7200,72000,True,48.0,True,2028-05-14,True,DIGITAL_ICT,2026-07-13,CONSEIL ECONOMIQUE SOCIAL ET ENVIRONNEMENTAL (CESER) DES PAYS DE LA LOIRE,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:24-56081,NAME:conseil economique social et environnemental ceser des pays de la loire,,,,234400034,True,REGION DES PAYS DE LA LOIRE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44;49;53;72;85,,,,234400034,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:234400034
19-131092,23-117688,2019-08-30,2023-08-24,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,47.79894875164258,2024-01-05,4.402102496714849,0.26631625054752517,0.04003770970550814,0.6,0.75,0.3355922610338092,0.3230216936565233,False,False,1,2,0.01723917483943538,balanced,0.3230216936565233,2019-08-30,2020-01-05,LINKED_ATTRIBUTION_DATE,NAME:sdis 44,NAME_FALLBACK,sdis 44,,,Fourniture de pièces détachées pour réaliser la maintenance en régie des appareils de protection respiratoire de marque MSA,35111100,35,351,3511,35111,False,48.0,True,2024-01-05,True,DIGITAL_ICT,2026-07-13,SDIS 44,44,https://www.boamp.fr/pages/avis/?q=idweb:19-131092,NAME:sdis 44,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,sdis 44,284400017,3.0,284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:284400017,2023-08-24,2023-12-16,LINKED_ATTRIBUTION_DATE,NAME:sdis 44,NAME_FALLBACK,sdis 44,,,"Fourniture de gilets de haute visibilité, de reconnaissance et de fonction pour les sapeurs pompiers de 10 SDIS membres du groupement de commandes du Grand Ouest",35113440,35,351,3511,35113,False,48.0,True,2027-12-16,True,DIGITAL_ICT,2026-07-13,SDIS 44,44,https://www.boamp.fr/pages/avis/?q=idweb:23-117688,NAME:sdis 44,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,sdis 44,284400017,3.0,284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:284400017
19-136955,23-108318,2019-09-10,2023-07-28,NAME:angers loire metropole,SIRET:24490001500011,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24490001500011,244900015,244900015,False,46.550591327201055,2023-09-10,1.445466491458607,0.7590889180902322,0.9250381720465239,1.0,0.75,0.8885355897388414,0.3230216936565233,False,False,1,5,0.6715090488964564,balanced,0.3230216936565233,2019-09-10,2019-09-10,PUBLICATION_DATE_FALLBACK,NAME:angers loire metropole,NAME_FALLBACK,angers loire metropole,,,"Aide à la gestion des DT, DICT, DC, ATU et autres formalités liés à la réforme anti-endommagement des réseaux.",72500000,72,725,7250,72500,False,48.0,True,2023-09-10,True,DIGITAL_ICT,2026-07-13,Angers Loire Métropole,49,https://www.boamp.fr/pages/avis/?q=idweb:19-136955,NAME:angers loire metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,49,angers loire metropole,244900015,12.0,244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:244900015,2023-07-28,2023-07-28,PUBLICATION_DATE_FALLBACK,SIRET:24490001500011,RAW_SIRET,angers loire metropole,24490001500011,244900015,"aide à la gestion des dt, dict, dc, atu et autres formalités liées à la réforme anti-endommagement des réseaux",72500000,72,725,7250,72500,False,48.0,True,2027-07-28,True,DIGITAL_ICT,2026-07-13,Angers Loire Métropole,49,https://www.boamp.fr/pages/avis/?q=idweb:23-108318,SIRET:24490001500011,24490001500011,244900015,244900015,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,49,angers loire metropole,244900015,12.0,244900015,DIRECT_BOAMP_SIRET,HIGH,SIRET:24490001500011
19-145053,23-139972,2019-09-24,2023-10-06,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,48.39027595269383,2023-09-24,0.39421813403416556,0.9342969776609724,0.05090349764795649,0.2,0.75,0.3863904685920279,0.3230216936565233,False,False,1,3,0.004258675767622788,balanced,0.3230216936565233,2019-09-24,2019-09-24,PUBLICATION_DATE_FALLBACK,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,"MISE EN OEUVRE, INTÉGRATION ET SUIVI DES SERVICES COLLABORATIFS OFFICE 365 POUR LES BESOINS DU DEPARTEMENT DE LA SARTHE",72590000,72,725,7259,72590,False,48.0,True,2023-09-24,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:19-145053,NAME:departement de la sarthe,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:227200029,2023-10-06,2023-10-06,PUBLICATION_DATE_FALLBACK,SIRET:22720002900014,RAW_SIRET,departement de la sarthe,22720002900014,227200029,Assistance à maîtrise d'ouvrage (Amo)dans le cadre de la réforme de la responsabilité des gestionnaires publics et de renforcement du contrôle interne du Département de la S,72224000,72,722,7222,72224,False,48.0,True,2027-10-06,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:23-139972,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014
19-147471,20-47300,2019-09-30,2020-04-02,NAME:universite d angers,SIRET:19490970100303,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,19490970100303,194909701,194909701,False,6.077529566360052,2020-03-30,0.09855453350854139,0.9835742444152431,0.009527432636568758,0.1,0.75,0.3542281625266099,0.3230216936565233,True,False,1,5,0.1330508441387387,balanced,0.3230216936565233,2019-09-30,2019-09-30,PUBLICATION_DATE_FALLBACK,NAME:universite d angers,NAME_FALLBACK,universite d angers,,,Maintenance et assistance avec acquisition de licences pour le logiciel CENTREON,,,,,,False,6.0,True,2020-03-30,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:19-147471,NAME:universite d angers,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,49,universite d angers,194909701,119.0,194909701,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:194909701,2020-04-02,2020-10-14,LINKED_ATTRIBUTION_DATE,SIRET:19490970100303,RAW_SIRET,universite d angers,19490970100303,194909701,Pare-feux pour l'Université d'Angers,48730000,48,487,4873,48730,False,48.0,True,2024-10-14,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:20-47300,SIRET:19490970100303,19490970100303,194909701,194909701,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,49,universite d angers,194909701,119.0,194909701,DIRECT_BOAMP_SIRET,HIGH,SIRET:19490970100303
19-152453,23-45378,2019-10-10,2023-04-04,NAME:chd vendee,SIRET:26850242400016,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,26850242400016,268502424,268502424,False,41.78712220762155,2023-01-22,2.3653088042049935,0.6057818659658345,0.3008884320797938,0.0,0.75,0.33175641771938646,0.3230216936565233,False,False,1,4,0.17739989096178738,balanced,0.3230216936565233,2019-10-10,2020-01-22,LINKED_ATTRIBUTION_DATE,NAME:chd vendee,NAME_FALLBACK,chd vendee,,,"Fourniture, installation, et mise en service d'un système de sûreté ; vidéoprotection et contrôle d'accès",32323500,32,323,3232,32323,False,36.0,True,2023-01-22,True,DIGITAL_ICT,2026-07-13,CHD VENDEE,85,https://www.boamp.fr/pages/avis/?q=idweb:19-152453,NAME:chd vendee,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,85,chd vendee,268502424,42.0,268502424,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:268502424,2023-04-04,2023-04-04,PUBLICATION_DATE_FALLBACK,SIRET:26850242400016,RAW_SIRET,chd vendee,26850242400016,268502424,"Fourniture et la maintenance logicielle d'un système de contrôle d'accès, CHD Vendée",35113100,35,351,3511,35113,False,48.0,True,2027-04-04,True,DIGITAL_ICT,2026-07-13,CHD VENDEE,85,https://www.boamp.fr/pages/avis/?q=idweb:23-45378,SIRET:26850242400016,26850242400016,268502424,268502424,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,chd vendee,268502424,42.0,268502424,DIRECT_BOAMP_SIRET,HIGH,SIRET:26850242400016
19-160471,24-74022,2019-10-22,2024-06-26,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,56.14323258869908,2024-06-11,0.492772667542707,0.9178712220762155,0.1594812735181684,0.1,0.75,0.39028625125041283,0.3230216936565233,True,False,1,8,0.06443247367393806,balanced,0.3230216936565233,2019-10-22,2020-06-11,LINKED_ATTRIBUTION_DATE,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,le mans metropole - communaute urbaine,,,Prestation de télérelève de compteurs fluides et de capteurs - Année 2020 pour une durée de 4 ans,72322000,72,723,7232,72322,False,48.0,True,2024-06-11,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole - Communauté Urbaine,72,https://www.boamp.fr/pages/avis/?q=idweb:19-160471,NAME:le mans metropole - communaute urbaine,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,le mans metropole - communaute urbaine,247200132,10.0,247200132,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:247200132,2024-06-26,2025-02-14,LINKED_ATTRIBUTION_DATE,SIRET:24720013200014,RAW_SIRET,le mans metropole,24720013200014,247200132,Acquisition de matériels divers et informatiques pour la SETRAM - durée 4 ans,,,,,,False,4.0,False,2025-06-14,True,DIGITAL_ICT,2026-07-13,Le Mans Métropole,72,https://www.boamp.fr/pages/avis/?q=idweb:24-74022,SIRET:24720013200014,24720013200014,247200132,247200132,247200132,True,LE MANS METROPOLE COMMUNAUTE URBAINE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,72,le mans metropole,247200132,539.0,247200132,DIRECT_BOAMP_SIRET,HIGH,SIRET:24720013200014
