notice_id,publication_date,notice_type_normalized,buyer_name_raw,buyer_name_normalized,buyer_legal_name_enriched_display,buyer_siret_raw,buyer_siret_clean,buyer_siren_from_boamp_siret,buyer_siren_enriched,buyer_siren_enriched_raw,code_departement,enrichment_department_raw,url_avis,enrichment_boamp_url,buyer_legal_category_enriched,buyer_legal_category_sirene,buyer_legal_status_enriched
25-61427,2025-06-03,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-61427,https://www.boamp.fr/pages/avis/?q=idweb:25-61427,Commune et commune nouvelle ,7210,A
25-62428,2025-06-05,ATTRIBUTION,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-62428,https://www.boamp.fr/pages/avis/?q=idweb:25-62428,Commune et commune nouvelle ,7210,A
25-63406,2025-06-07,APPEL_OFFRE,Ville de La Roche sur Yon (85),ville de la roche sur yon 85,COMMUNE DE LA ROCHE-SUR-YON,24850058900085,24850058900085,248500589,218501914,218501914,85,85,https://www.boamp.fr/pages/avis/?q=idweb:25-63406,https://www.boamp.fr/pages/avis/?q=idweb:25-63406,Commune et commune nouvelle ,7210,A
25-63859,2025-06-08,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-63859,https://www.boamp.fr/pages/avis/?q=idweb:25-63859,Commune et commune nouvelle ,7210,A
25-61513,2025-06-04,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;85;49;72;53,"44,85,49,72,53",https://www.boamp.fr/pages/avis/?q=idweb:25-61513,https://www.boamp.fr/pages/avis/?q=idweb:25-61513,Région ,7230,A
25-67004,2025-06-17,APPEL_OFFRE,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-67004,https://www.boamp.fr/pages/avis/?q=idweb:25-67004,Département ,7220,A
25-63229,2025-06-06,APPEL_OFFRE,SID NO,sid no,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,72,72,https://www.boamp.fr/pages/avis/?q=idweb:25-63229,https://www.boamp.fr/pages/avis/?q=idweb:25-63229,Ministère ,7113,A
25-62987,2025-06-06,APPEL_OFFRE,SID Nord-Ouest,sid nord-ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200068,13000190200068,130001902,110090016,110090016,72;35;49,"72,35,49",https://www.boamp.fr/pages/avis/?q=idweb:25-62987,https://www.boamp.fr/pages/avis/?q=idweb:25-62987,Ministère ,7113,A
25-63001,2025-06-06,APPEL_OFFRE,SID Nord-Ouest,sid nord-ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,17440005100010,17440005100010,174400051,110090016,110090016,72,72,https://www.boamp.fr/pages/avis/?q=idweb:25-63001,https://www.boamp.fr/pages/avis/?q=idweb:25-63001,Ministère ,7113,A
25-63023,2025-06-06,APPEL_OFFRE,Ministère de la Justice,ministere de la justice,SECRETARIAT GENERAL DU MINISTERE DE LA JUSTICE,12001201800111,12001201800111,120012018,130005093,130005093,75;13;44;69;31;33;59,"75,13,44,69,31,33,59",https://www.boamp.fr/pages/avis/?q=idweb:25-63023,https://www.boamp.fr/pages/avis/?q=idweb:25-63023,Service central d'un ministère ,7120,A
25-71937,2025-06-27,APPEL_OFFRE,DREAL Pays de la Loire,dreal pays de la loire,DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT PAYS DE LA LOIRE,11000201100044,11000201100044,110002011,130006109,130006109,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-71937,https://www.boamp.fr/pages/avis/?q=idweb:25-71937,Service déconcentré de l'État à compétence (inter) régionale ,7171,A
25-61690,2025-06-04,APPEL_OFFRE,Maison de Retraite les Cordelieres,maison de retraite les cordelieres,MAISON DE RETRAITE LES CORDELIERES,45072478600030,45072478600030,450724786,264900184,264900184,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-61690,https://www.boamp.fr/pages/avis/?q=idweb:25-61690,Établissement public local social et médico-social ,7366,A
25-62384,2025-06-05,APPEL_OFFRE,COMMUNAUTE DE COMMUNES SEVRE ET LOIRE,communaute de communes sevre et loire,COMMUNAUTE DE COMMUNES SEVRE ET LOIRE,17440005100010,17440005100010,174400051,200067866,200067866,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-62384,https://www.boamp.fr/pages/avis/?q=idweb:25-62384,Communauté de communes ,7346,A
25-70546,2025-06-25,APPEL_OFFRE,Ministère des Armées - SID Nord-Ouest,ministere des armees - sid nord-ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200068,13000190200068,130001902,110090016,110090016,35;18;49;50;27;45;37,"35,18,49,50,27,45,37",https://www.boamp.fr/pages/avis/?q=idweb:25-70546,https://www.boamp.fr/pages/avis/?q=idweb:25-70546,Ministère ,7113,A
25-77012,2025-07-09,APPEL_OFFRE,LAVAL AGGLOMERATION,laval agglomeration,LAVAL AGGLOMERATION,17440005100010,17440005100010,174400051,200083392,200083392,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-77012,https://www.boamp.fr/pages/avis/?q=idweb:25-77012,Communauté d'agglomération ,7348,A
25-80436,2025-07-17,APPEL_OFFRE,SID Nord Ouest,sid nord ouest,SID NORD OUEST,13000190200068,13000190200068,130001902,901768291,901768291,35;44,"35,44",https://www.boamp.fr/pages/avis/?q=idweb:25-80436,https://www.boamp.fr/pages/avis/?q=idweb:25-80436,"SAS, société par actions simplifiée",5710,A
25-77875,2025-07-10,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-77875,https://www.boamp.fr/pages/avis/?q=idweb:25-77875,Commune et commune nouvelle ,7210,A
25-85941,2025-07-27,ATTRIBUTION,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:25-85941,https://www.boamp.fr/pages/avis/?q=idweb:25-85941,Région ,7230,A
25-74751,2025-07-03,ATTRIBUTION,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-74751,https://www.boamp.fr/pages/avis/?q=idweb:25-74751,Commune et commune nouvelle ,7210,A
25-73441,2025-07-01,ATTRIBUTION,Ville d'Orvault,ville d orvault,COMMUNE D'ORVAULT,17440005100010,17440005100010,174400051,214401143,214401143,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-73441,https://www.boamp.fr/pages/avis/?q=idweb:25-73441,Commune et commune nouvelle ,7210,A
25-81897,2025-07-19,ATTRIBUTION,Mauges Communauté,mauges communaute,MAUGES COMMUNAUTE,17440005100010,17440005100010,174400051,200060010,200060010,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-81897,https://www.boamp.fr/pages/avis/?q=idweb:25-81897,Communauté d'agglomération ,7348,A
25-82816,2025-07-22,APPEL_OFFRE,SID NORD OUEST,sid nord ouest,SID NORD OUEST,11000201100044,11000201100044,110002011,901768291,901768291,35;49,"35,49",https://www.boamp.fr/pages/avis/?q=idweb:25-82816,https://www.boamp.fr/pages/avis/?q=idweb:25-82816,"SAS, société par actions simplifiée",5710,A
25-77368,2025-07-09,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-77368,https://www.boamp.fr/pages/avis/?q=idweb:25-77368,Région ,7230,A
25-79101,2025-07-12,ATTRIBUTION,Syndicat départemental d'énergie 35,syndicat departemental d energie 35,SYNDICAT DEPARTEMENTAL D'ENERGIE 35,83471482600056,83471482600056,834714826,200050425,200050425,35;53;56;29,"35,53,56,29",https://www.boamp.fr/pages/avis/?q=idweb:25-79101,https://www.boamp.fr/pages/avis/?q=idweb:25-79101,Syndicat mixte fermé ,7354,A
25-86310,2025-07-29,APPEL_OFFRE,SID-SO,sid-so,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200027,13000190200027,130001902,110090016,110090016,79;86;85,"79,86,85",https://www.boamp.fr/pages/avis/?q=idweb:25-86310,https://www.boamp.fr/pages/avis/?q=idweb:25-86310,Ministère ,7113,A
25-75761,2025-07-05,APPEL_OFFRE,MINDEF/SCA/PFC BREST,mindef sca pfc brest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001539900012,13001539900012,130015399,110090016,110090016,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-75761,https://www.boamp.fr/pages/avis/?q=idweb:25-75761,Ministère ,7113,A
25-79798,2025-07-13,APPEL_OFFRE,SID Nord Ouest,sid nord ouest,SID NORD OUEST,13000190200068,13000190200068,130001902,901768291,901768291,35;44,"35,44",https://www.boamp.fr/pages/avis/?q=idweb:25-79798,https://www.boamp.fr/pages/avis/?q=idweb:25-79798,"SAS, société par actions simplifiée",5710,A
25-87220,2025-07-31,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;53;72;85,"44,49,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:25-87220,https://www.boamp.fr/pages/avis/?q=idweb:25-87220,Région ,7230,A
25-73774,2025-07-02,APPEL_OFFRE,REGION PAYS DE LA LOIRE,region pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,49;44;53;72;85,"49,44,53,72,85",https://www.boamp.fr/pages/avis/?q=idweb:25-73774,https://www.boamp.fr/pages/avis/?q=idweb:25-73774,Région ,7230,A
25-84954,2025-07-25,APPEL_OFFRE,SID NO,sid no,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,72,72,https://www.boamp.fr/pages/avis/?q=idweb:25-84954,https://www.boamp.fr/pages/avis/?q=idweb:25-84954,Ministère ,7113,A
25-73439,2025-07-01,APPEL_OFFRE,LAVAL AGGLOMERATION,laval agglomeration,LAVAL AGGLOMERATION,17440005100010,17440005100010,174400051,200083392,200083392,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-73439,https://www.boamp.fr/pages/avis/?q=idweb:25-73439,Communauté d'agglomération ,7348,A
25-77757,2025-07-10,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;53;49;72;85,"44,53,49,72,85",https://www.boamp.fr/pages/avis/?q=idweb:25-77757,https://www.boamp.fr/pages/avis/?q=idweb:25-77757,Région ,7230,A
25-82909,2025-07-22,APPEL_OFFRE,SID NORD OUEST,sid nord ouest,SID NORD OUEST,13000190200068,13000190200068,130001902,901768291,901768291,45;35;28;41;18;58;89;91;72,"45,35,28,41,18,58,89,91,72",https://www.boamp.fr/pages/avis/?q=idweb:25-82909,https://www.boamp.fr/pages/avis/?q=idweb:25-82909,"SAS, société par actions simplifiée",5710,A
25-83407,2025-07-23,ATTRIBUTION,SID NORD OUEST,sid nord ouest,SID NORD OUEST,11000201100044,11000201100044,110002011,901768291,901768291,35;44;45;36;14;76,"35,44,45,36,14,76",https://www.boamp.fr/pages/avis/?q=idweb:25-83407,https://www.boamp.fr/pages/avis/?q=idweb:25-83407,"SAS, société par actions simplifiée",5710,A
25-84864,2025-07-25,ATTRIBUTION,Commune de Saffré (44),commune de saffre 44,COMMUNE DE SAFFRE,17440005100010,17440005100010,174400051,214401499,214401499,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-84864,https://www.boamp.fr/pages/avis/?q=idweb:25-84864,Commune et commune nouvelle ,7210,A
25-94545,2025-08-26,APPEL_OFFRE,Cholet Agglomération,cholet agglomeration,CA CHOLET AGGLOMERATION,17440005100010,17440005100010,174400051,200071678,200071678,49;44;79;85,"49,44,79,85",https://www.boamp.fr/pages/avis/?q=idweb:25-94545,https://www.boamp.fr/pages/avis/?q=idweb:25-94545,Communauté d'agglomération ,7348,A
25-94905,2025-08-27,APPEL_OFFRE,PFC Ouest,pfc ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001540700013,13001540700013,130015407,110090016,110090016,45;49;28;18,"45,49,28,18",https://www.boamp.fr/pages/avis/?q=idweb:25-94905,https://www.boamp.fr/pages/avis/?q=idweb:25-94905,Ministère ,7113,A
25-88293,2025-08-03,APPEL_OFFRE,PFC SO,pfc so,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001538100010,13001538100010,130015381,110090016,110090016,79;85;86,"79,85,86",https://www.boamp.fr/pages/avis/?q=idweb:25-88293,https://www.boamp.fr/pages/avis/?q=idweb:25-88293,Ministère ,7113,A
25-91098,2025-08-10,APPEL_OFFRE,Ministère de la Justice DIR-SG-GO DI,ministere de la justice dir-sg-go di,SECRETARIAT GENERAL DU MINISTERE DE LA JUSTICE,11000201100044,11000201100044,110002011,130005093,130005093,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-91098,https://www.boamp.fr/pages/avis/?q=idweb:25-91098,Service central d'un ministère ,7120,A
25-91147,2025-08-10,ATTRIBUTION,CNIEG (Caisse Nationale des Industries Electriques et Gazières),cnieg caisse nationale des industries electriques et gazieres,CAISSE NAT INDUSTRIES ELECT GAZIERES,48860133700055,48860133700055,488601337,478650385,478650385,44;49,"44,49",https://www.boamp.fr/pages/avis/?q=idweb:25-91147,https://www.boamp.fr/pages/avis/?q=idweb:25-91147,Régime spécial de Sécurité Sociale,8120,A
25-87552,2025-08-01,APPEL_OFFRE,SID Nord-Ouest,sid nord-ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200068,13000190200068,130001902,110090016,110090016,72;35;49,"72,35,49",https://www.boamp.fr/pages/avis/?q=idweb:25-87552,https://www.boamp.fr/pages/avis/?q=idweb:25-87552,Ministère ,7113,A
25-91559,2025-08-13,ATTRIBUTION,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-91559,https://www.boamp.fr/pages/avis/?q=idweb:25-91559,Département ,7220,A
25-91915,2025-08-14,ATTRIBUTION,PFC OUEST,pfc ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,11000201100044,11000201100044,110002011,110090016,110090016,35;49,"35,49",https://www.boamp.fr/pages/avis/?q=idweb:25-91915,https://www.boamp.fr/pages/avis/?q=idweb:25-91915,Ministère ,7113,A
25-90305,2025-08-08,ATTRIBUTION,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44;49;72;85;53,"44,49,72,85,53",https://www.boamp.fr/pages/avis/?q=idweb:25-90305,https://www.boamp.fr/pages/avis/?q=idweb:25-90305,Région ,7230,A
25-93029,2025-08-20,ATTRIBUTION,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-93029,https://www.boamp.fr/pages/avis/?q=idweb:25-93029,Département ,7220,A
25-93031,2025-08-20,ATTRIBUTION,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-93031,https://www.boamp.fr/pages/avis/?q=idweb:25-93031,Département ,7220,A
25-88286,2025-08-03,APPEL_OFFRE,SID Nord-Ouest,sid nord-ouest,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200068,13000190200068,130001902,110090016,110090016,35;49;18;50;27;45;37,"35,49,18,50,27,45,37",https://www.boamp.fr/pages/avis/?q=idweb:25-88286,https://www.boamp.fr/pages/avis/?q=idweb:25-88286,Ministère ,7113,A
25-89176,2025-08-06,APPEL_OFFRE,Communauté de Communes du Pays des Achards (85),communaute de communes du pays des achards 85,COMMUNAUTE DE COMMUNES DU PAYS DES ACHARDS,17440005100010,17440005100010,174400051,248500530,248500530,85,85,https://www.boamp.fr/pages/avis/?q=idweb:25-89176,https://www.boamp.fr/pages/avis/?q=idweb:25-89176,Communauté de communes ,7346,A
25-90485,2025-08-08,ATTRIBUTION,NANTES METROPOLE AMENAGEMENT MANDATAIRE AGISSANT AU NOM ET POUR LE COMPTE DE LA VILLE DE NANTES,nantes metropole amenagement mandataire agissant au nom et pour le compte de la ville de nantes,NANTES METROPOLE AMENAGEMENT,17440005100010,17440005100010,174400051,345002281,345002281,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-90485,https://www.boamp.fr/pages/avis/?q=idweb:25-90485,SA à conseil d'administration (s.a.i.),5599,A
25-88457,2025-08-03,APPEL_OFFRE,PFC EST,pfc est,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001535700010,13001535700010,130015357,110090016,110090016,78;13;18;38;71;72;91,"78,13,18,38,71,72,91",https://www.boamp.fr/pages/avis/?q=idweb:25-88457,https://www.boamp.fr/pages/avis/?q=idweb:25-88457,Ministère ,7113,A
25-95102,2025-08-27,ATTRIBUTION,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-95102,https://www.boamp.fr/pages/avis/?q=idweb:25-95102,Commune et commune nouvelle ,7210,A
25-97222,2025-09-03,APPEL_OFFRE,"TERRITOIRES PUBLICS
Mandataire agissant au nom et pour le compte de Rennes Métropole",territoires publics mandataire agissant au nom et pour le compte de rennes metropole,TERRITOIRES PUBLICS,17350005900014,17350005900014,173500059,523189553,523189553,35;44,"35,44",https://www.boamp.fr/pages/avis/?q=idweb:25-97222,https://www.boamp.fr/pages/avis/?q=idweb:25-97222,SA à conseil d'administration (s.a.i.),5599,A
25-104923,2025-09-23,APPEL_OFFRE,SID-SO,sid-so,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13000190200027,13000190200027,130001902,110090016,110090016,79;85;86,"79,85,86",https://www.boamp.fr/pages/avis/?q=idweb:25-104923,https://www.boamp.fr/pages/avis/?q=idweb:25-104923,Ministère ,7113,A
25-105398,2025-09-24,APPEL_OFFRE,CCAS de la Ville d'Angers (49),ccas de la ville d angers 49,COMMUNE D'ANGERS,26490115800016,26490115800016,264901158,214900078,214900078,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-105398,https://www.boamp.fr/pages/avis/?q=idweb:25-105398,Commune et commune nouvelle ,7210,A
25-100403,2025-09-11,APPEL_OFFRE,PFC EST,pfc est,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001535700010,13001535700010,130015357,110090016,110090016,57;13;18;38;71;72;78,"57,13,18,38,71,72,78",https://www.boamp.fr/pages/avis/?q=idweb:25-100403,https://www.boamp.fr/pages/avis/?q=idweb:25-100403,Ministère ,7113,A
25-107390,2025-09-28,ATTRIBUTION,Département de Maine-et-Loire,departement de maine-et-loire,DEPARTEMENT DE MAINE ET LOIRE,17440005100010,17440005100010,174400051,224900019,224900019,49,49,https://www.boamp.fr/pages/avis/?q=idweb:25-107390,https://www.boamp.fr/pages/avis/?q=idweb:25-107390,Département ,7220,A
25-102103,2025-09-16,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-102103,https://www.boamp.fr/pages/avis/?q=idweb:25-102103,Commune et commune nouvelle ,7210,A
25-102688,2025-09-17,APPEL_OFFRE,PFC EST,pfc est,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001535700010,13001535700010,130015357,110090016,110090016,57;13;71;18;72;78;38;91,"57,13,71,18,72,78,38,91",https://www.boamp.fr/pages/avis/?q=idweb:25-102688,https://www.boamp.fr/pages/avis/?q=idweb:25-102688,Ministère ,7113,A
25-102752,2025-09-17,APPEL_OFFRE,VILLE DE LAVAL,ville de laval,COMMUNE DE LAVAL,17440005100010,17440005100010,174400051,215301300,215301300,53,53,https://www.boamp.fr/pages/avis/?q=idweb:25-102752,https://www.boamp.fr/pages/avis/?q=idweb:25-102752,Commune et commune nouvelle ,7210,A
25-105090,2025-09-24,APPEL_OFFRE,Région des Pays de la Loire,region des pays de la loire,REGION DES PAYS DE LA LOIRE,17440005100010,17440005100010,174400051,234400034,234400034,44,44,https://www.boamp.fr/pages/avis/?q=idweb:25-105090,https://www.boamp.fr/pages/avis/?q=idweb:25-105090,Région ,7230,A
25-102595,2025-09-17,ATTRIBUTION,Plate-Forme Commissariat Est,plate-forme commissariat est,MINISTERE DES ARMEES ET DES ANCIENS COMBATTANTS,13001535700010,13001535700010,130015357,110090016,110090016,13;38;18;72;78;91;71,"13,38,18,72,78,91,71",https://www.boamp.fr/pages/avis/?q=idweb:25-102595,https://www.boamp.fr/pages/avis/?q=idweb:25-102595,Ministère ,7113,A
25-100331,2025-09-11,APPEL_OFFRE,Cholet Agglomération,cholet agglomeration,CA CHOLET AGGLOMERATION,24490070000026,24490070000026,244900700,200071678,200071678,49;85;44,"49,85,44",https://www.boamp.fr/pages/avis/?q=idweb:25-100331,https://www.boamp.fr/pages/avis/?q=idweb:25-100331,Communauté d'agglomération ,7348,A
