source_notice_id,publication_year,cpv_division,buyer_key,buyer_key_type,duration_status,buyer_publication_frequency,n_later_same_buyer_sources,n_later_same_buyer_in_temporal_window,n_scored_candidates,best_score,second_best_score,score_margin,source_has_only_one_candidate,selected_candidate_notice_id,selected_candidate_multiplicity,zero_candidate_cause
16-85545,2016,32,NAME:crous de nantes,NAME_FALLBACK,imputed,6,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-89409,2018,48,NAME:crous de nantes,NAME_FALLBACK,imputed,6,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-75569,2020,72,NAME:crous de nantes,NAME_FALLBACK,imputed,6,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-125536,2021,72,NAME:crous de nantes,NAME_FALLBACK,imputed,6,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-38732,2022,72,NAME:crous de nantes,NAME_FALLBACK,imputed,6,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-23686,2016,72,NAME:cte cnes coeur d estuaire,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-53947,2017,,NAME:cte cnes du pays de chateau de gontier,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-137106,2015,,NAME:cte d agglomeration du choletais,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-165825,2023,22,NAME:cte de cnes chateaubriant-derval,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-42843,2015,72,NAME:cte de cnes de l ile de noirmoutier,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-98038,2016,72,NAME:cte de cnes de la vallee de clisson,NAME_FALLBACK,imputed,3,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-112263,2016,32,NAME:cte de cnes de la vallee de clisson,NAME_FALLBACK,imputed,3,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
16-143836,2016,30,NAME:cte de cnes de la vallee de clisson,NAME_FALLBACK,imputed,3,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-93193,2018,,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,10,1,1,0.2130875011001489,,0.2130875011001489,True,18-133917,1,has_candidates
18-133917,2018,,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,9,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-180996,2019,44,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,8,3,3,0.2632046654100763,0.2389862783099147,0.0242183871001615,False,20-87459,1,has_candidates
19-185443,2019,48,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,7,1,1,0.1347919404292597,,0.1347919404292597,True,24-46423,1,has_candidates
20-87459,2020,30,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-95579,2020,38,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-153528,2020,48,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,4,2,2,0.3173374478334351,0.1353417763554062,0.1819956714780289,False,25-114696,1,has_candidates
21-95316,2021,,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,imputed,11,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-46423,2024,66,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,observed,11,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-13122,2025,71,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,observed,11,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-114696,2025,72,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,observed,11,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-153604,2015,,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,imputed,2,1,1,1,0.2807525725734592,,0.2807525725734592,True,16-79410,1,has_candidates
16-79410,2016,,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-50278,2015,,NAME:cte de cnes ocean-marais de monts,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-13131,2018,48,NAME:cte de communes d erdre et gesvres,NAME_FALLBACK,imputed,2,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-75743,2020,,NAME:cte de communes d erdre et gesvres,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-181054,2017,50,NAME:cte de communes de la region de blain,NAME_FALLBACK,imputed,5,4,1,1,0.2756214623040351,,0.2756214623040351,True,21-11865,1,has_candidates
20-6019,2020,48,NAME:cte de communes de la region de blain,NAME_FALLBACK,imputed,5,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-50348,2020,72,NAME:cte de communes de la region de blain,NAME_FALLBACK,imputed,5,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-11865,2021,72,NAME:cte de communes de la region de blain,NAME_FALLBACK,imputed,5,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-141238,2021,72,NAME:cte de communes de la region de blain,NAME_FALLBACK,imputed,5,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-92626,2015,,NAME:cte de communes du pays de redon,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-4040,2016,72,NAME:cte de communes du pays des herbiers,NAME_FALLBACK,imputed,2,1,1,1,0.1922618575493841,,0.1922618575493841,True,20-22311,1,has_candidates
20-22311,2020,30,NAME:cte de communes du pays des herbiers,NAME_FALLBACK,imputed,2,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-97324,2019,,NAME:cte organ lille metropole capitale mon,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-110801,2018,48,NAME:cte reg peches maritimes elevages mari,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
17-152746,2017,48,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,22,1,1,0.28992058445435,,0.28992058445435,True,21-156783,1,has_candidates
18-170789,2018,32,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,21,2,2,0.2793472754248728,0.1706984042206185,0.1086488712042542,False,22-99431,4,has_candidates
18-180161,2018,32,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,20,3,3,0.222608475127156,0.1525569404666093,0.0700515346605467,False,22-99431,4,has_candidates
19-10189,2019,45,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,19,6,6,0.3095724691799963,0.3082036562145999,0.0013688129653963,False,20-39206,2,has_candidates
19-15670,2019,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,18,3,3,0.2588378146321543,0.2335253199236481,0.0253124947085061,False,23-96123,5,has_candidates
19-37169,2019,32,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,17,2,2,0.2800986196738051,0.2100470850132584,0.0700515346605466,False,22-99431,4,has_candidates
19-43213,2019,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,16,4,4,0.3073389580919034,0.2703234990413521,0.0370154590505513,False,23-61217,2,has_candidates
19-66602,2019,48,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,15,3,3,0.2972043590629238,0.2240067970064141,0.0731975620565096,False,23-61217,2,has_candidates
19-78493,2019,32,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,14,3,3,0.2367611666381872,0.1060468681559351,0.130714298482252,False,22-99431,4,has_candidates
19-103229,2019,,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,13,7,7,0.2474836165057212,0.2461148035403248,0.0013688129653964,False,20-39206,2,has_candidates
19-108933,2019,,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,12,6,6,0.4573017958826106,0.3197057056752669,0.1375960902073436,False,19-117328,1,has_candidates
19-117328,2019,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,11,3,3,0.3796269825564424,0.2591261498028909,0.1205008327535515,False,23-96123,5,has_candidates
19-125270,2019,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,10,3,3,0.2663455855376636,0.2346515089796755,0.031694076557988,False,23-96123,5,has_candidates
19-145845,2019,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,9,2,2,0.2032823007020117,0.1775097986363674,0.0257725020656443,False,23-96123,5,has_candidates
20-39206,2020,50,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,8,4,4,0.2893761657899011,0.2418460083169642,0.0475301574729368,False,23-22379,2,has_candidates
20-40507,2020,50,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,7,4,4,0.2880073528245047,0.2432148212823606,0.0447925315421441,False,23-22379,2,has_candidates
20-74255,2020,50,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,6,3,3,0.325592724276822,0.2637470157633067,0.0618457085135153,False,23-96123,5,has_candidates
21-156783,2021,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-99431,2022,79,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-138398,2022,79,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-22379,2023,32,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-61217,2023,72,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-96123,2023,35,NAME:ctre hosp universitaire angers,NAME_FALLBACK,imputed,23,0,0,0,,,,False,,0,no_later_same_buyer_notice
19-2530,2019,72,NAME:ctre national d enst a distance,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
23-39981,2023,32,NAME:depafi,NAME_FALLBACK,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
18-136695,2018,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,17,2,2,0.5850882405487334,0.4927078154957839,0.0923804250529494,False,19-39813,1,has_candidates
19-28845,2019,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,16,3,3,0.3415162719247361,0.284140012616808,0.0573762593079281,False,23-23775,1,has_candidates
19-39813,2019,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,15,1,1,0.1261036962260295,,0.1261036962260295,True,20-32603,1,has_candidates
20-32603,2020,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,14,4,4,0.4600394218134033,0.2984136003845189,0.1616258214288844,False,20-42809,1,has_candidates
20-42809,2020,79,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,13,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-88363,2020,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,12,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-121660,2020,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,11,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-24037,2021,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,10,5,5,0.3270528757381575,0.2366755638145533,0.0903773119236041,False,21-117209,1,has_candidates
21-51989,2021,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,9,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-53976,2021,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-71956,2021,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,7,4,4,0.2842946264420022,0.2634595411617383,0.0208350852802639,False,22-7862,1,has_candidates
21-117209,2021,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,6,3,3,0.3405611395165098,0.2914489431284178,0.049112196388092,False,22-49221,1,has_candidates
22-7862,2022,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-49221,2022,72,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-69543,2022,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,3,3,3,0.4619104997140255,0.2235162335120339,0.2383942662019915,False,22-122955,1,has_candidates
22-122955,2022,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,2,2,2,0.4232742957227547,0.3958980364148265,0.0273762593079281,False,23-34018,2,has_candidates
23-23775,2023,,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,1,1,1,0.4723587385019709,,0.4723587385019709,True,23-34018,2,has_candidates
23-34018,2023,71,NAME:departement de la mayenne,NAME_FALLBACK,imputed,18,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-118979,2015,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,51,10,10,0.5292948828999324,0.5274729550488548,0.0018219278510775,False,19-130357,2,has_candidates
15-160513,2015,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,50,8,8,0.3472967152209935,0.2935286356719043,0.0537680795490891,False,16-61061,1,has_candidates
15-176598,2015,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,49,7,7,0.4967517224855837,0.326053313013612,0.1706984094719717,False,16-35152,1,has_candidates
15-189271,2015,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,48,9,9,0.4096501172206848,0.3850114838435495,0.0246386333771353,False,20-16042,2,has_candidates
16-26598,2016,48,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,47,9,9,0.3408240147629168,0.3161853813857815,0.0246386333771353,False,20-25157,6,has_candidates
16-35152,2016,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,46,2,2,0.3531794267238449,0.1222448532632501,0.2309345734605948,False,20-93634,3,has_candidates
16-61061,2016,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,45,6,6,0.2734073920378049,0.271774325958221,0.0016330660795839,False,20-25157,6,has_candidates
16-123593,2016,71,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,44,11,11,0.3331559351730179,0.2705187811572282,0.0626371540157897,False,19-130357,2,has_candidates
16-125010,2016,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,43,1,1,0.3302373782471715,,0.3302373782471715,True,20-93634,3,has_candidates
16-127032,2016,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,42,2,2,0.1944626703998148,0.1625511744880184,0.0319114959117964,False,20-93634,3,has_candidates
17-8037,2017,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,41,6,6,0.4915221200175207,0.3446357982958271,0.1468863217216937,False,17-25692,1,has_candidates
17-8714,2017,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,40,2,2,0.2093820144231132,0.1322111455729339,0.0771708688501793,False,21-47350,1,has_candidates
17-25692,2017,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,39,5,5,0.2953585315415563,0.2514718999296216,0.0438866316119347,False,17-102039,1,has_candidates
17-74587,2017,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,38,3,3,0.358069901838792,0.2486685354218918,0.1094013664169001,False,21-103501,2,has_candidates
17-102039,2017,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,37,3,3,0.4370188259189891,0.2510807278606728,0.1859380980583163,False,21-103501,2,has_candidates
17-157486,2017,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,36,2,2,0.485711399706238,0.2877194153003104,0.1979919844059275,False,21-156574,4,has_candidates
17-181551,2017,35,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,35,2,2,0.280639097782552,0.1028114378173556,0.1778276599651963,False,21-156574,4,has_candidates
18-21245,2018,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,34,1,1,0.3284726861488929,,0.3284726861488929,True,21-156574,4,has_candidates
18-58630,2018,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,33,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-123694,2018,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,32,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-126368,2018,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,31,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-127908,2018,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,30,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-134123,2018,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,29,11,11,0.4627770477441962,0.3368563616598412,0.125920686084355,False,18-142763,1,has_candidates
18-142763,2018,79,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,28,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
18-154770,2018,32,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,27,2,2,0.3140759964074346,0.1702512654786467,0.1438247309287879,False,21-156574,4,has_candidates
19-2743,2019,45,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,26,6,6,0.2141051841581669,0.1998386548477964,0.0142665293103705,False,20-25157,6,has_candidates
19-8964,2019,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,25,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-15392,2019,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,24,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-19933,2019,45,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,23,6,6,0.2098597270085074,0.203764762128909,0.0060949648795984,False,20-25157,6,has_candidates
19-71137,2019,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,22,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-90783,2019,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,21,9,9,0.3275874390892145,0.3265907154873395,0.000996723601875,False,20-16042,2,has_candidates
19-99281,2019,48,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,20,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-130357,2019,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,19,8,8,0.3306627667485008,0.3060241333713654,0.0246386333771353,False,20-25157,6,has_candidates
19-145053,2019,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,18,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-159320,2019,,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,17,6,6,0.2924123277064807,0.2707391702019655,0.0216731575045152,False,20-25157,6,has_candidates
19-174809,2019,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,16,1,1,0.1886751390423202,,0.1886751390423202,True,24-47243,7,has_candidates
20-13755,2020,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,15,1,1,0.1998270119783709,,0.1998270119783709,True,24-47243,7,has_candidates
20-15455,2020,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,13,1,1,0.2039334508745601,,0.2039334508745601,True,24-47243,7,has_candidates
20-16042,2020,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,13,1,1,0.2454455778008402,,0.2454455778008402,True,24-47243,7,has_candidates
20-25157,2020,72,NAME:departement de la sarthe,NAME_FALLBACK,imputed,52,12,1,1,0.2700842111779755,,0.2700842111779755,True,24-47243,7,has_candidates
