domain_normalized,registered_domain,observation_count,distinct_profile_buyer_names,dominant_buyer_normalized,dominant_buyer_share,buyer_entropy,domain_specificity
hcnormandie.com,hcnormandie.com,1,1,habitat cooperatif de normandie,1.0,-0.0,SHARED_INSTITUTIONAL
helioservice.synapse-entreprises.com,synapse-entreprises.com,1,1,sodevam transamo,1.0,-0.0,GENERIC_PLATFORM
hellio-service.fr,hellio-service.fr,1,1,mairie du houlme,1.0,-0.0,SHARED_INSTITUTIONAL
hermeray.fr,hermeray.fr,1,1,mairie d hermeray,1.0,-0.0,SHARED_INSTITUTIONAL
hihl.centreofficielles.com,centreofficielles.com,1,1,hopital intercommunal du haut limousin,1.0,-0.0,SHARED_INSTITUTIONAL
hl-billom.e-marchespublics.com,e-marchespublics.com,1,1,hopital local de billom,1.0,-0.0,GENERIC_PLATFORM
hl-buis.e-marchespublics.com,e-marchespublics.com,1,1,hopital local de buis les baronnies,1.0,-0.0,GENERIC_PLATFORM
hl-reignier.fr,hl-reignier.fr,1,1,hopital local de reignier,1.0,-0.0,SHARED_INSTITUTIONAL
hl-valmadon.e-marchespublics.com,e-marchespublics.com,1,1,hopital du val du madon,1.0,-0.0,GENERIC_PLATFORM
hl-vdb.fr,hl-vdb.fr,1,1,hopital c dejean,1.0,-0.0,SHARED_INSTITUTIONAL
hlm81.e-marchespublics.com,e-marchespublics.com,1,1,tarn habitat,1.0,-0.0,GENERIC_PLATFORM
hombourg-haut.e-marchespublics.com,e-marchespublics.com,1,1,mairie de hombourg-haut,1.0,-0.0,GENERIC_PLATFORM
hopital-beaujeu.net,hopital-beaujeu.net,1,1,centre hospitalier de beaujeu,1.0,-0.0,SHARED_INSTITUTIONAL
hopital-castellane.fr,hopital-castellane.fr,1,1,eps ducelia,1.0,-0.0,SHARED_INSTITUTIONAL
hopital-local-vic-fezensac.e-marchespublics.com,e-marchespublics.com,1,1,hopital local vic fezensac,1.0,-0.0,GENERIC_PLATFORM
hopital-lumiere-riez.fr,hopital-lumiere-riez.fr,1,1,hopital lumiere,1.0,-0.0,SHARED_INSTITUTIONAL
hopital-montfavet.e-marchespublics.com,e-marchespublics.com,1,1,centre hospitalier de montfavet,1.0,-0.0,GENERIC_PLATFORM
hopital10110.e-marchespublics.com,e-marchespublics.com,1,1,hopital local de bar sur seine,1.0,-0.0,GENERIC_PLATFORM
hopitalbourbonne.marcoweb.fr,marcoweb.fr,1,1,hopital local de bourbonne-les-bains,1.0,-0.0,SHARED_INSTITUTIONAL
hopitalhoudan.marcoweb.fr,marcoweb.fr,1,1,hopital de houdan,1.0,-0.0,SHARED_INSTITUTIONAL
hopitaloleron.fr,hopitaloleron.fr,1,1,centre hospitalier,1.0,-0.0,SHARED_INSTITUTIONAL
hopitaux-drome-nord.e-marchespublics.com,e-marchespublics.com,1,1,hopitaux drome nord,1.0,-0.0,GENERIC_PLATFORM
hopitaux-sarreguemines.fr,hopitaux-sarreguemines.fr,1,1,centre hospitalier robert pax,1.0,-0.0,SHARED_INSTITUTIONAL
hopitauxduleman.fr,hopitauxduleman.fr,1,1,hopitaux du leman,1.0,-0.0,SHARED_INSTITUTIONAL
houdan.e-marchespublics.com,e-marchespublics.com,1,1,commune de houdan,1.0,-0.0,GENERIC_PLATFORM
hourtin-medoc.com,hourtin-medoc.com,1,1,ville d hourtin,1.0,-0.0,SHARED_INSTITUTIONAL
hoymille.e-marchespublics.com,e-marchespublics.com,1,1,mairie de hoymille,1.0,-0.0,GENERIC_PLATFORM
http.www.maximilien.fr,maximilien.fr,1,1,commune de sevran,1.0,-0.0,GENERIC_PLATFORM
https.www.achatpublic.com,achatpublic.com,1,1,cte de communes bayeux intercomm,1.0,-0.0,GENERIC_PLATFORM
hwww.marches-publics.gouv.fr,marches-publics.gouv.fr,1,1,office francais immigration,1.0,-0.0,GENERIC_PLATFORM
i-emn.e-marchespublics,i-emn.e-marchespublics,1,1,institution eaux de la montagne noire,1.0,-0.0,SHARED_INSTITUTIONAL
i-emn.e-marchespublics.com,e-marchespublics.com,1,1,institution eaux de la montagne noire,1.0,-0.0,GENERIC_PLATFORM
icdc-caissedesdepots.achatpublic.com,achatpublic.com,1,1,informatique cdc,1.0,-0.0,GENERIC_PLATFORM
icdc.caissedesdepots.fr,caissedesdepots.fr,1,1,informatique cdc,1.0,-0.0,SHARED_INSTITUTIONAL
icloire.e-marchespublics.com,e-marchespublics.com,1,1,institut de cancerologie de la loire,1.0,-0.0,GENERIC_PLATFORM
idefhi.fr,idefhi.fr,1,1,idefhi,1.0,-0.0,SHARED_INSTITUTIONAL
idf-film.com,idf-film.com,1,1,commission du film d ile de france,1.0,-0.0,SHARED_INSTITUTIONAL
idrepro.doubletrade.net,doubletrade.net,1,1,centre hospitalier de l ouest guyanais,1.0,-0.0,SHARED_INSTITUTIONAL
ifpvps.fr,ifpvps.fr,1,1,gcs de l ifpvps,1.0,-0.0,SHARED_INSTITUTIONAL
ihu-strasbourg.eu,ihu-strasbourg.eu,1,1,ihu-strasbourg,1.0,-0.0,SHARED_INSTITUTIONAL
iledebrehat.fr,iledebrehat.fr,1,1,commune d ile de brehat,1.0,-0.0,SHARED_INSTITUTIONAL
ille-et-vilaine.fr,ille-et-vilaine.fr,1,1,departement d ille et vilaine,1.0,-0.0,SHARED_INSTITUTIONAL
ille-et-vilaine.gouv.fr,ille-et-vilaine.gouv.fr,1,1,prefecture d ille-et-vilaine,1.0,-0.0,SHARED_INSTITUTIONAL
ille-martigues.marcoweb.fr,marcoweb.fr,1,1,ville de martigues,1.0,-0.0,SHARED_INSTITUTIONAL
ille-sur-tet.com,ille-sur-tet.com,1,1,ville d ille-sur-tet,1.0,-0.0,SHARED_INSTITUTIONAL
ille.et.vilaine.fr,vilaine.fr,1,1,departement d ille et vilaine,1.0,-0.0,SHARED_INSTITUTIONAL
ime3l.e-marchespublics.com,e-marchespublics.com,1,1,ime des trois lucs,1.0,-0.0,GENERIC_PLATFORM
ims.marcoweb.fr,marcoweb.fr,1,1,institut martiniquais du sport,1.0,-0.0,SHARED_INSTITUTIONAL
imt-lille-douai.fr,imt-lille-douai.fr,1,1,imt lille douai,1.0,-0.0,SHARED_INSTITUTIONAL
inao.gouv.fr,inao.gouv.fr,1,1,inao,1.0,-0.0,SHARED_INSTITUTIONAL
ineris.fr,ineris.fr,1,1,ineris,1.0,-0.0,SHARED_INSTITUTIONAL
info-retraite.fr,info-retraite.fr,1,1,gip info retraite,1.0,-0.0,SHARED_INSTITUTIONAL
infocom94.achatpublic.com,achatpublic.com,1,1,infocom94,1.0,-0.0,GENERIC_PLATFORM
ingersheim.e-marchespublics.com,e-marchespublics.com,1,1,commune d ingersheim,1.0,-0.0,GENERIC_PLATFORM
ingre.fr,ingre.fr,1,1,mairie d ingre,1.0,-0.0,SHARED_INSTITUTIONAL
injs-bordeaux.e-marchespublics.com,e-marchespublics.com,1,1,institut national des jeunes sourds,1.0,-0.0,GENERIC_PLATFORM
inra.fr,inra.fr,1,1,inra de clermont theix,1.0,-0.0,SHARED_INSTITUTIONAL
inrae.fr,inrae.fr,1,1,centre s inra d idf ou des hdf,1.0,-0.0,SHARED_INSTITUTIONAL
inrap.fr,inrap.fr,1,1,inrap,1.0,-0.0,SHARED_INSTITUTIONAL
insa-cvl.e-marchespublics.com,e-marchespublics.com,1,1,insa centre val de loire,1.0,-0.0,GENERIC_PLATFORM
institut-beaujoly.fr,institut-beaujoly.fr,1,1,institut du beau joly,1.0,-0.0,SHARED_INSTITUTIONAL
institutfrancais.com,institutfrancais.com,1,1,institut francais,1.0,-0.0,SHARED_INSTITUTIONAL
institutfrancais.e-marchespublics.com,e-marchespublics.com,1,1,institut francais,1.0,-0.0,GENERIC_PLATFORM
institution-wateringues.e-marchespublics.com,e-marchespublics.com,1,1,institution des wateringues,1.0,-0.0,GENERIC_PLATFORM
institutvalmande.e-marchespublics.com,e-marchespublics.com,1,1,institut le val mande,1.0,-0.0,GENERIC_PLATFORM
intercom-bernay-terresdenormandie.e-marchespublics.com,e-marchespublics.com,1,1,intercom bernay terres de normandie,1.0,-0.0,GENERIC_PLATFORM
intercom-risle-charentonne.e-marchespublics.com,e-marchespublics.com,1,1,intercom risle et charentonne,1.0,-0.0,GENERIC_PLATFORM
internat-sourdun.fr,internat-sourdun.fr,1,1,internat d excellence de sourdun,1.0,-0.0,SHARED_INSTITUTIONAL
intersem.achatpublic.com,achatpublic.com,1,1,trois vals amenagement,1.0,-0.0,GENERIC_PLATFORM
intranet.hia-begin.sante.defense.gouv.fr,defense.gouv.fr,1,1,hopital intruction armees begin,1.0,-0.0,SHARED_INSTITUTIONAL
ints.e-marchespublics.com,e-marchespublics.com,1,1,ints inst nat transfusion sanguine,1.0,-0.0,GENERIC_PLATFORM
ircan.org,ircan.org,1,1,universite de nice sophia antipolis,1.0,-0.0,SHARED_INSTITUTIONAL
irsn.fr,irsn.fr,1,1,irsn,1.0,-0.0,SHARED_INSTITUTIONAL
irt-m2p.eu,irt-m2p.eu,1,1,metafensch,1.0,-0.0,SHARED_INSTITUTIONAL
irt-m2p.eu.fr,eu.fr,1,1,metafensch,1.0,-0.0,SHARED_INSTITUTIONAL
isigny-sur-mer.e-marchespublics.com,e-marchespublics.com,1,1,mairie d isigny sur mer,1.0,-0.0,GENERIC_PLATFORM
islesurlasorgue.synapse-entreprises.com,synapse-entreprises.com,1,1,ville de l isle sur la sorgue,1.0,-0.0,GENERIC_PLATFORM
islesurledoubs.fr,islesurledoubs.fr,1,1,commune de l isle sur le doubs,1.0,-0.0,SHARED_INSTITUTIONAL
ivry94.achatpublic.com,achatpublic.com,1,1,ville d ivry-sur-seine,1.0,-0.0,GENERIC_PLATFORM
ixarm.com,ixarm.com,1,1,dga sca,1.0,-0.0,SHARED_INSTITUTIONAL
izernore.fr,izernore.fr,1,1,ville d izernore,1.0,-0.0,SHARED_INSTITUTIONAL
izon.fr,izon.fr,1,1,commune d izon,1.0,-0.0,SHARED_INSTITUTIONAL
jeanvilar.net,jeanvilar.net,1,1,lycee gal et technologique jean vilar,1.0,-0.0,SHARED_INSTITUTIONAL
jinnove.com,jinnove.com,1,1,nord france innovation developpement,1.0,-0.0,SHARED_INSTITUTIONAL
jlp.achatpublic.com,achatpublic.com,1,1,commune de joinville-le-pont,1.0,-0.0,GENERIC_PLATFORM
jonquieres.e-marchespublics.com,e-marchespublics.com,1,1,ville de jonquieres,1.0,-0.0,GENERIC_PLATFORM
jonquieres.fr,jonquieres.fr,1,1,ville de jonquieres,1.0,-0.0,SHARED_INSTITUTIONAL
jouelestours.achatpublic.com,achatpublic.com,1,1,ville de joue les tours,1.0,-0.0,GENERIC_PLATFORM
jouy-en-josas.fr,jouy-en-josas.fr,1,1,ville de jouy-en-josas,1.0,-0.0,SHARED_INSTITUTIONAL
juvigny51.fr,juvigny51.fr,1,1,mairie de juvigny,1.0,-0.0,SHARED_INSTITUTIONAL
kingersheim.e-marchespublics.com,e-marchespublics.com,1,1,commune de kingersheim,1.0,-0.0,GENERIC_PLATFORM
klecoon.com,klecoon.com,1,1,lycee de narce,1.0,-0.0,SHARED_INSTITUTIONAL
klekkoon.com,klekkoon.com,1,1,ville de marignane,1.0,-0.0,SHARED_INSTITUTIONAL
klekloon.com,klekloon.com,1,1,cherbourg-en-cotentin,1.0,-0.0,SHARED_INSTITUTIONAL
klekoo.com,klekoo.com,1,1,communaute agglomeration pays st omer,1.0,-0.0,SHARED_INSTITUTIONAL
kourou.synapse-entreprise.com,synapse-entreprise.com,1,1,commune de kourou,1.0,-0.0,SHARED_INSTITUTIONAL
la-cazotte.educagri.fr,educagri.fr,1,1,cfa interprofessionnel du sud aveyron,1.0,-0.0,SHARED_INSTITUTIONAL
la-comcom.fr,la-comcom.fr,1,1,com de communes d amfreville la cgne,1.0,-0.0,SHARED_INSTITUTIONAL
la-ferte-sous-jouarre.fr,la-ferte-sous-jouarre.fr,1,1,ville de la ferte-sous-jouarre,1.0,-0.0,SHARED_INSTITUTIONAL
labrede-montesquieu.e-marchespublics.com,e-marchespublics.com,1,1,ville de la brede,1.0,-0.0,GENERIC_PLATFORM
labresse.fr,labresse.fr,1,1,commune de la bresse,1.0,-0.0,SHARED_INSTITUTIONAL
labresse.net,labresse.net,1,1,office de tourisme et loisirs,1.0,-0.0,SHARED_INSTITUTIONAL
labruguiere.fr,labruguiere.fr,1,1,mairie de labruguiere,1.0,-0.0,SHARED_INSTITUTIONAL
lacdevassiviere.e-marchespublics.com,e-marchespublics.com,1,1,syndicat mixte le lac de vassiviere,1.0,-0.0,GENERIC_PLATFORM
lachapellegauthier77.fr,lachapellegauthier77.fr,1,1,commune de la chapelle gauthier,1.0,-0.0,SHARED_INSTITUTIONAL
lacmadine.com,lacmadine.com,1,1,syndicat mixte du lac de madine,1.0,-0.0,SHARED_INSTITUTIONAL
lad-sela.fr,lad-sela.fr,1,1,loire atlantique developpement-sela,1.0,-0.0,SHARED_INSTITUTIONAL
ladorme.fr,ladorme.fr,1,1,departement de la drome,1.0,-0.0,SHARED_INSTITUTIONAL
lafertesousjouarre.e-marchespublics.com,e-marchespublics.com,1,1,ville de la ferte-sous-jouarre,1.0,-0.0,GENERIC_PLATFORM
lagarennecolombes.fr,lagarennecolombes.fr,1,1,ville de la garenne-colombes,1.0,-0.0,SHARED_INSTITUTIONAL
lagazette-legales.fr,lagazette-legales.fr,1,1,ville de vailhauques,1.0,-0.0,SHARED_INSTITUTIONAL
lagnieu.fr,lagnieu.fr,1,1,sivu lagnieu st sorlin en bugey,1.0,-0.0,SHARED_INSTITUTIONAL
lagrandcroix.fr,lagrandcroix.fr,1,1,commune de la grand croix,1.0,-0.0,SHARED_INSTITUTIONAL
lamaisondudocument.doubletrade.net,doubletrade.net,1,1,centre hospitalier d aunay sur odon,1.0,-0.0,SHARED_INSTITUTIONAL
lambesc.fr,lambesc.fr,1,1,mairie de lambesc,1.0,-0.0,SHARED_INSTITUTIONAL
lamembrollesurchoisille.achatpublic.com,achatpublic.com,1,1,ville de la membrolle sur choisille,1.0,-0.0,GENERIC_PLATFORM
lamulatiere.e-marchespublics.com,e-marchespublics.com,1,1,commune de la mulatiere,1.0,-0.0,GENERIC_PLATFORM
landes.fr,landes.fr,1,1,conseil general des landes,1.0,-0.0,SHARED_INSTITUTIONAL
landespublics.org,landespublics.org,1,1,ville de saint-paul-les-dax,1.0,-0.0,SHARED_INSTITUTIONAL
lanester.bzh,lanester.bzh,1,1,ville de lanester,1.0,-0.0,SHARED_INSTITUTIONAL
lanorville91.fr,lanorville91.fr,1,1,mairie de la norville,1.0,-0.0,SHARED_INSTITUTIONAL
lapeyrouse-fossat.e-marchespublics.com,e-marchespublics.com,1,1,ville de lapeyrouse-fossat,1.0,-0.0,GENERIC_PLATFORM
laportenormande.e-marchespublics.com,e-marchespublics.com,1,1,cte cnes de la porte normande,1.0,-0.0,GENERIC_PLATFORM
larches-securises.fr,larches-securises.fr,1,1,caisse ecoles de capesterre belle eau,1.0,-0.0,SHARED_INSTITUTIONAL
laregie.marcoweb.fr,marcoweb.fr,1,1,regie culturelle regionale,1.0,-0.0,SHARED_INSTITUTIONAL
laregion-parcsdactivites.fr,laregion-parcsdactivites.fr,1,1,syndicat mixte prae nicolas appert,1.0,-0.0,SHARED_INSTITUTIONAL
lariche.achatpublic.com,achatpublic.com,1,1,ville de la riche,1.0,-0.0,GENERIC_PLATFORM
larmor-plage-marches.com,larmor-plage-marches.com,1,1,ville de larmor-plage,1.0,-0.0,SHARED_INSTITUTIONAL
larmor-plage.com,larmor-plage.com,1,1,ville de larmor-plage,1.0,-0.0,SHARED_INSTITUTIONAL
larochelle.fr,larochelle.fr,1,1,ville la rochelle,1.0,-0.0,SHARED_INSTITUTIONAL
lasemeuse.asso.fr,lasemeuse.asso.fr,1,1,la semeuse,1.0,-0.0,SHARED_INSTITUTIONAL
lasorgue.e-marchespublics.com,e-marchespublics.com,1,1,syndicat mixte du bassin des sorgues,1.0,-0.0,GENERIC_PLATFORM
lasouterraine.centreofficielles.com,centreofficielles.com,1,1,commune de la souterraine,1.0,-0.0,SHARED_INSTITUTIONAL
latestedebuch.e-marchespublics.com,e-marchespublics.com,1,1,ville de la teste de buch,1.0,-0.0,GENERIC_PLATFORM
lauris.e-marchespublics.com,e-marchespublics.com,1,1,mairie de lauris,1.0,-0.0,GENERIC_PLATFORM
lauris.fr,lauris.fr,1,1,mairie de lauris,1.0,-0.0,SHARED_INSTITUTIONAL
lavalette83.fr,lavalette83.fr,1,1,ville de la valette-du-var,1.0,-0.0,SHARED_INSTITUTIONAL
lavapeur.com,lavapeur.com,1,1,epl la vapeur,1.0,-0.0,SHARED_INSTITUTIONAL
lavapeur.e-marchespublics.com,e-marchespublics.com,1,1,epl la vapeur,1.0,-0.0,GENERIC_PLATFORM
lavardens.fr,lavardens.fr,1,1,commune de lavardens,1.0,-0.0,SHARED_INSTITUTIONAL
lavenirdelartois.fr,lavenirdelartois.fr,1,1,commune de merlimont,1.0,-0.0,SHARED_INSTITUTIONAL
lavilledubois.e-marchespublics.com,e-marchespublics.com,1,1,commune de la ville du bois,1.0,-0.0,GENERIC_PLATFORM
lavillette.com,lavillette.com,1,1,eppghv,1.0,-0.0,SHARED_INSTITUTIONAL
layrac.e-marchespublics.com,e-marchespublics.com,1,1,ville de layrac,1.0,-0.0,GENERIC_PLATFORM
ldm.aws-achat.info,aws-achat.info,1,1,sem de l abattoir du villefranchois,1.0,-0.0,GENERIC_PLATFORM
le-gresivaudan.fr,le-gresivaudan.fr,1,1,le gresivaudan,1.0,-0.0,SHARED_INSTITUTIONAL
le-lavandou.marcoweb.fr,marcoweb.fr,1,1,ville du lavandou,1.0,-0.0,SHARED_INSTITUTIONAL
le-peage-de-roussillon.fr,le-peage-de-roussillon.fr,1,1,commune du peage de roussillon,1.0,-0.0,SHARED_INSTITUTIONAL
le-pradet.fr,le-pradet.fr,1,1,commune du pradet,1.0,-0.0,SHARED_INSTITUTIONAL
lebeaufortain.marcoweb.fr,marcoweb.fr,1,1,communaute de communes du beaufortain,1.0,-0.0,SHARED_INSTITUTIONAL
lecannet.fr,lecannet.fr,1,1,commune le cannet,1.0,-0.0,SHARED_INSTITUTIONAL
lecannetdesmaures.com,lecannetdesmaures.com,1,1,ville du cannet des maures,1.0,-0.0,SHARED_INSTITUTIONAL
lecannetdesmaures.e-marchespublics.com,e-marchespublics.com,1,1,ville du cannet des maures,1.0,-0.0,GENERIC_PLATFORM
lecendre.fr,lecendre.fr,1,1,ville de le cendre,1.0,-0.0,SHARED_INSTITUTIONAL
lechesnay.achatpublic.com,achatpublic.com,1,1,ville du chesnay,1.0,-0.0,GENERIC_PLATFORM
lecrotoy.e-marchespublics.com,e-marchespublics.com,1,1,ville le crotoy,1.0,-0.0,GENERIC_PLATFORM
ledauphine-legales.fr,ledauphine-legales.fr,1,1,commune de saint baldoph,1.0,-0.0,SHARED_INSTITUTIONAL
ledepartement.fr,ledepartement.fr,1,1,departement de tarn-et-garonne,1.0,-0.0,SHARED_INSTITUTIONAL
ledepartement66.fr,ledepartement66.fr,1,1,departement des pyrenees orientales,1.0,-0.0,SHARED_INSTITUTIONAL
legrandautunoismorvan.fr,legrandautunoismorvan.fr,1,1,le grand autunois morvan,1.0,-0.0,SHARED_INSTITUTIONAL
lejournaldemontreuil.fr,lejournaldemontreuil.fr,1,1,commune d etaples sur mer,1.0,-0.0,SHARED_INSTITUTIONAL
lelavandou.e-marchespublics.com,e-marchespublics.com,1,1,ville du lavandou,1.0,-0.0,GENERIC_PLATFORM
lelogisbreton.com,lelogisbreton.com,1,1,le logis breton,1.0,-0.0,SHARED_INSTITUTIONAL
leman-habitat.marcoweb.fr,marcoweb.fr,1,1,leman habitat - oph de thonon,1.0,-0.0,SHARED_INSTITUTIONAL
lent-01.fr,lent-01.fr,1,1,commune de lent,1.0,-0.0,SHARED_INSTITUTIONAL
lenumeriquedocument.fr,lenumeriquedocument.fr,1,1,mairie d arleux en gohelle,1.0,-0.0,SHARED_INSTITUTIONAL
leplessistrevise.fr,leplessistrevise.fr,1,1,ville du plessis-trevise,1.0,-0.0,SHARED_INSTITUTIONAL
lepontdebeauvoisin.fr,lepontdebeauvoisin.fr,1,1,ccas de pont de beauvoisin,1.0,-0.0,SHARED_INSTITUTIONAL
leraincy-synapse-entreprise.com,leraincy-synapse-entreprise.com,1,1,mairie du raincy,1.0,-0.0,SHARED_INSTITUTIONAL
leraincy.synapse-entreprises.com,synapse-entreprises.com,1,1,mairie du raincy,1.0,-0.0,GENERIC_PLATFORM
les-angles30.e-marchespublics.com,e-marchespublics.com,1,1,commune les angles 30,1.0,-0.0,GENERIC_PLATFORM
les-gardons.com,les-gardons.com,1,1,smage des gardons,1.0,-0.0,SHARED_INSTITUTIONAL
les-myrtilles.com,les-myrtilles.com,1,1,ehpad les myrtilles,1.0,-0.0,SHARED_INSTITUTIONAL
les-remparts-lillers.com,les-remparts-lillers.com,1,1,ch les remparts,1.0,-0.0,SHARED_INSTITUTIONAL
les2alpes.com,les2alpes.com,1,1,office de tourisme des 2 alpes,1.0,-0.0,SHARED_INSTITUTIONAL
lesdeuxalpes.e-marchespublics.com,e-marchespublics.com,1,1,commune les deux alpes,1.0,-0.0,GENERIC_PLATFORM
lesherbiers.fr,lesherbiers.fr,1,1,ccas de la ville des herbiers,1.0,-0.0,SHARED_INSTITUTIONAL
lesmureaux.fr,lesmureaux.fr,1,1,caisse des ecoles des mureaux,1.0,-0.0,SHARED_INSTITUTIONAL
lesresidences.fr,lesresidences.fr,1,1,les residences yvelines essonne,1.0,-0.0,SHARED_INSTITUTIONAL
lesrousses.com,lesrousses.com,1,1,sogestar,1.0,-0.0,SHARED_INSTITUTIONAL
lessaintesmaries.fr,lessaintesmaries.fr,1,1,commune des saintes maries de la mer,1.0,-0.0,SHARED_INSTITUTIONAL
lesulis.achatpublic.com,achatpublic.com,1,1,ville des ulis,1.0,-0.0,GENERIC_PLATFORM
leteich.e-marchespublics.com,e-marchespublics.com,1,1,ville le teich,1.0,-0.0,GENERIC_PLATFORM
letholonet.fr,letholonet.fr,1,1,ville de le tholonet,1.0,-0.0,SHARED_INSTITUTIONAL
letouquet.com,letouquet.com,1,1,le touquet paris-plage-tourisme,1.0,-0.0,SHARED_INSTITUTIONAL
letri.com,letri.com,1,1,sydom du jura,1.0,-0.0,SHARED_INSTITUTIONAL
leuville.fr,leuville.fr,1,1,commune de leuville-sur-orge,1.0,-0.0,SHARED_INSTITUTIONAL
levaldyerres.fr,levaldyerres.fr,1,1,le val d yerres,1.0,-0.0,SHARED_INSTITUTIONAL
levigan.e-marchespublics.com,e-marchespublics.com,1,1,commune du vigan,1.0,-0.0,GENERIC_PLATFORM
levolcan.com,levolcan.com,1,1,epcc le volcan,1.0,-0.0,SHARED_INSTITUTIONAL
lfeure.fr,lfeure.fr,1,1,le logement familial de l eure,1.0,-0.0,SHARED_INSTITUTIONAL
libercourt.e-marchespublics.com,e-marchespublics.com,1,1,ville de libercourt,1.0,-0.0,GENERIC_PLATFORM
libercourt.marchespublics.com,marchespublics.com,1,1,ville de libercourt,1.0,-0.0,SHARED_INSTITUTIONAL
lignyenbarrois.fr,lignyenbarrois.fr,1,1,commune de ligny-en-barrois,1.0,-0.0,SHARED_INSTITUTIONAL
lillebonne.fr,lillebonne.fr,1,1,ville de lillebonne,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetrepole-marchepublic.fr,lillemetrepole-marchepublic.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetropole-achatpublic.fr,lillemetropole-achatpublic.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetropole-machepublic.fr,lillemetropole-machepublic.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetropole-marchepubic.fr,lillemetropole-marchepubic.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetropole.fr,lillemetropole.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lillemetropole.marchepublic.com,marchepublic.com,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
lilllemetropole-marchepublic.fr,lilllemetropole-marchepublic.fr,1,1,metropole europeenne de lille,1.0,-0.0,SHARED_INSTITUTIONAL
limeil-brevannes.e-marchespublics.com,e-marchespublics.com,1,1,mairie de limeil-brevannes,1.0,-0.0,GENERIC_PLATFORM
limogeshabitat..e-marchespublics.com,e-marchespublics.com,1,1,limoges habitat,1.0,-0.0,GENERIC_PLATFORM
limogeshabitat.e-limogeshabitat.com,e-limogeshabitat.com,1,1,limoges habitat,1.0,-0.0,SHARED_INSTITUTIONAL
limogeshabitat.e-marchespublics.fr,e-marchespublics.fr,1,1,limoges habitat,1.0,-0.0,SHARED_INSTITUTIONAL
limogeshabitat.emarchespublics.com,emarchespublics.com,1,1,limoges habitat,1.0,-0.0,SHARED_INSTITUTIONAL
limogeshabitat.fr,limogeshabitat.fr,1,1,limoges habitat,1.0,-0.0,SHARED_INSTITUTIONAL
livronsurdrome.e-marchespublics.com,e-marchespublics.com,1,1,ville de livron sur drome,1.0,-0.0,GENERIC_PLATFORM
lmh.fr,lmh.fr,1,1,lille metropole habitat,1.0,-0.0,SHARED_INSTITUTIONAL
lne.e-marchespublics.com,e-marchespublics.com,1,1,laboratoire national de metrologie,1.0,-0.0,GENERIC_PLATFORM
lodeve.com,lodeve.com,1,1,commune de lodeve,1.0,-0.0,SHARED_INSTITUTIONAL
lodevoislarzac.e-marchespublics.com,e-marchespublics.com,1,1,cte de communes lodevois et larzac,1.0,-0.0,GENERIC_PLATFORM
logement-dunois.e-marchespublics.com,e-marchespublics.com,1,1,oph logement dunois,1.0,-0.0,GENERIC_PLATFORM
logidome.com,logidome.com,1,1,logidome,1.0,-0.0,SHARED_INSTITUTIONAL
loirehabitat.fr,loirehabitat.fr,1,1,loire habitat,1.0,-0.0,SHARED_INSTITUTIONAL
loiret.cci.fr,cci.fr,1,1,cci du loiret,1.0,-0.0,SHARED_INSTITUTIONAL
longeville-les-st-avold.e-marchespublics.com,e-marchespublics.com,1,1,ville de longeville-les-st-avold,1.0,-0.0,GENERIC_PLATFORM
lorient-agglo.bzh,lorient-agglo.bzh,1,1,lorient agglomeration,1.0,-0.0,SHARED_INSTITUTIONAL
lorris.fr,lorris.fr,1,1,siaep,1.0,-0.0,SHARED_INSTITUTIONAL
lot-habitat.com,lot-habitat.com,1,1,lot habitat,1.0,-0.0,SHARED_INSTITUTIONAL
lot.fr,lot.fr,1,1,departement du lot,1.0,-0.0,SHARED_INSTITUTIONAL
lourdes.e-marchespublics.com,e-marchespublics.com,1,1,ville de lourdes,1.0,-0.0,GENERIC_PLATFORM
louvrelens.e-marchespublics.com,e-marchespublics.com,1,1,musee du louvre lens,1.0,-0.0,GENERIC_PLATFORM
louvrelens.fr,louvrelens.fr,1,1,musee du louvre lens,1.0,-0.0,SHARED_INSTITUTIONAL
lp-emile-zola.e-marchespublics.com,e-marchespublics.com,1,1,lycee professionnel emile zola,1.0,-0.0,GENERIC_PLATFORM
lp-gustave-eiffel.e-marchespublics.com,e-marchespublics.com,1,1,grp achat eple val d oise hauts seine,1.0,-0.0,GENERIC_PLATFORM
lp-perrin-91.e-marchespublics.com,e-marchespublics.com,1,1,grpt services eple essonne l p perrin,1.0,-0.0,GENERIC_PLATFORM
lp2n.institutoptique.fr,institutoptique.fr,1,1,institut d optique graduate school,1.0,-0.0,SHARED_INSTITUTIONAL
lr-amenagement.fr,lr-amenagement.fr,1,1,languedoc roussillon amenagement,1.0,-0.0,SHARED_INSTITUTIONAL
