source_notice_id,publication_date,publication_year,cpv_division,buyer_key,buyer_key_type,buyer_key_provenance,duration_months,duration_imputation_status,estimated_end_date,observable_followup_months,buyer_publication_frequency,later_same_buyer_notice_count,later_same_buyer_in_m0_window_count,m0_candidate_count,m0_best_candidate_notice_id,m0_best_score,m0_second_best_score,m0_score_margin,m0_accepted,m0_selected_candidate_notice_id,m0_selected_candidate_reuse_count,m1_candidate_count,m1_accepted,m1_selected_candidate_notice_id,m1_selected_candidate_reuse_count,m1_buyer_match_mechanism,profile_audited_link_present,profile_evidence_status,primary_linkage_status_reason,secondary_diagnostic_flags
15-140619,2015-09-14,2015,48,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-09-14,129.92772667542707,22,18,2,2,19-104228,0.2557631350426623,0.2544036344477799,0.0013595005948823,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
15-142860,2015-09-17,2015,,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2016-03-17,129.82917214191852,22,17,1,1,15-164088,0.1825764761626856,,0.1825764761626856,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
15-164088,2015-10-28,2015,48,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-10-28,128.48226018396846,22,16,2,2,19-185562,0.3344547700336236,0.202491565486292,0.1319632045473316,True,19-185562,2,2,True,19-185562,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
17-22230,2017-02-16,2017,35,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-06-05,112.81208935611038,22,15,7,7,21-76512,0.6545247481384142,0.371339525666002,0.2831852224724122,True,21-76512,2,7,True,21-76512,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
17-45104,2017-04-03,2017,32,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-08-23,111.30091984231274,22,14,2,2,20-118247,0.3595575903237719,0.3047974942702353,0.0547600960535366,True,20-118247,1,2,True,20-118247,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
17-62490,2017-05-04,2017,,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2017-11-04,110.2825229960578,22,13,1,1,17-98996,0.2255699558239078,,0.2255699558239078,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
17-98996,2017-07-11,2017,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-07-11,108.04862023653088,22,12,6,6,21-76512,0.3897423129004861,0.3810739729236214,0.0086683399768647,True,21-76512,2,6,True,21-76512,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
18-182041,2018-12-31,2018,32,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-12-31,90.37450722733246,22,11,3,3,21-157863,0.3460212489760653,0.2611548451214879,0.0848664038545773,True,21-157863,1,4,True,21-157863,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
19-104228,2019-07-05,2019,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-07-05,84.26412614980289,22,10,0,0,,,,,False,,0,2,True,23-171468,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
19-185562,2019-12-12,2019,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2023-12-12,79.00788436268068,22,9,0,0,,,,,False,,0,5,True,24-7715,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
20-118247,2020-09-30,2020,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-01-08,69.38239159001314,22,8,0,0,,,,,False,,0,5,True,24-127156,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
20-156321,2020-12-21,2020,32,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2023-12-21,66.688567674113,22,7,0,0,,,,,False,,0,5,True,23-171468,2,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
21-42297,2021-04-01,2021,32,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2024-08-05,63.370565045992116,22,6,0,0,,,,,False,,0,4,True,24-76881,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
21-71538,2021-05-27,2021,48,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-05-27,61.530880420499344,22,5,0,0,,,,,False,,0,3,True,25-66012,3,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
21-76512,2021-06-09,2021,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-11-06,61.10381077529566,22,4,0,0,,,,,False,,0,4,True,25-140719,2,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
21-119536,2021-09-06,2021,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-09-06,58.18002628120893,22,3,0,0,,,,,False,,0,3,True,25-66012,3,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
21-130369,2021-10-01,2021,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2025-10-01,57.35873850197109,22,2,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
21-157863,2021-12-02,2021,72,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-02-26,55.321944809461236,22,1,0,0,,,,,False,,0,2,True,26-41056,1,HISTORICAL_ALIAS_RECONCILIATION,True,NO_PROFILE_EVIDENCE,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
22-95583,2022-07-07,2022,,NAME:commune de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2023-01-07,48.19316688567674,22,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-115709,2015-07-27,2015,72,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-11-27,131.53745072273324,24,23,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-175415,2015-11-20,2015,,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2016-05-20,127.72667542706964,24,22,5,5,16-73319,0.5180802523099626,0.3996977913694003,0.1183824609405622,True,16-73319,1,5,True,16-73319,1,M0_NAME_FALLBACK,True,WEAK_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
16-73319,2016-05-24,2016,72,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-09-14,121.61629434954007,24,21,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-79523,2016-06-09,2016,30,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2018-10-06,121.09067017082785,24,20,2,2,18-97311,0.2262581500326498,0.1825603311285152,0.0436978189041346,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
16-95598,2016-07-04,2016,50,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2019-12-14,120.26938239159001,24,19,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-107267,2016-07-23,2016,72,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-11-16,119.64520367936925,24,18,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-153795,2016-10-26,2016,32,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-01-28,116.52431011826543,24,17,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-15684,2017-02-03,2017,72,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-02-03,113.23915900131405,24,16,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-39998,2017-03-27,2017,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-07-06,111.53088042049934,24,15,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-54834,2017-04-22,2017,30,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2019-08-06,110.67674113009198,24,14,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-94724,2017-07-09,2017,32,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-10-22,108.1143232588699,24,13,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-96902,2017-07-13,2017,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-07-13,107.98291721419184,24,12,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-100105,2017-07-20,2017,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-11-18,107.75295663600525,24,11,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-109941,2017-08-02,2017,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-11-13,107.32588699080158,24,10,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-156331,2017-11-07,2017,,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-05-07,104.13929040735873,24,9,9,9,18-38591,0.3544618593247314,0.3476863656505782,0.0067754936741532,True,18-38591,1,9,True,18-38591,1,M0_NAME_FALLBACK,True,WEAK_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1
17-164463,2017-11-24,2017,,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-05-24,103.580814717477,24,8,8,8,18-41248,0.3426175150420911,0.3042977031450877,0.0383198118970034,True,18-41248,1,8,True,18-41248,1,M0_NAME_FALLBACK,True,WEAK_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1
17-177418,2017-12-20,2017,32,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-12-20,102.72667542706964,24,7,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
17-178496,2017-12-21,2017,32,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-12-21,102.69382391590013,24,6,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-15680,2018-02-07,2018,72,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-02-07,101.11695137976346,24,5,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-36652,2018-03-20,2018,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-03-20,99.7700394218134,24,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-38591,2018-03-21,2018,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-03-21,99.73718791064388,24,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-41248,2018-03-30,2018,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-03-30,99.44152431011827,24,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-88858,2018-07-01,2018,48,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-11-17,96.38633377135348,24,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
18-97311,2018-07-12,2018,,NAME:commune de saint-nazaire,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2019-01-12,96.02496714848883,24,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-86091,2018-06-21,2018,32,NAME:commune de soullans,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-06-21,96.71484888304862,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-81650,2019-05-24,2019,,NAME:commune de vallet,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2019-11-24,85.64388961892247,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-102371,2022-07-24,2022,72,NAME:commune de vallons-de-l erdre,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2026-07-24,47.63469119579501,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-153394,2018-10-31,2018,32,NAME:commune de vertou,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-10-31,92.3784494086728,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-191209,2015-12-24,2015,32,NAME:commune des herbiers,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2018-12-24,126.60972404730617,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-123168,2021-09-14,2021,,NAME:commune du cellier,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2022-03-14,57.91721419185282,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-164080,2018-11-23,2018,32,NAME:commune du croisic,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-11-23,91.62286465177398,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-123845,2020-10-09,2020,48,NAME:commune du croisic,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2024-10-09,69.08672798948751,3,1,1,1,25-26751,0.1059289699379055,,0.1059289699379055,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
25-26751,2025-03-10,2025,30,NAME:commune du croisic,NAME_FALLBACK,NAME_FALLBACK,24.0,observed,2027-03-10,16.09724047306176,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-24752,2022-02-20,2022,71,NAME:commune les sables d olonne,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2026-01-05,52.69382391590013,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-94145,2022-07-07,2022,71,NAME:commune les sables d olonne,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2025-07-07,48.19316688567674,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-18750,2018-02-08,2018,32,NAME:comsopgn,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-02-08,101.08409986859395,3,2,1,1,20-101410,0.1529088619003116,,0.1529088619003116,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
18-35949,2018-03-15,2018,32,NAME:comsopgn,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2021-03-15,99.93429697766096,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-101410,2020-08-15,2020,32,NAME:comsopgn,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2023-08-15,70.89356110381077,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-90549,2015-06-15,2015,72,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2019-06-15,132.91721419185282,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-90148,2015-06-15,2015,30,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2017-06-15,132.91721419185282,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-19705,2016-02-10,2016,48,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-07-04,125.03285151116951,4,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-76661,2016-05-26,2016,,NAME:concarneau cornouaille agglomeration,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2016-11-26,121.55059132720105,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
16-55219,2016-04-18,2016,32,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2019-06-19,122.79894875164257,29,28,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
16-105530,2016-07-15,2016,32,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,36.0,imputed,2020-03-03,119.90801576872536,29,27,0,0,,,,,False,,0,3,True,20-32603,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
16-119669,2016-08-12,2016,30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2018-11-17,118.98817345597897,29,26,1,1,18-154990,0.3178243191213872,,0.3178243191213872,False,,0,3,True,18-154990,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,m1_only_link
16-139386,2016-09-28,2016,48,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2020-12-31,117.44415243101182,29,25,0,0,,,,,False,,0,8,True,21-12893,1,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-90968,2017-07-01,2017,30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2019-11-01,108.37713534822602,29,24,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
17-130002,2017-09-17,2017,30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,24.0,imputed,2019-12-09,105.81471747700394,29,23,0,0,,,,,False,,0,3,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
17-135428,2017-09-28,2017,72,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2021-09-28,105.45335085413929,29,22,0,0,,,,,False,,0,10,True,21-156348,2,HISTORICAL_ALIAS_RECONCILIATION,True,STRONG_SUPPORT,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
17-175897,2017-12-15,2017,,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-06-15,102.8909329829172,29,21,2,2,18-43533,0.2346014016644765,0.1440786365480567,0.0905227651164197,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
18-43533,2018-03-30,2018,,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,6.0,imputed,2018-09-30,99.44152431011827,29,20,1,1,18-154990,0.2838786684187472,,0.2838786684187472,False,,0,2,False,,0,,False,,candidate_pool_below_balanced_threshold,
18-154990,2018-11-10,2018,48,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,48.0,imputed,2022-11-10,92.04993429697765,29,19,0,0,,,,,False,,0,11,False,,0,,False,,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window
24-14906,2024-02-06,2024,32,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,48.0,observed,2028-02-06,29.17214191852825,29,18,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-105167,2024-09-16,2024,39,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,18.0,observed,2026-03-16,21.846254927726676,29,17,8,8,26-11967,0.2573632232775529,0.2542333875860927,0.0031298356914602,False,,0,8,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
24-116796,2024-10-14,2024,39,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,18.0,observed,2026-04-14,20.92641261498029,29,16,8,8,26-48762,0.2939289635825886,0.2802408339286245,0.013688129653964,False,,0,8,True,26-48762,1,SAME_SIREN_RECONCILIATION,True,STRONG_SUPPORT,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
