domain_normalized,registered_domain,subdomain,observation_count,profile_observation_count,participation_observation_count,distinct_raw_buyer_names,distinct_profile_buyer_names,distinct_current_m1_buyer_keys,distinct_validated_sirens_after_m1_name_join,distinct_sirets_after_m1_name_join,distinct_departments_after_m1_name_join,first_observation_date,last_observation_date,dominant_buyer_normalized,dominant_buyer_count,dominant_buyer_share,buyer_entropy,malformed_observation_count,domain_specificity
bellegarde.fr,bellegarde.fr,,2,2,0,1,1,0,0,0,0,2017-10-31,2020-06-26,ville de bellegarde,2,1.0,-0.0,0,BUYER_SPECIFIC
beynost.e-marchespublics.com,e-marchespublics.com,beynost,2,2,0,2,1,0,0,0,0,2019-08-04,2019-10-08,commune de beynost,2,1.0,-0.0,0,GENERIC_PLATFORM
boen.fr,boen.fr,,2,1,1,1,1,0,0,0,0,2019-03-28,2019-03-28,commune de boen,2,1.0,-0.0,0,BUYER_SPECIFIC
bonifacio.e-marchespublics.com,e-marchespublics.com,bonifacio,2,1,1,1,1,0,0,0,0,2019-11-14,2019-11-14,commune de bonifacio,2,1.0,-0.0,0,GENERIC_PLATFORM
bordeaux.aeroport.fr,aeroport.fr,bordeaux,2,2,0,1,1,0,0,0,0,2017-10-11,2019-06-28,sa aeroport de bordeaux merignac,2,1.0,-0.0,0,BUYER_SPECIFIC
bretagne-sud-habitat.fr,bretagne-sud-habitat.fr,,2,1,1,1,1,0,0,0,0,2016-01-19,2016-01-19,bretagne sud habitat,2,1.0,-0.0,0,BUYER_SPECIFIC
bretagnemegalis.org,bretagnemegalis.org,,2,1,1,1,1,0,0,0,0,2020-07-03,2020-07-03,groupement de commandes du finistere,2,1.0,-0.0,0,BUYER_SPECIFIC
btp-cfa-poitou-charentes.e-marchespublics.com,e-marchespublics.com,btp-cfa-poitou-charentes,2,1,1,1,1,0,0,0,0,2017-04-08,2017-04-08,btp-cfa poitou-charentes,2,1.0,-0.0,0,GENERIC_PLATFORM
ca-ajaccien.fr,ca-ajaccien.fr,,2,1,1,1,1,0,0,0,0,2015-09-17,2015-09-17,cte d agglomeration du pays ajaccien,2,1.0,-0.0,0,BUYER_SPECIFIC
caa-emarchespublics.com,caa-emarchespublics.com,,2,1,1,1,1,0,0,0,0,2016-04-20,2016-04-20,commune d agen,2,1.0,-0.0,0,BUYER_SPECIFIC
cacic.fr,cacic.fr,,2,2,0,1,1,0,0,0,0,2015-07-06,2020-09-25,cacic-public,2,1.0,-0.0,0,BUYER_SPECIFIC
caissedesecoles16.org,caissedesecoles16.org,,2,2,0,1,1,0,0,0,0,2016-09-19,2018-01-12,caisse des ecoles du 16eme,2,1.0,-0.0,0,BUYER_SPECIFIC
cantal.fr,cantal.fr,,2,1,1,1,1,0,0,0,0,2017-12-06,2017-12-06,conseil departemental du cantal,2,1.0,-0.0,0,BUYER_SPECIFIC
cany-barville.fr,cany-barville.fr,,2,1,1,1,1,0,0,0,0,2015-05-05,2015-05-05,afr,2,1.0,-0.0,0,BUYER_SPECIFIC
carpimko.e-marchespublics.com,e-marchespublics.com,carpimko,2,1,1,1,1,0,0,0,0,2020-05-07,2020-05-07,carpimko,2,1.0,-0.0,0,GENERIC_PLATFORM
carpiquet-mairie.e-marchespublics.com,e-marchespublics.com,carpiquet-mairie,2,1,1,1,1,0,0,0,0,2020-06-12,2020-06-12,mairie de carpiquet,2,1.0,-0.0,0,GENERIC_PLATFORM
castelnau-le-lez.marcoweb.fr,marcoweb.fr,castelnau-le-lez,2,2,0,1,1,0,0,0,0,2017-11-09,2018-04-30,ville de castelnau-le-lez,2,1.0,-0.0,0,BUYER_SPECIFIC
casvp.local-trust.com,local-trust.com,casvp,2,1,1,1,1,0,0,0,0,2015-03-24,2015-03-24,cas-vp,2,1.0,-0.0,0,BUYER_SPECIFIC
catp.e-marchespublics.com,e-marchespublics.com,catp,2,1,1,1,1,0,0,0,0,2020-11-21,2020-11-21,centrale d achat du transport public,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-aspres.marcoweb.fr,marcoweb.fr,cc-aspres,2,1,1,1,1,0,0,0,0,2017-06-21,2017-06-21,communaute de communes des aspres,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-campagne-de-caux.e-marchespublics.com,e-marchespublics.com,cc-campagne-de-caux,2,1,1,1,1,0,0,0,0,2018-08-24,2018-08-24,campagne de caux,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-celavu-prunelli.e-marchespublics.com,e-marchespublics.com,cc-celavu-prunelli,2,1,1,1,1,0,0,0,0,2020-03-05,2020-03-05,cc celavu-prunelli,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-coeurdujura.fr,cc-coeurdujura.fr,,2,1,1,1,1,0,0,0,0,2018-03-06,2018-03-06,cc arbois poligny salins coeur du jura,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-deuxrives.marcoweb.fr,marcoweb.fr,cc-deuxrives,2,2,0,1,1,0,0,0,0,2018-03-24,2018-08-09,communaute de communes des deux rives,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-hauteariege.marches-publics.info,marches-publics.info,cc-hauteariege,2,1,1,1,1,0,0,0,0,2019-12-22,2019-12-22,cc de la haute ariege,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-lesbalconsdudauphine.e-marchespublics.com,e-marchespublics.com,cc-lesbalconsdudauphine,2,1,1,1,1,0,0,0,0,2019-10-12,2019-10-12,cc les balcons du dauphine,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-mortagne-vendee.fr,cc-mortagne-vendee.fr,,2,2,0,1,1,1,1,0,1,2018-01-13,2018-01-13,cc du pays de mortagne,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-paysdelimours.fr,cc-paysdelimours.fr,,2,1,1,1,1,0,0,0,0,2017-12-10,2017-12-10,cte de cnes du pays de limours,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-paysdepontchateau.synapse-ouest.fr,synapse-ouest.fr,cc-paysdepontchateau,2,1,1,1,1,0,0,0,0,2019-12-11,2019-12-11,cte cne pontchateau-st gildas des bois,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-paysdesachards.fr,cc-paysdesachards.fr,,2,2,0,1,1,1,0,0,1,2019-06-15,2019-06-15,cc du pays des achards,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-paysdesecrins.com,cc-paysdesecrins.com,,2,1,1,1,1,0,0,0,0,2019-10-10,2019-10-10,cte de communes du pays des ecrins,2,1.0,-0.0,0,BUYER_SPECIFIC
cc-plainedelain.e-marchespublics.com,e-marchespublics.com,cc-plainedelain,2,2,0,1,1,0,0,0,0,2015-12-02,2017-11-11,cc de la plaine de l ain,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-pyreneesaudoises.e-marchespublics.com,e-marchespublics.com,cc-pyreneesaudoises,2,1,1,1,1,0,0,0,0,2020-02-19,2020-02-19,cte de cnes pyrenees audoises,2,1.0,-0.0,0,GENERIC_PLATFORM
cc-terres-lauragais.e-marchespublics.com,e-marchespublics.com,cc-terres-lauragais,2,1,1,1,1,0,0,0,0,2019-12-18,2019-12-18,cc terres du lauragais,2,1.0,-0.0,0,GENERIC_PLATFORM
cc3r.fr,cc3r.fr,,2,2,0,1,1,0,0,0,0,2016-08-31,2017-01-31,cdc du pays des trois rivieres,2,1.0,-0.0,0,BUYER_SPECIFIC
ccca-btp.e-marchespublics.com,e-marchespublics.com,ccca-btp,2,1,1,1,1,0,0,0,0,2020-12-23,2020-12-23,ccca-btp,2,1.0,-0.0,0,GENERIC_PLATFORM
cccvl.e-marchespublics.com,e-marchespublics.com,cccvl,2,1,1,1,1,0,0,0,0,2018-07-11,2018-07-11,cte cnes canton villefranche lauragais,2,1.0,-0.0,0,GENERIC_PLATFORM
ccdsguyane.fr,ccdsguyane.fr,,2,2,0,1,1,0,0,0,0,2017-06-03,2018-09-23,cc des savanes,2,1.0,-0.0,0,BUYER_SPECIFIC
ccgp.marcoweb.fr,marcoweb.fr,ccgp,2,2,0,1,1,0,0,0,0,2017-10-22,2019-05-25,cte de cnes du grand pontarlier,2,1.0,-0.0,0,BUYER_SPECIFIC
ccihc.fr,ccihc.fr,,2,1,1,1,1,0,0,0,0,2016-07-21,2016-07-21,cci,2,1.0,-0.0,0,BUYER_SPECIFIC
cclla.marcoweb.fr,marcoweb.fr,cclla,2,1,1,1,1,0,0,0,0,2018-09-20,2018-09-20,cte de cnes loire-layon-aubance,2,1.0,-0.0,0,BUYER_SPECIFIC
ccnoblat.e-marchespublics.com,e-marchespublics.com,ccnoblat,2,1,1,1,1,0,0,0,0,2020-10-09,2020-10-09,communaute de communes de noblat,2,1.0,-0.0,0,GENERIC_PLATFORM
ccpmb.fr,ccpmb.fr,,2,1,1,1,1,0,0,0,0,2019-09-28,2019-09-28,cte de cnes pays du mont-blanc,2,1.0,-0.0,0,BUYER_SPECIFIC
ccpsg.fr,ccpsg.fr,,2,1,1,1,1,0,0,0,0,2016-12-24,2016-12-24,cc du pays de st galmier,2,1.0,-0.0,0,BUYER_SPECIFIC
ccrct.fr,ccrct.fr,,2,1,1,1,1,0,0,0,0,2015-07-08,2015-07-08,cte de cnes region de chateau thierry,2,1.0,-0.0,0,BUYER_SPECIFIC
ccva-savoie.com,ccva-savoie.com,,2,1,1,1,1,0,0,0,0,2020-10-10,2020-10-10,ctes cnes des vallees d aigueblanche,2,1.0,-0.0,0,BUYER_SPECIFIC
cdc-pays-santon-marches.com,cdc-pays-santon-marches.com,,2,2,0,1,1,1,0,0,2,2015-03-10,2015-03-10,communaute d agglomeration de saintes,2,1.0,-0.0,0,BUYER_SPECIFIC
cde-paris11.e-marchespublics.com,e-marchespublics.com,cde-paris11,2,1,1,1,1,0,0,0,0,2018-09-30,2018-09-30,caisse des ecoles du 11e,2,1.0,-0.0,0,GENERIC_PLATFORM
cde13.e-marchespublics.com,e-marchespublics.com,cde13,2,1,1,1,1,0,0,0,0,2018-08-12,2018-08-12,caisse des ecoles du 13eme arrondi,2,1.0,-0.0,0,GENERIC_PLATFORM
cdg51.e-marchespublics.com,e-marchespublics.com,cdg51,2,1,1,1,1,0,0,0,0,2017-03-05,2017-03-05,centre de gestion f p t de la marne,2,1.0,-0.0,0,GENERIC_PLATFORM
cg87.e-marchespublics.com,e-marchespublics.com,cg87,2,1,1,1,1,0,0,0,0,2020-11-22,2020-11-22,conseil departemental haute-vienne,2,1.0,-0.0,0,GENERIC_PLATFORM
cg973.marcoweb.fr,marcoweb.fr,cg973,2,1,1,1,1,0,0,0,0,2015-10-09,2017-11-02,conseil general de la guyane,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-angouleme.e-marchespublics.com,e-marchespublics.com,ch-angouleme,2,2,0,1,1,0,0,0,0,2017-01-19,2020-01-09,centre hospitalier angouleme,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-bernay.e-marchespublics.com,e-marchespublics.com,ch-bernay,2,1,1,1,1,0,0,0,0,2017-04-26,2017-04-26,centre hospitalier de bernay,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-charcot.e-marchespublics.com,e-marchespublics.com,ch-charcot,2,1,1,1,1,0,0,0,0,2016-10-17,2016-10-17,epsm jean-martin charcot,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-colson.e-marchespublics.com,e-marchespublics.com,ch-colson,2,1,1,1,1,0,0,0,0,2017-11-18,2017-11-18,centre hospitalier de colson,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-cotentin-marches.com,ch-cotentin-marches.com,,2,1,1,1,1,0,0,0,0,2020-11-15,2020-11-15,centre hospitalier public du cotentin,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-forez.marcoweb.fr,marcoweb.fr,ch-forez,2,1,1,1,1,0,0,0,0,2017-12-21,2017-12-21,centre hospitalier du forez,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-mayenne.fr,ch-mayenne.fr,,2,2,0,1,1,1,0,0,1,2017-11-18,2017-11-18,centre hospitalier du nord mayenne,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-mende.fr,ch-mende.fr,,2,2,0,1,1,0,0,0,0,2015-10-21,2015-11-03,centre hospitalier de mende,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-orthez.e-marchespublics.com,e-marchespublics.com,ch-orthez,2,1,1,1,1,0,0,0,0,2017-09-01,2017-09-01,centre hospitalier d orthez,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-pontsaintesprit.e-marchespublics.com,e-marchespublics.com,ch-pontsaintesprit,2,1,1,1,1,0,0,0,0,2017-12-23,2017-12-23,centre hospitalier pont saint esprit,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-stjunien.centreofficielles.com,centreofficielles.com,ch-stjunien,2,1,1,1,1,0,0,0,0,2017-11-05,2017-11-05,centre hospitalier saint junien,2,1.0,-0.0,0,BUYER_SPECIFIC
ch-stlaurent.e-marchespublics.com,e-marchespublics.com,ch-stlaurent,2,1,1,1,1,0,0,0,0,2018-11-08,2018-11-08,ch de saint laurent du pont,2,1.0,-0.0,0,GENERIC_PLATFORM
ch-vichy.e-marchespublics.com,e-marchespublics.com,ch-vichy,2,1,1,1,1,0,0,0,0,2019-03-22,2019-03-22,centre hospitalier jacques lacarin,2,1.0,-0.0,0,GENERIC_PLATFORM
chambres-agriculture.fr,chambres-agriculture.fr,,2,1,1,1,1,0,0,0,0,2020-12-10,2020-12-10,a p c a,2,1.0,-0.0,0,BUYER_SPECIFIC
chamrousse.com,chamrousse.com,,2,1,1,1,1,0,0,0,0,2019-04-17,2019-04-17,regie remontees mecaniques chamrousse,2,1.0,-0.0,0,BUYER_SPECIFIC
chanteloupenbrie.fr,chanteloupenbrie.fr,,2,1,1,1,1,0,0,0,0,2020-12-04,2020-12-04,mairie de chanteloup en brie,2,1.0,-0.0,0,BUYER_SPECIFIC
chartes.psl.eu,psl.eu,chartes,2,2,0,1,1,0,0,0,0,2018-09-28,2018-10-13,ecole nationale des chartes,2,1.0,-0.0,0,BUYER_SPECIFIC
chipr.e-marchespublics.com,e-marchespublics.com,chipr,2,1,1,1,1,0,0,0,0,2017-10-25,2017-10-25,chi du pays de revermont,2,1.0,-0.0,0,GENERIC_PLATFORM
chpmorlaix.marcoweb.fr,marcoweb.fr,chpmorlaix,2,1,1,1,1,0,0,0,0,2017-11-12,2017-11-12,centre hospitalier des pays de morlaix,2,1.0,-0.0,0,BUYER_SPECIFIC
chu-reunion.marches-publics.info,marches-publics.info,chu-reunion,2,1,1,1,1,0,0,0,0,2020-11-14,2020-11-14,chu de la reunion,2,1.0,-0.0,0,GENERIC_PLATFORM
chvsm.e-marchespublics.com,e-marchespublics.com,chvsm,2,2,0,1,1,0,0,0,0,2019-12-26,2020-11-27,ch verdun saint-mihiel,2,1.0,-0.0,0,GENERIC_PLATFORM
cirest.fr,cirest.fr,,2,1,1,1,1,0,0,0,0,2015-06-01,2015-06-01,cirest,2,1.0,-0.0,0,BUYER_SPECIFIC
cisn-appel-offres.com,cisn-appel-offres.com,,2,1,1,1,1,0,0,0,0,2016-12-01,2016-12-01,sccv l archipel,2,1.0,-0.0,0,BUYER_SPECIFIC
cite-tapisserie.e-marchespublics.com,e-marchespublics.com,cite-tapisserie,2,2,0,1,1,0,0,0,0,2016-03-04,2020-02-02,syndicat mixte cite internationale,2,1.0,-0.0,0,GENERIC_PLATFORM
citenouvelle.sudest-marchespublics.com,sudest-marchespublics.com,citenouvelle,2,1,1,1,1,0,0,0,0,2019-12-18,2019-12-18,cite nouvelle,2,1.0,-0.0,0,BUYER_SPECIFIC
clairsienne.fr,clairsienne.fr,,2,2,0,1,1,0,0,0,0,2017-04-18,2017-06-30,clairsienne - construction,2,1.0,-0.0,0,BUYER_SPECIFIC
clermont-ferrand.fr,clermont-ferrand.fr,,2,1,1,1,1,0,0,0,0,2020-12-02,2020-12-02,ville de clermont-ferrand,2,1.0,-0.0,0,BUYER_SPECIFIC
cluses.marcweb.fr,marcweb.fr,cluses,2,2,0,1,1,2,1,1,1,2016-06-02,2016-06-02,centre communal d action sociale,2,1.0,-0.0,0,BUYER_SPECIFIC
coallia.e-marchespublics.com,e-marchespublics.com,coallia,2,1,1,1,1,0,0,0,0,2018-12-24,2018-12-24,coallia,2,1.0,-0.0,0,GENERIC_PLATFORM
cobas.marcoweb.fr,marcoweb.fr,cobas,2,2,0,1,1,0,0,0,0,2017-01-14,2017-04-05,cte d agglo bassin d arcachon sud,2,1.0,-0.0,0,BUYER_SPECIFIC
coeurdelozere.e-marchespublics.com,e-marchespublics.com,coeurdelozere,2,1,1,1,1,0,0,0,0,2017-11-24,2017-11-24,cte de cnes coeur de lozere,2,1.0,-0.0,0,GENERIC_PLATFORM
collectivitedemartinique.achatpublic.com,achatpublic.com,collectivitedemartinique,2,2,0,1,1,0,0,0,0,2017-10-11,2019-05-05,collectivite territoriale martinique,2,1.0,-0.0,0,GENERIC_PLATFORM
collectivitedemartinique.mq,collectivitedemartinique.mq,,2,1,1,1,1,0,0,0,0,2019-03-20,2019-03-20,collectivite territoriale martinique,2,1.0,-0.0,0,BUYER_SPECIFIC
colleges.var.fr,var.fr,colleges,2,1,1,1,1,0,0,0,0,2017-04-13,2017-04-13,conseil general du var,2,1.0,-0.0,0,BUYER_SPECIFIC
colmar-agglo.e-marchespublics.com,e-marchespublics.com,colmar-agglo,2,1,1,1,1,0,0,0,0,2020-12-25,2020-12-25,colmar agglomeration,2,1.0,-0.0,0,GENERIC_PLATFORM
colmar.e-marchespublics.com,e-marchespublics.com,colmar,2,2,0,1,1,0,0,0,0,2020-09-03,2020-11-23,ville de colmar,2,1.0,-0.0,0,GENERIC_PLATFORM
comedie-francaise.fr,comedie-francaise.fr,,2,2,0,1,1,0,0,0,0,2017-02-16,2017-03-16,comedie-francaise,2,1.0,-0.0,0,BUYER_SPECIFIC
commune-chateaurenard.sudest-marchespublics.com,sudest-marchespublics.com,commune-chateaurenard,2,2,0,1,1,0,0,0,0,2019-05-10,2019-12-01,commune de chateaurenard,2,1.0,-0.0,0,BUYER_SPECIFIC
commune-farebersviller.e-marchespublics.com,e-marchespublics.com,commune-farebersviller,2,1,1,1,1,0,0,0,0,2020-06-11,2020-06-11,commune de farebersviller,2,1.0,-0.0,0,GENERIC_PLATFORM
compagniedechauffage.fr,compagniedechauffage.fr,,2,1,1,1,1,0,0,0,0,2020-07-11,2020-07-11,compagnie de chauffage,2,1.0,-0.0,0,BUYER_SPECIFIC
conde59.fr,conde59.fr,,2,1,1,1,1,0,0,0,0,2015-07-22,2015-07-22,ville de conde-sur-l escaut,2,1.0,-0.0,0,BUYER_SPECIFIC
consultationgrandgeneve.ch,consultationgrandgeneve.ch,,2,1,1,1,1,0,0,0,0,2018-07-22,2018-07-22,conseil archit urbanisme envir hte sav,2,1.0,-0.0,0,BUYER_SPECIFIC
consultations.escota.com,escota.com,consultations,2,2,0,1,1,0,0,0,0,2016-06-09,2017-08-20,escota,2,1.0,-0.0,0,BUYER_SPECIFIC
copler.fr,copler.fr,,2,1,1,1,1,0,0,0,0,2020-09-18,2020-09-18,copler,2,1.0,-0.0,0,BUYER_SPECIFIC
cordemais.e-marchespublics.com,e-marchespublics.com,cordemais,2,2,0,1,1,1,1,0,1,2019-09-19,2019-09-19,mairie de cordemais,2,1.0,-0.0,0,GENERIC_PLATFORM
cordemais.fr,cordemais.fr,,2,2,0,1,1,1,1,0,1,2017-10-26,2017-10-26,mairie de cordemais,2,1.0,-0.0,0,BUYER_SPECIFIC
courthezon.e-marchespublics.com,e-marchespublics.com,courthezon,2,2,0,1,1,0,0,0,0,2017-07-12,2018-06-01,mairie de courthezon,2,1.0,-0.0,0,GENERIC_PLATFORM
cpa01.e-marchespublics.com,e-marchespublics.com,cpa01,2,1,1,1,1,0,0,0,0,2017-11-07,2017-11-07,centre psychotherapique de l ain,2,1.0,-0.0,0,GENERIC_PLATFORM
credit-municipal-nimes.e-marchespublics.com,e-marchespublics.com,credit-municipal-nimes,2,2,0,1,1,0,0,0,0,2018-09-28,2020-12-07,caisse de credit municipal de nimes,2,1.0,-0.0,0,GENERIC_PLATFORM
crepy-en-valois.e-marchespublics.com,e-marchespublics.com,crepy-en-valois,2,2,0,1,1,0,0,0,0,2018-03-12,2020-04-04,ville de crepy en valois,2,1.0,-0.0,0,GENERIC_PLATFORM
ctguyane.marcoweb.fr,marcoweb.fr,ctguyane,2,2,0,1,1,0,0,0,0,2017-10-08,2019-12-09,collectivite territoriale de guyane,2,1.0,-0.0,0,BUYER_SPECIFIC
ctp.org,ctp.org,,2,2,0,1,1,0,0,0,0,2017-04-07,2017-12-21,consorcio de la ctp,2,1.0,-0.0,0,BUYER_SPECIFIC
deauville-marches.fr,deauville-marches.fr,,2,2,0,1,1,0,0,0,0,2016-04-22,2020-10-06,ville de deauville,2,1.0,-0.0,0,BUYER_SPECIFIC
dematcentraledesmarches.com,dematcentraledesmarches.com,,2,1,1,1,1,0,0,0,0,2020-11-22,2020-11-22,sivom education enfance jeunesse,2,1.0,-0.0,0,BUYER_SPECIFIC
departement54.fr,departement54.fr,,2,2,0,1,1,0,0,0,0,2015-06-30,2015-07-15,departement de meurthe-et-moselle,2,1.0,-0.0,0,BUYER_SPECIFIC
dondesang.efs.sante.fr,sante.fr,dondesang.efs,2,2,0,1,1,1,0,0,1,2020-12-03,2020-12-03,etablissement francais du sang,2,1.0,-0.0,0,BUYER_SPECIFIC
dondusang.net,dondusang.net,,2,2,0,1,1,1,0,0,1,2019-07-03,2019-07-03,etablissement francais du sang,2,1.0,-0.0,0,BUYER_SPECIFIC
dunkerque-port.fr,dunkerque-port.fr,,2,1,1,1,1,0,0,0,0,2017-12-28,2017-12-28,grand port maritime de dunkerque,2,1.0,-0.0,0,BUYER_SPECIFIC
e-marches-marchespublics.com,e-marches-marchespublics.com,,2,1,1,1,1,0,0,0,0,2015-11-17,2015-11-17,sydeel66,2,1.0,-0.0,0,BUYER_SPECIFIC
e-marches.oppic.fr,oppic.fr,e-marches,2,2,0,1,1,0,0,0,0,2015-07-24,2017-06-15,oppic,2,1.0,-0.0,0,BUYER_SPECIFIC
e-marchs-publics.com,e-marchs-publics.com,,2,1,1,1,1,0,0,0,0,2019-07-21,2019-07-21,commune de m tsamboro,2,1.0,-0.0,0,BUYER_SPECIFIC
eaudeparis.fr,eaudeparis.fr,,2,2,0,1,1,0,0,0,0,2018-08-10,2020-02-12,eau de paris,2,1.0,-0.0,0,BUYER_SPECIFIC
eauxdegrenoblealpes.fr,eauxdegrenoblealpes.fr,,2,2,0,1,1,0,0,0,0,2019-06-05,2019-12-20,spl eaux de grenoble alpes,2,1.0,-0.0,0,BUYER_SPECIFIC
ecoledulouvre.fr,ecoledulouvre.fr,,2,1,1,1,1,0,0,0,0,2015-07-24,2015-07-24,ecole du louvre,2,1.0,-0.0,0,BUYER_SPECIFIC
ehpad-rivet-brive.centreofficielles.com,centreofficielles.com,ehpad-rivet-brive,2,1,1,1,1,0,0,0,0,2018-12-26,2018-12-26,e h p a d de rivet,2,1.0,-0.0,0,BUYER_SPECIFIC
epag.achatpublic.com,achatpublic.com,epag,2,2,0,1,1,0,0,0,0,2015-10-21,2020-07-02,etab public d amenagement en guyane,2,1.0,-0.0,0,GENERIC_PLATFORM
epagny74.fr,epagny74.fr,,2,2,0,1,1,0,0,0,0,2015-06-29,2015-09-16,mairie d epagny,2,1.0,-0.0,0,BUYER_SPECIFIC
epareca.org,epareca.org,,2,1,1,1,1,0,0,0,0,2015-05-15,2015-05-15,epareca,2,1.0,-0.0,0,BUYER_SPECIFIC
epdahaa.e-marchespublics.com,e-marchespublics.com,epdahaa,2,1,1,1,1,0,0,0,0,2020-09-17,2020-09-17,epdahaa,2,1.0,-0.0,0,GENERIC_PLATFORM
ephe.fr,ephe.fr,,2,2,0,2,1,0,0,0,0,2017-01-05,2019-10-20,ecole pratique des hautes etudes,2,1.0,-0.0,0,BUYER_SPECIFIC
epsilim.marcoweb.fr,marcoweb.fr,epsilim,2,1,1,1,1,0,0,0,0,2019-01-31,2019-01-31,gcs epsilim,2,1.0,-0.0,0,BUYER_SPECIFIC
epsm-lille-metropole.e-marchespublics.com,e-marchespublics.com,epsm-lille-metropole,2,1,1,1,1,0,0,0,0,2020-12-16,2020-12-16,epsm lille metropole,2,1.0,-0.0,0,GENERIC_PLATFORM
epsms-lesmauriers.e-marchespublics.com,e-marchespublics.com,epsms-lesmauriers,2,1,1,1,1,0,0,0,0,2017-07-06,2017-07-06,e p s m s les mauriers,2,1.0,-0.0,0,GENERIC_PLATFORM
erigere.e-marchespublics.com,e-marchespublics.com,erigere,2,1,1,1,1,0,0,0,0,2020-06-24,2020-06-24,erigere,2,1.0,-0.0,0,GENERIC_PLATFORM
erilia.fr,erilia.fr,,2,1,1,1,1,0,0,0,0,2020-02-29,2020-02-29,erilia,2,1.0,-0.0,0,BUYER_SPECIFIC
essonne.fr,essonne.fr,,2,2,0,1,1,0,0,0,0,2015-03-27,2015-04-15,conseil general de l essonne,2,1.0,-0.0,0,BUYER_SPECIFIC
etablissement-francais-du-sang.fr,etablissement-francais-du-sang.fr,,2,2,0,1,1,1,0,0,1,2020-08-09,2020-08-09,etablissement francais du sang,2,1.0,-0.0,0,BUYER_SPECIFIC
evreux.fr,evreux.fr,,2,2,0,2,1,0,0,0,0,2015-11-06,2015-11-06,ville d evreux,2,1.0,-0.0,0,BUYER_SPECIFIC
finistere.gouv.fr,finistere.gouv.fr,,2,2,0,2,1,0,0,0,0,2015-03-09,2015-07-23,prefecture du finistere,2,1.0,-0.0,0,BUYER_SPECIFIC
fondettes.achatpublic.com,achatpublic.com,fondettes,2,1,1,1,1,0,0,0,0,2016-07-26,2016-07-26,ville de fondettes,2,1.0,-0.0,0,GENERIC_PLATFORM
fondsdegarantie.fr,fondsdegarantie.fr,,2,1,1,1,1,0,0,0,0,2020-12-31,2020-12-31,fonds garantie assur obl de dommages,2,1.0,-0.0,0,BUYER_SPECIFIC
fontainebleau.fr,fontainebleau.fr,,2,1,1,1,1,0,0,0,0,2018-12-12,2018-12-12,ville de fontainebleau,2,1.0,-0.0,0,BUYER_SPECIFIC
franceagrimer.e-marchespublics.com,e-marchespublics.com,franceagrimer,2,1,1,1,1,0,0,0,0,2015-07-10,2015-07-10,franceagrimer,2,1.0,-0.0,0,GENERIC_PLATFORM
francegalop.e-marchespublics.com,e-marchespublics.com,francegalop,2,1,1,1,1,0,0,0,0,2019-11-15,2019-11-15,france galop,2,1.0,-0.0,0,GENERIC_PLATFORM
frs.presquile-habitat.marcoweb.fr,marcoweb.fr,frs.presquile-habitat,2,1,1,1,1,0,0,0,0,2015-04-28,2015-04-28,presqu ile habitat,2,1.0,-0.0,0,BUYER_SPECIFIC
gabares68.dwao.fr,dwao.fr,gabares68,2,1,1,1,1,0,0,0,0,2020-10-10,2020-10-10,ga des etab du dept du haut-rhin,2,1.0,-0.0,0,BUYER_SPECIFIC
gcs-cieel.e-marchespublics.com,e-marchespublics.com,gcs-cieel,2,1,1,1,1,0,0,0,0,2017-01-20,2017-01-20,gcs cieel,2,1.0,-0.0,0,GENERIC_PLATFORM
gcsms-epinal.e-marchespublics.com,e-marchespublics.com,gcsms-epinal,2,1,1,1,1,0,0,0,0,2016-06-19,2016-06-19,gcsms d epinal,2,1.0,-0.0,0,GENERIC_PLATFORM
grand-dijon.achatpublic.com,achatpublic.com,grand-dijon,2,2,0,1,1,0,0,0,0,2016-12-28,2017-04-23,communaute urbaine dijonnaise,2,1.0,-0.0,0,GENERIC_PLATFORM
groupe-mtm.com,groupe-mtm.com,,2,1,1,1,1,0,0,0,0,2017-07-18,2017-07-18,cte de cnes roussillon conflent,2,1.0,-0.0,0,BUYER_SPECIFIC
