source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
25-5328,25-49175,2025-01-17,2025-05-02,SIRET:23350001600040,RAW_SIRET,3.4494086727989486,2025-05-17,0.49277266754270693,0.9178712220762155,0.31086843651877544,0.1,1.0,0.4682717583006253,True,False,1,1,0.4682717583006253,window_6m,0.3230216936565234
25-53540,26-1571,2025-05-14,2026-01-09,SIRET:25440253000011,RAW_SIRET,7.884362680683311,2025-11-14,1.8396846254927726,0.6933858957512046,0.12561592409236177,0.1,1.0,0.3473120473701278,True,False,1,1,0.3473120473701278,window_6m,0.3230216936565234
25-55152,26-45351,2025-05-18,2026-05-07,NAME:conseil departemental loire atlantique,NAME_FALLBACK,11.629434954007884,2026-04-07,0.9855453350854139,0.835742444152431,0.2231695768402795,0.1,0.6,0.3770449629322056,True,False,1,2,0.029437144732297527,window_6m,0.3230216936565234
25-63108,26-45351,2025-06-06,2026-05-07,NAME:conseil departemental loire atlantique,NAME_FALLBACK,11.005256241787121,2026-04-07,0.9855453350854139,0.835742444152431,0.3006817348769523,0.1,0.6,0.4041742182450411,True,False,1,2,0.053806272921068876,window_6m,0.3230216936565234
25-71246,26-2995,2025-06-26,2026-01-11,SIRET:17440005100010,RAW_SIRET,6.5374507227332455,2026-02-23,1.4126149802890933,0.7645641699518178,0.02664779929900905,0.1,1.0,0.3304677722426076,True,False,1,2,0.050188789857153415,window_6m,0.3230216936565234
25-76566,25-138044,2025-07-08,2025-12-17,SIRET:19753472000010,RAW_SIRET,5.321944809461235,2025-11-08,1.281208935611038,0.7864651773981604,0.0,0.1,1.0,0.3266162943495401,True,False,1,1,0.3266162943495401,window_6m,0.3230216936565234
25-7967,25-97524,2025-01-22,2025-09-02,NAME:semitan,NAME_FALLBACK,7.3258869908015765,2025-07-22,1.3797634691195795,0.7700394218134035,0.006860776564492796,0.6,0.6,0.43491112725092335,False,False,1,2,0.2838073164756277,window_6m,0.3230216936565234
25-80306,25-129489,2025-07-16,2025-11-25,SIRET:23440003400026,RAW_SIRET,4.336399474375821,2025-12-16,0.6898817345597897,0.8850197109067017,0.008891983461950033,0.1,1.0,0.35436712193835795,True,False,1,5,0.02142825112996055,window_6m,0.3230216936565234
25-83123,25-108260,2025-07-21,2025-09-30,NAME:communaute de communes sud vendee littoral,NAME_FALLBACK,2.3324572930354797,2025-08-21,1.314060446780552,0.7809899255365746,0.7245788436336494,1.0,0.6,0.808850076655921,False,False,1,2,0.5373194646345172,window_6m,0.3230216936565234
26-1571,26-63482,2026-01-09,2026-06-28,SIRET:25440253000011,RAW_SIRET,5.5847568988173455,2026-07-09,0.36136662286465177,0.939772229522558,0.004397624935569105,0.1,1.0,0.36648222610808867,True,False,1,1,0.36648222610808867,window_6m,0.3230216936565234
26-20284,26-56462,2026-02-28,2026-06-10,SIRET:24440040400129,RAW_SIRET,3.350854139290407,2026-08-28,2.59526938239159,0.567455102934735,0.4064748390446058,0.1,1.0,0.4141299693992958,True,False,1,2,0.03360717796248647,window_6m,0.3230216936565234
26-23621,26-62679,2026-03-08,2026-06-25,NAME:ville du mans,NAME_FALLBACK,3.5808147174770038,2026-07-08,0.42706964520367935,0.9288217257993868,0.1394607673559689,0.1,0.6,0.3710167000244358,True,False,1,1,0.3710167000244358,window_6m,0.3230216936565234
26-31691,26-65847,2026-03-28,2026-07-04,SIRET:24490001500011,RAW_SIRET,3.219448094612352,2026-07-28,0.7884362680683311,0.8685939553219448,0.07023653498018698,0.1,1.0,0.3717312760735516,True,False,1,1,0.3717312760735516,window_6m,0.3230216936565234
26-32976,26-62132,2026-04-01,2026-06-25,SIRET:11001001400014,RAW_SIRET,2.7923784494086727,2026-10-01,3.219448094612352,0.46342531756460803,0.9978833850797256,0.1,1.0,0.595115514169056,True,False,1,1,0.595115514169056,window_6m,0.3230216936565234
26-48762,26-52332,2026-05-19,2026-05-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,0.328515111695138,2026-09-19,3.712220762155059,0.38129653964082355,0.9999999999999989,0.1,0.6,0.5353241349102054,True,False,1,3,0.28627539313085354,window_6m,0.3230216936565234
26-9688,26-56462,2026-01-29,2026-06-10,SIRET:24440040400129,RAW_SIRET,4.336399474375821,2026-06-29,0.6241787122207622,0.8959702146298729,0.3382737797696289,0.1,1.0,0.4723883765768383,True,False,1,3,0.021915613695382086,window_6m,0.3230216936565234
