notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,m0_composite_score,variant
22-126683,SIRET:48332191500017,RAW_SIRET,2022-09-21,2022-09-21,2026-09-21,2026-07-13,48,48110,DIGITAL_ICT,True,48.0,True,0,45.696452036793694,,,forward_24m_no_duration
22-124634,SIRET:21720095500011,RAW_SIRET,2022-09-16,2022-09-16,2025-09-16,2026-07-13,32,32500,DIGITAL_ICT,True,36.0,True,0,45.860709592641264,,,forward_24m_no_duration
22-126767,SIRET:22440002800011,RAW_SIRET,2022-09-23,2023-02-09,2025-02-09,2026-07-13,30,30125,DIGITAL_ICT,True,24.0,True,1,16.392904073587385,24-13163,0.2977234022722398,forward_24m_no_duration
22-121588,SIRET:28490001600023,RAW_SIRET,2022-09-09,2022-12-23,2026-12-23,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,0,46.090670170827856,,,forward_24m_no_duration
22-120001,SIRET:22440002800011,RAW_SIRET,2022-09-06,2022-09-06,2025-09-06,2026-07-13,32,32354,DIGITAL_ICT,True,36.0,True,1,0.49277266754270693,22-126881,0.5411480681295275,forward_24m_no_duration
22-121360,SIRET:22530001100015,RAW_SIRET,2022-09-09,2022-09-09,2026-09-09,2026-07-13,72,72224,DIGITAL_ICT,True,48.0,True,1,2.9894875164257555,22-162095,0.32872058083557637,forward_24m_no_duration
22-122955,NAME:departement de la mayenne,NAME_FALLBACK,2022-09-13,2022-09-13,2023-03-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,45.959264126149804,,,forward_24m_no_duration
22-119618,SIRET:21440114300018,RAW_SIRET,2022-09-06,2022-09-06,2025-09-06,2026-07-13,71,71221,DIGITAL_ICT,True,36.0,True,0,46.1892247043364,,,forward_24m_no_duration
22-120791,NAME:angers loire metropole,NAME_FALLBACK,2022-09-11,2023-02-23,2026-02-23,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,46.024967148488834,,,forward_24m_no_duration
22-124106,SIRET:19490970100303,RAW_SIRET,2022-09-17,2022-09-17,2025-09-17,2026-07-13,32,32424,DIGITAL_ICT,True,36.0,True,1,0.49277266754270693,22-131126,0.2986724709619565,forward_24m_no_duration
22-127882,SIRET:22490001900015,RAW_SIRET,2022-09-30,2022-09-30,2026-09-30,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,9.85545335085414,23-106776,0.26002572487421205,forward_24m_no_duration
22-123056,SIRET:22440002800011,RAW_SIRET,2022-09-15,2023-02-15,2027-02-15,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,0,45.893561103810775,,,forward_24m_no_duration
22-126881,SIRET:22440002800011,RAW_SIRET,2022-09-21,2022-09-21,2025-09-21,2026-07-13,32,32354,DIGITAL_ICT,True,36.0,True,1,2.463863337713535,22-160850,0.3018884228112524,forward_24m_no_duration
22-123803,SIRET:22530001100015,RAW_SIRET,2022-09-15,2022-09-15,2026-09-15,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,14.520367936925098,23-168051,0.5101942167117763,forward_24m_no_duration
22-128689,SIRET:20006947400019,RAW_SIRET,2022-09-26,2022-09-26,2024-09-26,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,1,13.896189224704337,23-164333,1.0,forward_24m_no_duration
22-128177,NAME:vendee,NAME_FALLBACK,2022-09-28,2022-12-15,2026-12-15,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,1.149802890932983,22-146330,0.48412576823575343,forward_24m_no_duration
22-118541,SIRET:12006401900074,RAW_SIRET,2022-09-02,2022-09-02,2026-09-02,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,0,46.320630749014455,,,forward_24m_no_duration
22-121498,SIRET:79781903400043,RAW_SIRET,2022-09-09,2022-09-09,2026-09-09,2026-07-13,72,72268,DIGITAL_ICT,True,48.0,True,0,46.090670170827856,,,forward_24m_no_duration
22-122079,SIRET:22440002800011,RAW_SIRET,2022-09-12,2022-09-12,2026-09-12,2026-07-13,79,79530,DIGITAL_ICT,True,48.0,True,1,0.8869908015768725,22-134805,0.34658852071038543,forward_24m_no_duration
22-127675,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2022-09-25,2023-03-12,2026-03-12,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,45.565045992115635,,,forward_24m_no_duration
22-120139,NAME:ministere des affaires etrangeres,NAME_FALLBACK,2022-09-08,2023-05-08,2027-05-08,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,0,46.123521681997374,,,forward_24m_no_duration
22-122102,SIRET:21440158000011,RAW_SIRET,2022-09-12,2022-09-12,2025-09-12,2026-07-13,32,32420,DIGITAL_ICT,True,36.0,True,0,45.992115637319316,,,forward_24m_no_duration
22-130851,SIRET:22530001100015,RAW_SIRET,2022-10-02,2023-01-08,2027-01-08,2026-07-13,72,72268,DIGITAL_ICT,True,48.0,True,1,8.935611038107753,23-90833,0.7377233567034969,forward_24m_no_duration
22-136844,SIRET:24720013200014,RAW_SIRET,2022-10-14,2024-01-05,2028-01-05,2026-07-13,72,72700,DIGITAL_ICT,True,48.0,True,0,44.940867279894874,,,forward_24m_no_duration
22-141252,NAME:reseau canope,NAME_FALLBACK,2022-10-20,2022-10-20,2026-10-20,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,44.74375821287779,,,forward_24m_no_duration
22-143552,NAME:cmar pays de la loire,NAME_FALLBACK,2022-10-27,2023-03-22,2026-03-22,2026-07-13,32,32412,DIGITAL_ICT,True,36.0,True,0,44.513797634691194,,,forward_24m_no_duration
22-137740,NAME:cnam,NAME_FALLBACK,2022-10-15,2022-10-15,2026-10-15,2026-07-13,79,79520,DIGITAL_ICT,True,48.0,True,0,44.90801576872536,,,forward_24m_no_duration
22-144549,SIRET:21440109300015,RAW_SIRET,2022-10-26,2022-10-26,2025-10-26,2026-07-13,71,71241,DIGITAL_ICT,True,36.0,True,0,44.54664914586071,,,forward_24m_no_duration
22-145708,NAME:semitan mandataire de nantes metropole,NAME_FALLBACK,2022-10-30,2023-04-01,2027-04-01,2026-07-13,72,72246,DIGITAL_ICT,True,48.0,True,0,44.415243101182654,,,forward_24m_no_duration
22-132102,SIRET:21720264700012,RAW_SIRET,2022-10-03,2022-10-03,2023-10-03,2026-07-13,45,45210,DIGITAL_ICT,True,12.0,True,0,45.302233902759525,,,forward_24m_no_duration
22-130701,SIRET:13002523200013,RAW_SIRET,2022-10-01,2022-10-01,2026-10-01,2026-07-13,48,48180,DIGITAL_ICT,True,48.0,True,0,45.367936925098554,,,forward_24m_no_duration
22-134715,SIRET:22440002800011,RAW_SIRET,2022-10-07,2022-10-07,2026-10-07,2026-07-13,48,48931,DIGITAL_ICT,True,48.0,True,0,45.17082785808147,,,forward_24m_no_duration
22-133794,NAME:nantes metropole,NAME_FALLBACK,2022-10-08,2022-10-08,2026-10-08,2026-07-13,72,72224,DIGITAL_ICT,True,48.0,True,1,1.8396846254927726,22-157410,0.3798988994118069,forward_24m_no_duration
22-135583,SIRET:21440143200015,RAW_SIRET,2022-10-10,2022-10-10,2023-10-10,2026-07-13,45,45310,DIGITAL_ICT,True,12.0,True,0,45.07227332457293,,,forward_24m_no_duration
22-142509,SIRET:24440040400129,RAW_SIRET,2022-10-24,2022-10-24,2026-10-24,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,7.522996057818659,23-78413,0.27051740686769987,forward_24m_no_duration
22-143289,SIRET:24440064400013,RAW_SIRET,2022-10-27,2023-03-04,2027-03-04,2026-07-13,48,48600,DIGITAL_ICT,True,48.0,True,1,3.3180026281208934,23-16355,0.3465789322172014,forward_24m_no_duration
22-136155,SIRET:22850001300765,RAW_SIRET,2022-10-11,2023-03-03,2027-03-03,2026-07-13,72,72416,DIGITAL_ICT,True,48.0,True,0,45.039421813403415,,,forward_24m_no_duration
22-139769,SIRET:20005359300014,RAW_SIRET,2022-10-18,2022-10-18,2025-10-18,2026-07-13,32,32550,DIGITAL_ICT,True,36.0,True,1,6.931668856767411,23-66268,0.2564672824942775,forward_24m_no_duration
22-135485,NAME:semitan mandataire de nantes metropole,NAME_FALLBACK,2022-10-20,2023-05-05,2027-05-05,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,0.328515111695138,22-145708,0.26469091958718927,forward_24m_no_duration
22-141594,SIRET:24490001500011,RAW_SIRET,2022-10-21,2022-10-21,2026-10-21,2026-07-13,72,72319,DIGITAL_ICT,True,48.0,True,1,5.026281208935611,23-37581,0.2575070500968204,forward_24m_no_duration
22-141031,NAME:semitan,NAME_FALLBACK,2022-10-22,2023-04-08,2027-04-08,2026-07-13,72,72610,DIGITAL_ICT,True,48.0,True,0,44.678055190538764,,,forward_24m_no_duration
22-145122,NAME:ville de coulaines,NAME_FALLBACK,2022-10-27,2022-10-27,2023-04-27,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,44.513797634691194,,,forward_24m_no_duration
22-134805,SIRET:22440002800011,RAW_SIRET,2022-10-09,2023-08-06,2027-08-06,2026-07-13,79,79340,DIGITAL_ICT,True,48.0,True,0,45.105124835742444,,,forward_24m_no_duration
22-137172,SIRET:21720181300011,RAW_SIRET,2022-10-15,2023-01-14,2027-01-14,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,0,44.90801576872536,,,forward_24m_no_duration
22-138409,NAME:eptb vilaine,NAME_FALLBACK,2022-10-18,2022-10-18,2023-04-18,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,1.149802890932983,22-154906,0.5796227380340357,forward_24m_no_duration
22-137807,NAME:gie des epl de vendee,NAME_FALLBACK,2022-10-14,2022-10-14,2026-10-14,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,2.1681997371879107,22-166987,0.6266057077795673,forward_24m_no_duration
22-131126,SIRET:19490970100303,RAW_SIRET,2022-10-02,2023-01-19,2026-01-19,2026-07-13,32,32415,DIGITAL_ICT,True,36.0,True,0,45.33508541392904,,,forward_24m_no_duration
22-138398,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2022-10-16,2023-02-08,2027-02-08,2026-07-13,79,79540,DIGITAL_ICT,True,48.0,True,0,44.875164257555845,,,forward_24m_no_duration
22-138435,SIRET:24720009000014,RAW_SIRET,2022-10-16,2023-01-25,2025-01-25,2026-07-13,30,30192,DIGITAL_ICT,True,24.0,True,0,44.875164257555845,,,forward_24m_no_duration
22-141355,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2022-10-22,2023-07-07,2026-07-07,2026-07-13,71,71310,DIGITAL_ICT,True,36.0,True,0,44.678055190538764,,,forward_24m_no_duration
22-140992,SIRET:21440143200015,RAW_SIRET,2022-10-20,2022-10-20,2026-10-20,2026-07-13,72,72610,DIGITAL_ICT,True,48.0,True,0,44.74375821287779,,,forward_24m_no_duration
22-150567,NAME:geves,NAME_FALLBACK,2022-11-12,2023-07-25,2027-07-25,2026-07-13,35,35113,DIGITAL_ICT,True,48.0,True,0,43.98817345597897,,,forward_24m_no_duration
22-153148,SIRET:23440003400026,RAW_SIRET,2022-11-19,2022-11-19,2026-11-19,2026-07-13,72,72319,DIGITAL_ICT,True,48.0,True,1,5.716162943495401,23-63743,0.2920222742211905,forward_24m_no_duration
22-153504,NAME:nantes metropole,NAME_FALLBACK,2022-11-20,2022-11-20,2026-11-20,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,0.09855453350854139,22-154717,0.5821032632310608,forward_24m_no_duration
22-156333,SIRET:24440040400129,RAW_SIRET,2022-11-24,2022-11-24,2026-11-24,2026-07-13,72,72243,DIGITAL_ICT,True,48.0,True,1,5.289093298291721,23-60788,0.3203171869046706,forward_24m_no_duration
22-146829,NAME:l opcommerce,NAME_FALLBACK,2022-11-04,2022-11-04,2023-11-04,2026-07-13,80,80500,DIGITAL_ICT,True,12.0,True,0,44.250985545335084,,,forward_24m_no_duration
22-150236,NAME:sdis 44,NAME_FALLBACK,2022-11-10,2022-11-10,2023-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,44.053876478318,,,forward_24m_no_duration
22-150892,NAME:ville de coulaines,NAME_FALLBACK,2022-11-10,2022-11-10,2023-05-10,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,44.053876478318,,,forward_24m_no_duration
22-154906,NAME:eptb vilaine,NAME_FALLBACK,2022-11-22,2022-11-22,2023-05-22,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,43.659658344283834,,,forward_24m_no_duration
22-157032,SIRET:26530023600014,RAW_SIRET,2022-11-27,2023-02-04,2026-02-04,2026-07-13,32,32000,DIGITAL_ICT,True,36.0,True,1,11.300919842312746,23-155345,0.35758426565374124,forward_24m_no_duration
22-146330,NAME:vendee,NAME_FALLBACK,2022-11-02,2023-02-02,2027-02-02,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,1,4.894875164257556,23-41937,0.4242043682731571,forward_24m_no_duration
22-150264,SIRET:23440003400026,RAW_SIRET,2022-11-10,2022-11-10,2026-11-10,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,0.9526938239159001,22-162091,0.575639779764171,forward_24m_no_duration
22-150817,SIRET:19490970100303,RAW_SIRET,2022-11-12,2023-12-13,2026-12-13,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,0,43.98817345597897,,,forward_24m_no_duration
22-154717,NAME:nantes metropole,NAME_FALLBACK,2022-11-23,2022-11-23,2026-11-23,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,10.019710906701707,23-125766,0.6087163077007334,forward_24m_no_duration
22-159813,NAME:gie sesam vitale,NAME_FALLBACK,2022-12-04,2023-05-06,2027-05-06,2026-07-13,72,72600,DIGITAL_ICT,True,48.0,True,1,8.47568988173456,23-115723,0.8243065363690809,forward_24m_no_duration
22-163117,SIRET:28720026500018,RAW_SIRET,2022-12-09,2023-03-24,2027-03-24,2026-07-13,35,35111,DIGITAL_ICT,True,48.0,True,0,43.1011826544021,,,forward_24m_no_duration
22-162609,SIRET:24490001500060,RAW_SIRET,2022-12-09,2022-12-09,2026-12-09,2026-07-13,48,48813,DIGITAL_ICT,True,48.0,True,0,43.1011826544021,,,forward_24m_no_duration
22-162295,NAME:cci pays de la loire,NAME_FALLBACK,2022-12-10,2023-03-12,2027-03-12,2026-07-13,72,72130,DIGITAL_ICT,True,48.0,True,1,1.149802890932983,23-5727,0.2778244173942494,forward_24m_no_duration
22-162095,SIRET:22530001100015,RAW_SIRET,2022-12-09,2023-03-02,2027-03-02,2026-07-13,72,72268,DIGITAL_ICT,True,48.0,True,1,5.223390275952694,23-66104,0.4678803361056679,forward_24m_no_duration
22-162091,SIRET:23440003400026,RAW_SIRET,2022-12-09,2023-06-07,2027-06-07,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,19.11957950065703,24-81981,0.2953322592640888,forward_24m_no_duration
22-163372,SIRET:21440184600016,RAW_SIRET,2022-12-09,2023-05-04,2027-05-04,2026-07-13,48,48219,DIGITAL_ICT,True,48.0,True,1,4.139290407358739,23-50514,0.5419581485895981,forward_24m_no_duration
22-165925,SIRET:20005042500012,RAW_SIRET,2022-12-15,2022-12-15,2026-12-15,2026-07-13,72,72416,DIGITAL_ICT,True,48.0,True,1,11.235216819973719,23-163953,0.5449844541721612,forward_24m_no_duration
22-166698,SIRET:22850001300658,RAW_SIRET,2022-12-18,2023-05-14,2027-05-14,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,3.2851511169513796,23-41648,0.30200756730522493,forward_24m_no_duration
22-165707,NAME:ch le mans,NAME_FALLBACK,2022-12-15,2022-12-15,2026-12-15,2026-07-13,72,72250,DIGITAL_ICT,True,48.0,True,0,42.90407358738502,,,forward_24m_no_duration
22-165917,NAME:nantes metropole,NAME_FALLBACK,2022-12-18,2022-12-18,2026-12-18,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,10.052562417871222,23-144303,0.5787350428855218,forward_24m_no_duration
22-166987,NAME:gie des epl de vendee,NAME_FALLBACK,2022-12-19,2022-12-19,2026-12-19,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,0,42.77266754270696,,,forward_24m_no_duration
22-160820,SIRET:20007326000016,RAW_SIRET,2022-12-05,2022-12-05,2026-12-05,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,0,43.23258869908016,,,forward_24m_no_duration
22-163107,NAME:commune de nantes,NAME_FALLBACK,2022-12-09,2023-03-23,2024-03-23,2026-07-13,45,45261,DIGITAL_ICT,True,12.0,True,0,43.1011826544021,,,forward_24m_no_duration
22-165672,SIRET:25490130900032,RAW_SIRET,2022-12-17,2022-12-17,2026-12-17,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,1,2.5295663600525624,23-28773,1.0,forward_24m_no_duration
22-166133,NAME:gie des epl de vendee,NAME_FALLBACK,2022-12-18,2022-12-18,2026-12-18,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,42.80551905387648,,,forward_24m_no_duration
22-167195,NAME:st gilles croix de vie agglomeration,NAME_FALLBACK,2022-12-21,2023-04-20,2025-04-20,2026-07-13,30,30230,DIGITAL_ICT,True,24.0,True,0,42.70696452036794,,,forward_24m_no_duration
22-157410,NAME:nantes metropole,NAME_FALLBACK,2022-12-03,2022-12-03,2026-12-03,2026-07-13,72,72227,DIGITAL_ICT,True,48.0,True,1,18.791064388961892,24-75502,0.5619564300397314,forward_24m_no_duration
22-163765,SIRET:20005433600017,RAW_SIRET,2022-12-12,2022-12-12,2026-12-12,2026-07-13,35,35123,DIGITAL_ICT,True,48.0,True,1,15.308804204993429,24-33909,0.3556325877080291,forward_24m_no_duration
22-164942,NAME:syndicat d eau de l anjou,NAME_FALLBACK,2022-12-16,2022-12-16,2025-12-16,2026-07-13,71,71316,DIGITAL_ICT,True,36.0,True,0,42.8712220762155,,,forward_24m_no_duration
22-160850,SIRET:22440002800011,RAW_SIRET,2022-12-05,2022-12-05,2025-12-05,2026-07-13,32,32321,DIGITAL_ICT,True,36.0,True,1,12.319316688567673,23-174764,0.2907376961635059,forward_24m_no_duration
22-165686,SIRET:21440184600016,RAW_SIRET,2022-12-15,2023-04-03,2027-04-03,2026-07-13,72,72416,DIGITAL_ICT,True,48.0,True,1,2.2339027595269383,23-24849,0.5952037974793215,forward_24m_no_duration
22-166149,NAME:gie des epl de vendee,NAME_FALLBACK,2022-12-18,2023-03-03,2027-03-03,2026-07-13,48,48620,DIGITAL_ICT,True,48.0,True,0,42.80551905387648,,,forward_24m_no_duration
22-168942,NAME:spr pays de la loire,NAME_FALLBACK,2022-12-23,2023-06-04,2026-06-04,2026-07-13,71,71316,DIGITAL_ICT,True,36.0,True,0,42.64126149802891,,,forward_24m_no_duration
23-7811,SIRET:21610001600015,RAW_SIRET,2023-01-17,2023-01-17,2024-01-17,2026-07-13,45,45311,DIGITAL_ICT,True,12.0,True,0,41.81997371879106,,,forward_24m_no_duration
23-2072,NAME:ville de bouguenais,NAME_FALLBACK,2023-01-07,2023-04-22,2027-04-22,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,0,42.1484888304862,,,forward_24m_no_duration
23-5727,NAME:cci pays de la loire,NAME_FALLBACK,2023-01-14,2023-04-05,2027-04-05,2026-07-13,72,72610,DIGITAL_ICT,True,48.0,True,0,41.91852825229961,,,forward_24m_no_duration
23-217,NAME:ville d orvault,NAME_FALLBACK,2023-01-02,2023-01-02,2023-07-02,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,13.797634691195794,24-23826,0.24530519909778412,forward_24m_no_duration
23-3092,SIRET:24440040400129,RAW_SIRET,2023-01-12,2023-01-12,2027-01-12,2026-07-13,79,79540,DIGITAL_ICT,True,48.0,True,1,11.300919842312746,23-175562,0.30431414625887326,forward_24m_no_duration
23-6460,SIRET:77560485300041,RAW_SIRET,2023-01-13,2023-01-13,2026-01-13,2026-07-13,32,32230,DIGITAL_ICT,True,36.0,True,0,41.95137976346912,,,forward_24m_no_duration
23-12403,SIRET:25850022200033,RAW_SIRET,2023-01-26,2023-01-26,2027-01-26,2026-07-13,48,48000,DIGITAL_ICT,True,48.0,True,0,41.52431011826544,,,forward_24m_no_duration
23-6087,SIRET:21850191400566,RAW_SIRET,2023-01-13,2023-01-13,2027-01-13,2026-07-13,72,72413,DIGITAL_ICT,True,48.0,True,0,41.95137976346912,,,forward_24m_no_duration
23-12419,SIRET:23440003400026,RAW_SIRET,2023-01-28,2023-06-18,2027-06-18,2026-07-13,72,72212,DIGITAL_ICT,True,48.0,True,1,3.7450722733245727,23-69310,0.3906528512920187,forward_24m_no_duration
23-13321,NAME:cc ocean marais de monts,NAME_FALLBACK,2023-01-29,2023-06-04,2027-06-04,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,0,41.4257555847569,,,forward_24m_no_duration
22-171933,SIRET:24720013200014,RAW_SIRET,2023-01-01,2023-01-01,2024-07-01,2026-07-13,39,39300,DIGITAL_ICT,True,18.0,True,1,15.407358738501971,24-43365,0.43414811866720143,forward_24m_no_duration
23-8217,NAME:sdis49,NAME_FALLBACK,2023-01-19,2023-06-30,2026-06-30,2026-07-13,32,32500,DIGITAL_ICT,True,36.0,True,0,41.75427069645204,,,forward_24m_no_duration
23-6398,NAME:chu de nantes,NAME_FALLBACK,2023-01-13,2023-01-13,2026-01-13,2026-07-13,32,32546,DIGITAL_ICT,True,36.0,True,0,41.95137976346912,,,forward_24m_no_duration
23-8152,SIRET:24610066300011,RAW_SIRET,2023-01-17,2023-01-17,2024-01-17,2026-07-13,45,45311,DIGITAL_ICT,True,12.0,True,0,41.81997371879106,,,forward_24m_no_duration
23-11523,SIRET:21440184600016,RAW_SIRET,2023-01-26,2023-05-06,2026-05-06,2026-07-13,50,50313,DIGITAL_ICT,True,36.0,True,0,41.52431011826544,,,forward_24m_no_duration
23-13316,NAME:cc ocean marais de monts,NAME_FALLBACK,2023-01-29,2023-06-24,2025-06-24,2026-07-13,30,30000,DIGITAL_ICT,True,24.0,True,0,41.4257555847569,,,forward_24m_no_duration
23-3611,SIRET:20008776100015,RAW_SIRET,2023-01-11,2023-04-21,2025-04-21,2026-07-13,30,30200,DIGITAL_ICT,True,24.0,True,1,13.370565045992116,24-21719,0.514053716954143,forward_24m_no_duration
23-21660,SIRET:21720364500015,RAW_SIRET,2023-02-14,2023-02-14,2024-02-14,2026-07-13,45,45210,DIGITAL_ICT,True,12.0,True,0,40.90013140604468,,,forward_24m_no_duration
23-24849,SIRET:21440184600016,RAW_SIRET,2023-02-21,2023-07-18,2027-07-18,2026-07-13,72,72416,DIGITAL_ICT,True,48.0,True,0,40.67017082785808,,,forward_24m_no_duration
23-25993,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,2023-02-25,2023-02-25,2027-02-25,2026-07-13,79,79800,DIGITAL_ICT,True,48.0,True,0,40.53876478318003,,,forward_24m_no_duration
23-14004,SIRET:21440184600016,RAW_SIRET,2023-02-01,2023-05-06,2026-05-06,2026-07-13,32,32342,DIGITAL_ICT,True,36.0,True,1,5.978975032851511,23-110154,0.6232349957001018,forward_24m_no_duration
23-16483,SIRET:79820357600029,RAW_SIRET,2023-02-03,2023-02-03,2027-02-03,2026-07-13,72,72246,DIGITAL_ICT,True,48.0,True,0,41.26149802890933,,,forward_24m_no_duration
23-19634,SIRET:24440064400013,RAW_SIRET,2023-02-11,2023-06-28,2027-06-28,2026-07-13,35,35262,DIGITAL_ICT,True,48.0,True,0,40.99868593955322,,,forward_24m_no_duration
23-24020,NAME:ville de cholet,NAME_FALLBACK,2023-02-23,2023-05-17,2027-05-17,2026-07-13,35,35262,DIGITAL_ICT,True,48.0,True,0,40.60446780551906,,,forward_24m_no_duration
23-24753,NAME:sdis49,NAME_FALLBACK,2023-02-23,2023-04-22,2026-04-22,2026-07-13,32,32230,DIGITAL_ICT,True,36.0,True,1,4.664914586070959,23-99733,0.8579517713222462,forward_24m_no_duration
23-18685,NAME:communaute de communes baugeois vallee,NAME_FALLBACK,2023-02-11,2023-02-11,2027-02-11,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,0,40.99868593955322,,,forward_24m_no_duration
23-20260,SIRET:23440003400026,RAW_SIRET,2023-02-12,2023-02-12,2027-02-12,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,1,2.923784494086728,23-63763,0.593809209101512,forward_24m_no_duration
23-20884,NAME:cnieg,NAME_FALLBACK,2023-02-15,2023-11-08,2027-11-08,2026-07-13,72,72500,DIGITAL_ICT,True,48.0,True,0,40.86727989487517,,,forward_24m_no_duration
23-22379,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2023-02-18,2023-09-14,2026-09-14,2026-07-13,32,32360,DIGITAL_ICT,True,36.0,True,0,40.76872536136662,,,forward_24m_no_duration
23-23775,NAME:departement de la mayenne,NAME_FALLBACK,2023-02-20,2023-02-20,2023-08-20,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,0.7227332457293035,23-34018,0.5866666666666664,forward_24m_no_duration
23-16355,SIRET:24440064400013,RAW_SIRET,2023-02-05,2023-07-20,2027-07-20,2026-07-13,48,48627,DIGITAL_ICT,True,48.0,True,1,3.54796320630749,23-70584,0.2853123723341495,forward_24m_no_duration
23-24028,SIRET:22440002800011,RAW_SIRET,2023-02-20,2023-02-20,2027-02-20,2026-07-13,35,35261,DIGITAL_ICT,True,48.0,True,0,40.7030223390276,,,forward_24m_no_duration
23-25410,SIRET:24560046500133,RAW_SIRET,2023-02-24,2023-06-24,2027-06-24,2026-07-13,72,72000,DIGITAL_ICT,True,48.0,True,0,40.57161629434954,,,forward_24m_no_duration
23-29518,NAME:vendee grand littoral,NAME_FALLBACK,2023-03-03,2023-03-03,2023-09-03,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,40.34165571616295,,,forward_24m_no_duration
23-23753,NAME:angers loire metropole,NAME_FALLBACK,2023-03-08,2023-11-22,2027-11-22,2026-07-13,72,72200,DIGITAL_ICT,True,48.0,True,1,0.9526938239159001,23-43939,0.24622648149212412,forward_24m_no_duration
23-31575,NAME:ville de nantes,NAME_FALLBACK,2023-03-10,2023-09-15,2027-09-15,2026-07-13,72,72312,DIGITAL_ICT,True,48.0,True,0,40.11169513797635,,,forward_24m_no_duration
23-34705,NAME:nantes metropole,NAME_FALLBACK,2023-03-17,2023-03-17,2027-03-17,2026-07-13,72,72267,DIGITAL_ICT,True,48.0,True,1,1.4126149802890933,23-58292,0.4195673652189299,forward_24m_no_duration
23-39981,NAME:depafi,NAME_FALLBACK,2023-03-26,2023-10-21,2026-10-21,2026-07-13,32,32344,DIGITAL_ICT,True,36.0,True,0,39.58607095926413,,,forward_24m_no_duration
23-37255,SIRET:13002974700016,RAW_SIRET,2023-03-20,2023-07-18,2024-01-18,2026-07-13,85,85311,DIGITAL_ICT,True,6.0,True,0,39.78318002628121,,,forward_24m_no_duration
23-37068,NAME:nantes metropole,NAME_FALLBACK,2023-03-22,2023-10-07,2027-10-07,2026-07-13,72,72243,DIGITAL_ICT,True,48.0,True,1,11.793692509855452,24-31691,0.26805433268835466,forward_24m_no_duration
23-43274,SIRET:21440184600016,RAW_SIRET,2023-03-31,2023-07-31,2027-07-31,2026-07-13,72,72220,DIGITAL_ICT,True,48.0,True,0,39.42181340341656,,,forward_24m_no_duration
23-42045,SIRET:77560485100041,RAW_SIRET,2023-03-31,2023-03-31,2027-03-31,2026-07-13,48,48951,DIGITAL_ICT,True,48.0,True,0,39.42181340341656,,,forward_24m_no_duration
